"","species","temp","prec","pet","aridity","lon","lat"
"1045","Machaerium brasiliense Vogel",218,1291,1484,9348,-48.1756,-21.7944
"1046","Machaerium brasiliense Vogel",216,1222,1250,10182,-42.868031,-20.761343
"1047","Machaerium brasiliense Vogel",213,1241,1267,11161,-43.359468,-21.746131
"1048","Machaerium campylothyrsum Hoehne",248,1878,1191,17512,-71.1992,-8.3453
"1049","Machaerium cantarellianum Hoehne",233,1382,1336,13761,-43.269722,-22.6125
"1050","Machaerium cantarellianum Hoehne",243,1481,1403,8179,-42.3918119950037,-22.6546564621181
"1051","Machaerium cantarellianum Hoehne",249,1200,1354,9096,-40.0722,-19.3911
"1052","Machaerium cantarellianum Hoehne",209,1705,1244,10580,-40.530278,-19.971389
"1053","Machaerium cantarellianum Hoehne",216,1222,1250,10182,-42.868031,-20.761343
"1054","Machaerium caratinganum Kuhlm. & Hoehne",207,674,1413,5462,-40.8392046895446,-14.8698088924156
"1055","Machaerium caratinganum Kuhlm. & Hoehne",222,1301,1271,9902,-41.83,-19.83
"1056","Machaerium castaneiflorum Ducke",262,1895,1371,14905,-57.7161,-3.3822
"1057","Machaerium castaneiflorum Ducke",265,2256,1319,18360,-59.994444,-3.091667
"1058","Machaerium castaneiflorum Ducke",246,2169,1304,14348,-52.53,-5.64861
"1059","Machaerium chiapense Brandegee",221,1464,1834,3231,-94.07,16.472778
"1060","Machaerium chiapense Brandegee",223,1113,1814,6943,-96.105278,15.991667
"1061","Machaerium chiapense Brandegee",222,1047,1789,5972,-93.250833,16.798889
"1062","Machaerium chiapense Brandegee",210,1080,1737,6503,-92.9666163916084,16.7674296213231
"1063","Machaerium chiapense Brandegee",228,1230,1851,3964,-93.880278,16.338333
"1064","Machaerium chiapense Brandegee",193,979,1631,7035,-92.1767401131274,16.1844242486338
"1065","Machaerium cirrhiferum Pittier",238,2069,1753,15314,-91.143333,16.839722
"1066","Machaerium cirrhiferum Pittier",247,2692,1772,16353,-90.8,16.65
"1067","Machaerium cirrhiferum Pittier",249,1467,1739,7923,-89.31527,17.90833
"1068","Machaerium cirrhiferum Pittier",260,3171,1664,21061,-84.18694,10.73027
"1069","Machaerium cirrhiferum Pittier",239,2866,1723,16137,-84.39,9.71
"1070","Machaerium cirrhiferum Pittier",247,1591,1824,7836,-86.708611,15.679445
"1071","Machaerium cirrhiferum Pittier",261,1707,2049,8571,-85.46,10.65
"1072","Machaerium cirrhiferum Pittier",255,1454,1704,8300,-88.8349782794516,17.9991938233473
"1073","Machaerium cirrhiferum Pittier",248,1983,1744,13064,-84.78333,13.76666
"1074","Machaerium cirrhiferum Pittier",267,1003,2103,4920,-95.0067,16.4259
"1075","Machaerium cirrhiferum Pittier",228,1362,1765,10249,-87.95,14.68333
"1076","Machaerium cirrhiferum Pittier",261,1293,1857,7435,-90.725,18.608333
"1077","Machaerium cirrhiferum Pittier",262,2315,1738,12668,-88.32388,17.09944
"1078","Machaerium cobanense Donn.Sm.",229,2969,1668,16959,-93.329111,17.273333
"1079","Machaerium cobanense Donn.Sm.",204,1337,1685,9490,-85.992555,13.774167
"1080","Machaerium cobanense Donn.Sm.",208,3597,1553,18733,-82.943806,8.917639
"1081","Machaerium cobanense Donn.Sm.",216,3153,1673,15849,-96.28,17.61
"1082","Machaerium cobanense Donn.Sm.",254,2882,1709,14145,-95.033611,18.501111
"1083","Machaerium cobanense Donn.Sm.",218,3084,1659,14312,-85.29,10.76
"1084","Machaerium cobanense Donn.Sm.",164,1214,1459,9716,-72.9328,10.3989
"1085","Machaerium cobanense Donn.Sm.",191,2377,1489,15585,-94.8591676972918,18.3096661853753
"1086","Machaerium cobanense Donn.Sm.",205,2776,1614,18767,-84.469722,10.086944
"1087","Machaerium cobanense Donn.Sm.",217,1652,1783,6790,-95.400278,16.813333
"1088","Machaerium cobanense Donn.Sm.",203,1391,1618,11280,-85.9,13.1
"1089","Machaerium cobanense Donn.Sm.",213,2290,1667,11935,-92.7123362816912,17.1055607679483
"1090","Machaerium cobanense Donn.Sm.",202,1004,1650,7150,-92.862222,16.791667
"1091","Machaerium cobanense Donn.Sm.",165,2444,1584,8793,-92.284167,15.296944
"1092","Machaerium cobanense Donn.Sm.",235,1279,1595,7046,-96.6667,19.3333
"1093","Machaerium cobanense Donn.Sm.",220,1058,1811,6291,-93.091111,16.793056
"1094","Machaerium cobanense Donn.Sm.",235,2867,1790,23931,-90.356243,15.702133
"1095","Machaerium complanatum Ducke",200,1181,1485,8437,-68.355333,-15.464775
"1096","Machaerium complanatum Ducke",200,1181,1485,8437,-68.356235,-15.466243
"1097","Machaerium condensatum Kuhlm. & Hoehne",252,1569,1507,10497,-38.048611,-12.017778
"1098","Machaerium condensatum Kuhlm. & Hoehne",216,1325,1291,10823,-39.750833,-13.602222
"1099","Machaerium condensatum Kuhlm. & Hoehne",249,1802,1445,12533,-39.075278,-15.183333
"1100","Machaerium condensatum Kuhlm. & Hoehne",254,1617,1473,11126,-39.016667,-16.266667
"1101","Machaerium condensatum Kuhlm. & Hoehne",217,1112,1318,6933,-39.483056,-12.844167
"1102","Machaerium condensatum Kuhlm. & Hoehne",235,1020,1308,9614,-40.795833,-19.887222
"1103","Machaerium condensatum Kuhlm. & Hoehne",247,1650,1440,11364,-39.2841023667327,-14.5970025727043
"1104","Machaerium condensatum Kuhlm. & Hoehne",249,1260,1433,8778,-39.41666,-17.13333
"1105","Machaerium costulatum Rudd",253,2806,1215,21077,-69.925712,-4.405352
"1106","Machaerium cuspidatum Kuhlm. & Hoehne",242,2931,1390,16812,-73.57,1.67
"1107","Machaerium cuspidatum Kuhlm. & Hoehne",239,4138,1285,30106,-76.02,1.29
"1108","Machaerium cuspidatum Kuhlm. & Hoehne",249,3423,1330,25025,-75.7,1.53
"1109","Machaerium cuspidatum Kuhlm. & Hoehne",242,3108,1445,21868,-73.94,3.3
"1110","Machaerium cuspidatum Kuhlm. & Hoehne",246,3896,1196,29721,-76.725,0.13055
"1111","Machaerium cuspidatum Kuhlm. & Hoehne",238,3987,1160,28322,-76.18925,-1.02125
"1112","Machaerium cuspidatum Kuhlm. & Hoehne",248,4037,1146,36432,-77.45,-1.5
"1113","Machaerium cuspidatum Kuhlm. & Hoehne",186,1710,1310,9063,-78.8333,-4.25
"1114","Machaerium cuspidatum Kuhlm. & Hoehne",248,3262,1211,28244,-76.75,0.25
"1115","Machaerium cuspidatum Kuhlm. & Hoehne",247,1390,1456,14344,-78.32,-4.92
"1116","Machaerium cuspidatum Kuhlm. & Hoehne",245,2731,1500,16682,-72.94,2.44
"1117","Machaerium cuspidatum Kuhlm. & Hoehne",228,4480,1446,24071,-73.653,4.18384
"1118","Machaerium cuspidatum Kuhlm. & Hoehne",233,2242,1426,17417,-73.91233,2.803582
"1119","Machaerium cuspidatum Kuhlm. & Hoehne",249,3163,1157,27247,-72.9,-3.25
"1120","Machaerium cuspidatum Kuhlm. & Hoehne",250,2934,1156,22915,-73.416667,-3.966667
"1121","Machaerium cuspidatum Kuhlm. & Hoehne",241,4277,1202,26742,-76.666,-2.333
"1122","Machaerium cuspidatum Kuhlm. & Hoehne",247,2426,1191,20450,-75.25,-3.75
"1123","Machaerium cuspidatum Kuhlm. & Hoehne",257,2244,1320,20422,-75.01666,-8.75
"1124","Machaerium cuspidatum Kuhlm. & Hoehne",241,2683,1239,20981,-76.41666,-2.91666
"1125","Machaerium cuspidatum Kuhlm. & Hoehne",257,1975,1304,16106,-76.13333,-5.83333
"1126","Machaerium cuspidatum Kuhlm. & Hoehne",243,4458,1198,27279,-76.916667,-2.333333
"1127","Machaerium cuspidatum Kuhlm. & Hoehne",249,2541,1358,16729,-77.733333,-4.033333
"1128","Machaerium duckeanum Hoehne",278,1449,1583,11553,-43.395278,-3.206944
"1129","Machaerium duckeanum Hoehne",263,2154,1491,16094,-51.8,-0.13
"1130","Machaerium duckeanum Hoehne",246,2169,1304,14348,-52.53,-5.64861
"1131","Machaerium eliasii Rudd",274,1066,1945,4446,-74.781982,10.981215
"1132","Machaerium falciforme Rudd",264,1545,1904,7992,-92.095604,18.572659
"1133","Machaerium falciforme Rudd",264,1393,1900,7609,-91.283814,18.246267
"1134","Machaerium falciforme Rudd",265,1850,1861,9631,-92.589278,18.284444
"1135","Machaerium falciforme Rudd",260,2375,1756,14672,-94.115556,18.167778
"1136","Machaerium falciforme Rudd",263,1848,1858,9347,-93.176667,18.4025
"1137","Machaerium falciforme Rudd",265,1517,1926,8400,-91.83,18.37
"1138","Machaerium falciforme Rudd",262,1893,1780,10645,-93.35,18.24
"1139","Machaerium falciforme Rudd",252,2181,1797,16307,-90.8901802663677,16.8218750610807
"1140","Machaerium falciforme Rudd",267,861,2271,3883,-95.2396,16.3259
"1141","Machaerium froesii Rudd",254,2794,1431,15482,-52.600822,-0.880931
"1142","Machaerium froesii Rudd",264,1959,1419,13342,-52.5824474296871,-1.52666799683701
"1143","Machaerium froesii Rudd",256,1939,1485,15526,-58.088665,-0.491675
"1144","Machaerium froesii Rudd",263,1838,1371,14895,-57.72,-3.38
"1145","Machaerium froesii Rudd",269,2216,1416,16494,-55.8667510310416,-1.76914433378959
"1146","Machaerium froesii Rudd",259,2504,1441,17187,-56.448998,-1.694263
"1147","Machaerium froesii Rudd",262,2567,1345,17958,-59.489551,-2.742616
"1148","Machaerium froesii Rudd",266,2459,1464,18527,-48.874256,-1.729503
"1149","Machaerium glabratum Pittier",268,1140,1634,11792,-74.80381,4.60885
"1150","Machaerium glabratum Pittier",268,3049,1604,17061,-74.35,6.466667
"1151","Machaerium glabratum Pittier",185,2811,1475,16890,-75.68333,5.88333
"1152","Machaerium glabratum Pittier",199,3275,1567,16588,-75.6914,7.139829
"1153","Machaerium glabrum Vogel",247,1251,1354,8808,-40.064167,-19.151389
"1154","Machaerium glabrum Vogel",229,1270,1303,9356,-41.818889,-19.736389
"1155","Machaerium glabrum Vogel",212,1592,1285,10622,-43.251886,-22.960856
"1156","Machaerium gracile Benth.",229,882,1460,5086,-40.487778,-12.3025
"1157","Machaerium gracile Benth.",208,1198,1231,10785,-40.6075,-19.931389
"1158","Machaerium gracile Benth.",228,1111,1353,8922,-42.033333,-20.783333
"1159","Machaerium gracile Benth.",216,1222,1250,10182,-42.868031,-20.761343
"1160","Machaerium guanaiense Rusby ex Rudd",233,2500,1351,16035,-75.16666,-10.33333
"1161","Machaerium guanaiense Rusby ex Rudd",240,975,1595,9966,-67.88333,-15.48333
"1162","Machaerium guaremalense Pittier",257,1313,1815,7087,-62.96666,7.58333
"1163","Machaerium hoehneanum Ducke",260,2417,1308,18870,-60.556944,-5.271667
"1164","Machaerium hoehneanum Ducke",262,2482,1326,17379,-59.974722,-2.929444
"1165","Machaerium huanucoense Rudd",253,3551,1370,25211,-70.1004,-12.5694
"1166","Machaerium huanucoense Rudd",251,2007,1142,19189,-72.6716457607943,-7.63455502275956
"1167","Machaerium humboldtianum Vogel",148,1888,1269,8666,-72.599364,7.519981
"1168","Machaerium humboldtianum Vogel",273,322,2267,1962,-71.289211,12.212308
"1169","Machaerium humboldtianum Vogel",259,1111,1770,6642,-66.85,10.15
"1170","Machaerium humboldtianum Vogel",225,1382,1701,8320,-73.46666,11.08333
"1171","Machaerium humboldtianum Vogel",277,1219,1866,7126,-67.96666,8.95
"1172","Machaerium humboldtianum Vogel",268,1496,1745,10037,-69.28333,7.75
"1173","Machaerium humboldtianum Vogel",258,813,1800,5005,-69.45,11.23333
"1174","Machaerium humboldtianum Vogel",261,2000,1748,9215,-70.75,8.25
"1175","Machaerium jobimianum C.V.Mendonça & A.M.G.Azevedo",247,960,1422,7270,-41.083056,-21.386389
"1176","Machaerium jobimianum C.V.Mendonça & A.M.G.Azevedo",242,1132,1364,9103,-42.083333,-21.183333
"1177","Machaerium jobimianum C.V.Mendonça & A.M.G.Azevedo",248,1727,1417,10903,-39.173333,-16.376389
"1178","Machaerium jobimianum C.V.Mendonça & A.M.G.Azevedo",218,947,1264,10130,-41.066667,-20.166667
"1179","Machaerium jobimianum C.V.Mendonça & A.M.G.Azevedo",247,1274,1356,8794,-40.05,-19.15
"1180","Machaerium latifolium Rusby",222,1004,1442,13119,-68.635278,-14.222778
"1181","Machaerium latifolium Rusby",246,1342,1755,6184,-62.99277,-17.47027
"1182","Machaerium latifolium Rusby",258,1889,1506,12116,-66.976944,-14.24
"1183","Machaerium latifolium Rusby",258,1936,1507,11363,-66.575,-13.619444
"1184","Machaerium latifolium Rusby",254,1541,1499,9535,-64.13388,-13.235
"1185","Machaerium latifolium Rusby",253,3551,1370,25211,-70.1004,-12.5694
"1186","Machaerium latifolium Rusby",255,1938,1436,13603,-67.536389,-14.438889
"1187","Machaerium latifolium Rusby",257,1995,1555,11528,-66.30833,-14.63333
"1188","Machaerium latifolium Rusby",250,893,1773,5609,-61.71666,-17.15
"1189","Machaerium latifolium Rusby",246,1068,1760,5692,-61.83333,-17.05
"1190","Machaerium latifolium Rusby",65,216,1620,2030,-68.65,-18.11666
"1191","Machaerium latifolium Rusby",256,1408,1474,11338,-56.4468180174412,-14.4122647873905
"1192","Machaerium latifolium Rusby",262,1194,1580,7993,-56.833333,-17.166666
"1193","Machaerium lindenianum Benth.",159,1620,1446,13495,-73.577333,10.560087
"1194","Machaerium macrophyllum Benth.",239,2806,1376,18763,-72.88,1.49
"1195","Machaerium macrophyllum Benth.",239,2736,1443,17330,-73.08,2.04
"1196","Machaerium macrophyllum Benth.",203,2396,1415,10484,-72.625556,7.709444
"1197","Machaerium macrophyllum Benth.",253,2761,1222,21578,-65.567222,-5.4
"1198","Machaerium macrophyllum Benth.",241,2858,1235,22971,-74.85,-0.13
"1199","Machaerium macrophyllum Benth.",245,3254,1359,25297,-67.05,1.916667
"1200","Machaerium macrophyllum Benth.",245,3332,1239,22137,-72.12,-0.66
"1201","Machaerium macrophyllum Benth.",243,3355,1389,24864,-67.52527,2.78833
"1202","Machaerium macrophyllum Benth.",255,1828,1630,11496,-56.78,2.37
"1203","Machaerium macrophyllum Benth.",244,3133,1446,21382,-67.88,3.63
"1204","Machaerium macrophyllum Benth.",244,3143,1517,18525,-72.52,2.38
"1205","Machaerium macrophyllum Benth.",245,3240,1223,22974,-71.73,-0.96
"1206","Machaerium macrophyllum Benth.",252,2339,1646,12267,-59.7,7.366667
"1207","Machaerium macrophyllum Benth.",238,1674,1457,19334,-64.55,2.93333
"1208","Machaerium macrophyllum Benth.",253,2640,1556,16977,-65.46666,3.11666
"1209","Machaerium macrophyllum Benth.",221,4212,1500,18851,-63.7,4.5
"1210","Machaerium macrophyllum Benth.",244,2795,1610,18087,-64.2,4.733333
"1211","Machaerium macrophyllum Benth.",270,1827,1606,12274,-61.42,3.37
"1212","Machaerium macrophyllum Benth.",254,1635,1384,16537,-63.32,0.82
"1213","Machaerium macrophyllum Benth.",183,5006,1369,22021,-65.75,3.66
"1214","Machaerium macrophyllum Benth.",249,3372,1207,26433,-69.41666,-1.23333
"1215","Machaerium macrophyllum Benth.",251,2804,1635,14865,-67.25,5.583333
"1216","Machaerium macrophyllum Benth.",219,1899,1475,20229,-64.6,3.81
"1217","Machaerium macrophyllum Benth.",260,2249,1711,13751,-54.96,5.06
"1218","Machaerium macrophyllum Benth.",260,2550,1686,14055,-64.83,6.41
"1219","Machaerium macrophyllum Benth.",249,1807,1520,11875,-58.83,1.25
"1220","Machaerium madeirense Pittier",242,3108,1445,21868,-73.94,3.3
"1221","Machaerium madeirense Pittier",260,2945,1581,15169,-71.381033,6.032015
"1222","Machaerium madeirense Pittier",257,3643,1536,21194,-73.047883,4.665478
"1223","Machaerium madeirense Pittier",254,2519,1227,19819,-65.228056,-4.887222
"1224","Machaerium madeirense Pittier",243,3733,1258,21714,-72.350833,-0.426389
"1225","Machaerium madeirense Pittier",254,2649,1223,21164,-65.253056,-5.324444
"1226","Machaerium madeirense Pittier",251,3987,1489,23904,-73.619262,4.172563
"1227","Machaerium madeirense Pittier",253,2630,1590,16154,-67.93,5.3
"1228","Machaerium madeirense Pittier",218,2305,1344,14190,-68.15638,-13.89333
"1229","Machaerium madeirense Pittier",246,2998,1516,17678,-72.63,2.37
"1230","Machaerium madeirense Pittier",242,3666,1405,24204,-67.4486,2.9117
"1231","Machaerium madeirense Pittier",252,2536,1562,17809,-67.56666,4.90138
"1232","Machaerium madeirense Pittier",247,3427,1209,23648,-71.55,-1.15
"1233","Machaerium madeirense Pittier",263,2404,1329,17423,-59.97,-2.88
"1234","Machaerium madeirense Pittier",244,2780,1416,19419,-71.19,2.17
"1235","Machaerium madeirense Pittier",253,1767,1360,12146,-67.6667,-11.3333
"1236","Machaerium madeirense Pittier",263,2261,1323,16769,-60.7,-3.37
"1237","Machaerium madeirense Pittier",244,2694,1605,17991,-64.18333,4.86666
"1238","Machaerium madeirense Pittier",207,3537,1432,20084,-64.000924,4.000122
"1239","Machaerium madeirense Pittier",245,3328,1591,18239,-64.2,5.23
"1240","Machaerium madeirense Pittier",249,2519,1706,14747,-63.3,6.26666
"1241","Machaerium madeirense Pittier",244,1903,1728,12175,-62.283333,5.933333
"1242","Machaerium madeirense Pittier",252,2812,1615,12240,-58.66666,5.41666
"1243","Machaerium madeirense Pittier",252,3109,1519,17800,-65.7,3.15
"1244","Machaerium madeirense Pittier",251,2768,1586,17266,-69.13333,5.18333
"1245","Machaerium madeirense Pittier",256,1575,1455,10790,-66.034444,-11.873889
"1246","Machaerium madeirense Pittier",250,2965,1160,23060,-73.490278,-3.900556
"1247","Machaerium madeirense Pittier",247,2018,1530,11816,-71.666667,7.8
"1248","Machaerium madeirense Pittier",241,1786,1387,14165,-58.7419485439155,-11.38189218064
"1249","Machaerium madeirense Pittier",246,3355,1485,21500,-67.366667,3.666667
"1250","Machaerium madeirense Pittier",244,3255,1367,25182,-67.05,1.93
"1251","Machaerium madeirense Pittier",251,2440,1256,18296,-62.08,-9.12347
"1252","Machaerium madeirense Pittier",240,3363,1284,25806,-70.173333,1.198333
"1253","Machaerium madeirense Pittier",238,3564,1263,26135,-70.200056,1.033137
"1254","Machaerium madeirense Pittier",243,2443,1352,22084,-75.530735,1.694895
"1255","Machaerium madeirense Pittier",255,2397,1316,18447,-65.0172,-0.4189
"1256","Machaerium madeirense Pittier",266,2184,1347,16825,-60.025278,-3.113333
"1257","Machaerium madeirense Pittier",263,1833,1383,14976,-57.711871,-3.392017
"1258","Machaerium madeirense Pittier",246,2169,1304,14348,-52.53,-5.64861
"1259","Machaerium madeirense Pittier",255,1595,1414,12474,-65.346537,-10.779865
"1260","Machaerium madeirense Pittier",262,2191,1371,14753,-55.978725,-4.241825
"1261","Machaerium milleflorum Pittier",245,2946,1661,18093,-83.46,9.05
"1262","Machaerium milleflorum Pittier",264,2551,1700,14604,-79.7,9.13333
"1263","Machaerium milleflorum Pittier",263,2168,1720,14249,-79.63805,9.05222
"1264","Machaerium milleflorum Pittier",267,3294,1620,19799,-82.88333,8.11666
"1265","Machaerium milleflorum Pittier",274,1295,2075,3926,-74.211,11.2404
"1266","Machaerium milleflorum Pittier",267,1658,1911,7151,-74.24278,10.11389
"1267","Machaerium moritzianum Benth.",265,2158,1605,12956,-74.803836,5.149411
"1268","Machaerium moritzianum Benth.",248,1453,1579,17140,-75.834816,6.86665
"1269","Machaerium moritzianum Benth.",200,2570,1545,14103,-76.01666,5.85
"1270","Machaerium moritzianum Benth.",204,2392,1525,16135,-75.65542,7.00208
"1271","Machaerium multifoliolatum Ducke",243,2745,1394,17409,-73.51,1.73
"1272","Machaerium multifoliolatum Ducke",254,2322,1192,19656,-73.865556,-5.81
"1273","Machaerium multifoliolatum Ducke",222,754,1495,9778,-68.458889,-15.038055
"1274","Machaerium multifoliolatum Ducke",223,1189,1386,13764,-78.64555,-4.04083
"1275","Machaerium multifoliolatum Ducke",218,2308,1337,14310,-68.16083,-13.89833
"1276","Machaerium multifoliolatum Ducke",218,1779,1383,12873,-67.919639,-14.173556
"1277","Machaerium multifoliolatum Ducke",244,3348,1256,21556,-72.36,-0.6
"1278","Machaerium multifoliolatum Ducke",248,3337,1209,25813,-70.21,-2.51
"1279","Machaerium multifoliolatum Ducke",252,2536,1565,17575,-67.56666,4.9
"1280","Machaerium multifoliolatum Ducke",241,1518,1448,14562,-78.31666,-4.91666
"1281","Machaerium multifoliolatum Ducke",247,1657,1566,9396,-61.14444,-14.405
"1282","Machaerium multifoliolatum Ducke",266,2199,1348,16790,-60.025556,-3.102222
"1283","Machaerium multifoliolatum Ducke",249,2393,1494,11440,-60.81888,-13.65555
"1284","Machaerium multifoliolatum Ducke",240,2793,1344,19956,-72.666664,1.083333
"1285","Machaerium multifoliolatum Ducke",250,2857,1164,21991,-73.5,-4.16666
"1286","Machaerium multifoliolatum Ducke",246,3060,1233,22746,-71.83,-0.83
"1287","Machaerium multifoliolatum Ducke",253,2177,1380,15327,-68.9,-12.766667
"1288","Machaerium multifoliolatum Ducke",249,2963,1289,22771,-66.75,0.33333
"1289","Machaerium multifoliolatum Ducke",255,1670,1448,10822,-66.033333,-11.75
