"","species","n_temp","mean_temp","sd_temp","se_temp","within_sp_var_temp","species.1","n_prec","mean_prec","sd_prec","se_prec","within_sp_var_prec","species.2","n_pet","mean_pet","sd_pet","se_pet","within_sp_var_pet","species.3","n_aridity","mean_aridity","sd_aridity","se_aridity","within_sp_var_aridity"
"86","Fevillea bahiensis G.L.Rob. & Wunderlin","1","5.695918",NA,NA,"8e-05","Fevillea bahiensis G.L.Rob. & Wunderlin","1","7.082549",NA,NA,"0.147033","Fevillea bahiensis G.L.Rob. & Wunderlin","1","7.254178",NA,NA,"0.012234","Fevillea bahiensis G.L.Rob. & Wunderlin","1","9.28517",NA,NA,"0.160492"
"87","Fevillea cordifolia L.","75","5.695271","0.008262","0.000954","1e-06","Fevillea cordifolia L.","75","7.665965","0.442588","0.051106","0.00196","Fevillea cordifolia L.","75","7.256385","0.16026","0.018505","0.000163","Fevillea cordifolia L.","75","9.668129","0.469317","0.054192","0.00214"
"88","Fevillea passiflora Vell.","9","5.689536","0.006049","0.002016","9e-06","Fevillea passiflora Vell.","9","7.01906","0.177894","0.059298","0.016337","Fevillea passiflora Vell.","9","7.196841","0.053047","0.017682","0.001359","Fevillea passiflora Vell.","9","9.065737","0.245975","0.081992","0.017832"
"89","Fevillea trilobata L.","20","5.691769","0.007325","0.001638","4e-06","Fevillea trilobata L.","20","6.989389","0.362769","0.081118","0.007352","Fevillea trilobata L.","20","7.272811","0.097275","0.021751","0.000612","Fevillea trilobata L.","20","8.943836","0.36661","0.081976","0.008025"
"90","Gurania acuminata Cogn.","91","5.694772","0.005734","0.000601","1e-06","Gurania acuminata Cogn.","91","7.69882","0.407916","0.042761","0.001616","Gurania acuminata Cogn.","91","7.219187","0.119568","0.012534","0.000134","Gurania acuminata Cogn.","91","9.710313","0.417537","0.04377","0.001764"
"91","Gurania guentheri Harms","6","5.69236","0.007637","0.003118","1.3e-05","Gurania guentheri Harms","6","8.06647","0.238735","0.097463","0.024505","Gurania guentheri Harms","6","7.106701","0.051796","0.021146","0.002039","Gurania guentheri Harms","6","10.080495","0.312265","0.127482","0.026749"
"92","Gurania huberi Cogn.","15","5.694712","0.009365","0.002418","5e-06","Gurania huberi Cogn.","15","7.975557","0.274432","0.070858","0.009802","Gurania huberi Cogn.","15","7.320421","0.067422","0.017408","0.000816","Gurania huberi Cogn.","15","9.737504","0.18575","0.04796","0.010699"
"93","Gurania huebneri Harms","3","5.700387","0.001716","0.000991","2.7e-05","Gurania huebneri Harms","3","7.858579","0.082368","0.047555","0.049011","Gurania huebneri Harms","3","7.279348","0.104237","0.060181","0.004078","Gurania huebneri Harms","3","9.709394","0.105203","0.060739","0.053497"
"94","Gurania malacophylla Barb.Rodr.","3","5.69456","0.006456","0.003727","2.7e-05","Gurania malacophylla Barb.Rodr.","3","7.317295","0.198954","0.114866","0.049011","Gurania malacophylla Barb.Rodr.","3","7.229138","0.05978","0.034514","0.004078","Gurania malacophylla Barb.Rodr.","3","9.372362","0.213967","0.123534","0.053497"
"95","Gurania multiflora Cogn.","5","5.695241","0.003714","0.001661","1.6e-05","Gurania multiflora Cogn.","5","7.612134","0.035412","0.015837","0.029407","Gurania multiflora Cogn.","4","7.256374","0.046098","0.023049","0.003059","Gurania multiflora Cogn.","4","9.559917","0.017281","0.008641","0.040123"
"96","Gurania neei Gomes-Costa","3","5.684426","0.00328","0.001894","2.7e-05","Gurania neei Gomes-Costa","3","6.896685","0.128353","0.074105","0.049011","Gurania neei Gomes-Costa","3","7.226962","0.059356","0.034269","0.004078","Gurania neei Gomes-Costa","3","8.786874","0.067471","0.038954","0.053497"
"97","Gurania nigrescens C.Jeffrey","4","5.695067","0.005365","0.002682","2e-05","Gurania nigrescens C.Jeffrey","4","7.721462","0.249827","0.124914","0.036758","Gurania nigrescens C.Jeffrey","4","7.348195","0.069767","0.034884","0.003059","Gurania nigrescens C.Jeffrey","4","9.441423","0.05565","0.027825","0.040123"
"98","Gurania ovata Cogn.","3","5.697484","0.001178","0.00068","2.7e-05","Gurania ovata Cogn.","3","7.146451","0.301206","0.173901","0.049011","Gurania ovata Cogn.","3","7.303829","0.006416","0.003704","0.004078","Gurania ovata Cogn.","3","9.038975","0.346106","0.199824","0.053497"
"99","Gurania oxyphylla C.Jeffrey","2","5.693719","0.007381","0.005219","4e-05","Gurania oxyphylla C.Jeffrey","2","7.369259","0.166756","0.117914","0.073516","Gurania oxyphylla C.Jeffrey","2","7.309983","0.060044","0.042458","0.006117","Gurania oxyphylla C.Jeffrey","2","9.434431","0.120119","0.084937","0.080246"
"100","Gurania paulista Cogn.","2","5.690519","0.00621","0.004391","4e-05","Gurania paulista Cogn.","2","7.082111","0.242339","0.17136","0.073516","Gurania paulista Cogn.","2","7.209708","0.002614","0.001848","0.006117","Gurania paulista Cogn.","2","9.072744","0.045431","0.032125","0.080246"
"101","Gurania pedata Sprague","15","5.689291","0.009675","0.002498","5e-06","Gurania pedata Sprague","15","7.779793","0.552391","0.142627","0.009802","Gurania pedata Sprague","15","7.105651","0.084328","0.021773","0.000816","Gurania pedata Sprague","15","9.768202","0.544971","0.140711","0.010699"
"102","Gurania pseudospinulosa Cogn.","2","5.696079","0.005463","0.003863","4e-05","Gurania pseudospinulosa Cogn.","2","8.032365","0.441097","0.311903","0.073516","Gurania pseudospinulosa Cogn.","2","7.371712","0.019118","0.013518","0.006117","Gurania pseudospinulosa Cogn.","2","9.99033","0.033157","0.023446","0.080246"
"103","Gurania reticulata Cogn.","3","5.699495","0.001353","0.000781","2.7e-05","Gurania reticulata Cogn.","3","7.972479","0.285257","0.164693","0.049011","Gurania reticulata Cogn.","3","7.361358","0.007331","0.004233","0.004078","Gurania reticulata Cogn.","3","9.867655","0.151823","0.087655","0.053497"
"104","Gurania robusta Suess.","3","5.693324","0.006741","0.003892","2.7e-05","Gurania robusta Suess.","3","7.990957","0.128527","0.074205","0.049011","Gurania robusta Suess.","3","7.344953","0.062028","0.035812","0.004078","Gurania robusta Suess.","3","9.721809","0.232105","0.134006","0.053497"
"105","Gurania spruceana Cogn.","5","5.700677","0.001446","0.000647","1.6e-05","Gurania spruceana Cogn.","5","7.70679","0.082552","0.036918","0.029407","Gurania spruceana Cogn.","5","7.210128","0.015737","0.007038","0.002447","Gurania spruceana Cogn.","5","9.757687","0.07606","0.034015","0.032098"
"106","Gurania subumbellata Cogn.","47","5.696312","0.006594","0.000962","2e-06","Gurania subumbellata Cogn.","47","7.466358","0.396326","0.05781","0.003128","Gurania subumbellata Cogn.","47","7.337998","0.082605","0.012049","0.00026","Gurania subumbellata Cogn.","47","9.300698","0.370413","0.05403","0.003415"
"107","Gurania trialata Cogn.","3","5.688894","0.013048","0.007533","2.7e-05","Gurania trialata Cogn.","3","7.988745","0.146966","0.084851","0.049011","Gurania trialata Cogn.","3","7.199356","0.13045","0.075315","0.004078","Gurania trialata Cogn.","3","9.987798","0.196248","0.113304","0.053497"
"108","Gurania tricuspidata Cogn.","3","5.693888","0.006154","0.003553","2.7e-05","Gurania tricuspidata Cogn.","3","7.053946","0.131998","0.076209","0.049011","Gurania tricuspidata Cogn.","3","7.207549","0.062484","0.036075","0.004078","Gurania tricuspidata Cogn.","3","9.128801","0.092403","0.053349","0.053497"
"109","Gurania tubulosa Cogn.","8","5.689229","0.012992","0.004593","1e-05","Gurania tubulosa Cogn.","8","7.887164","0.173021","0.061172","0.018379","Gurania tubulosa Cogn.","8","7.342367","0.095496","0.033763","0.001529","Gurania tubulosa Cogn.","8","9.800282","0.231935","0.082001","0.020061"
"110","Gurania wawrei Cogn.","2","5.684769","0.001441","0.001019","4e-05","Gurania wawrei Cogn.","2","7.186996","0.262691","0.185751","0.073516","Gurania wawrei Cogn.","2","7.152274","0.039309","0.027796","0.006117","Gurania wawrei Cogn.","2","9.064127","0.297032","0.210033","0.080246"
"111","Hanburia parviflora Donn.Sm.","2","5.670914","0.001705","0.001206","4e-05","Hanburia parviflora Donn.Sm.","2","8.076696","0.022847","0.016155","0.073516","Hanburia parviflora Donn.Sm.","2","7.319181","0.009372","0.006627","0.006117","Hanburia parviflora Donn.Sm.","2","9.252451","0.134775","0.0953","0.080246"
"112","Helmontia cardiophylla Harms","3","5.70083","0.003109","0.001795","2.7e-05","Helmontia cardiophylla Harms","3","7.5676","0.474335","0.273857","0.049011","Helmontia cardiophylla Harms","3","7.322245","0.038025","0.021954","0.004078","Helmontia cardiophylla Harms","3","9.565785","0.368938","0.213006","0.053497"
"113","Luffa aegyptiaca Mill.","188","5.696216","0.009612","0.000701","0","Luffa aegyptiaca Mill.","188","7.34239","0.49895","0.03639","0.000782","Luffa aegyptiaca Mill.","184","7.396994","0.156868","0.011564","6.6e-05","Luffa aegyptiaca Mill.","184","9.196184","0.545516","0.040216","0.000872"
"114","Melothria candolleana Cogn.","2","5.699774","0.00071","0.000502","4e-05","Melothria candolleana Cogn.","2","6.957012","0.006058","0.004284","0.073516","Melothria candolleana Cogn.","2","7.448916","0","0","0.006117","Melothria candolleana Cogn.","2","8.743513","0.107487","0.076005","0.080246"
"115","Melothria cucumis Vell.","22","5.690387","0.00621","0.001324","4e-06","Melothria cucumis Vell.","22","7.246307","0.169933","0.03623","0.006683","Melothria cucumis Vell.","22","7.324117","0.121129","0.025825","0.000556","Melothria cucumis Vell.","22","9.075532","0.266236","0.056762","0.007295"
"116","Melothria dulcis Wunderlin","28","5.691859","0.009497","0.001795","3e-06","Melothria dulcis Wunderlin","28","8.05338","0.375138","0.070894","0.005251","Melothria dulcis Wunderlin","27","7.261512","0.129354","0.024894","0.000453","Melothria dulcis Wunderlin","27","9.909573","0.260387","0.050112","0.005944"
"117","Melothria hirsuta Cogn.","1","5.700276",NA,NA,"8e-05","Melothria hirsuta Cogn.","1","6.985642",NA,NA,"0.147033","Melothria hirsuta Cogn.","1","7.427144",NA,NA,"0.012234","Melothria hirsuta Cogn.","1","8.901503",NA,NA,"0.160492"
"118","Melothria longituba C.Jeffrey","2","5.680047","0.022446","0.015872","4e-05","Melothria longituba C.Jeffrey","2","8.194856","0.222018","0.15699","0.073516","Melothria longituba C.Jeffrey","2","7.092905","0.060503","0.042782","0.006117","Melothria longituba C.Jeffrey","2","10.126597","0.57546","0.406912","0.080246"
"119","Melothria pendula L.","188","5.692948","0.010348","0.000755","0","Melothria pendula L.","188","7.42441","0.487808","0.035577","0.000782","Melothria pendula L.","184","7.403375","0.142301","0.010491","6.6e-05","Melothria pendula L.","184","9.258292","0.543926","0.040099","0.000872"
"120","Melothria scabra Naudin","24","5.690679","0.011232","0.002293","3e-06","Melothria scabra Naudin","24","7.596402","0.453297","0.092529","0.006126","Melothria scabra Naudin","24","7.433751","0.093434","0.019072","0.00051","Melothria scabra Naudin","24","9.470989","0.517855","0.105707","0.006687"
"121","Melothria trilobata Cogn.","53","5.697641","0.007185","0.000987","2e-06","Melothria trilobata Cogn.","53","7.685295","0.357381","0.04909","0.002774","Melothria trilobata Cogn.","53","7.419016","0.096162","0.013209","0.000231","Melothria trilobata Cogn.","53","9.521134","0.381186","0.05236","0.003028"
"122","Parasicyos maculatus Dieterle","4","5.671281","0.013097","0.006548","2e-05","Parasicyos maculatus Dieterle","4","7.389963","0.42157","0.210785","0.036758","Parasicyos maculatus Dieterle","4","7.405481","0.131602","0.065801","0.003059","Parasicyos maculatus Dieterle","4","8.94143","0.336793","0.168397","0.040123"
"123","Polyclathra cucumerina Bertol.","53","5.692519","0.00834","0.001146","2e-06","Polyclathra cucumerina Bertol.","53","7.219298","0.439249","0.060335","0.002774","Polyclathra cucumerina Bertol.","53","7.506684","0.062014","0.008518","0.000231","Polyclathra cucumerina Bertol.","53","8.926841","0.418681","0.05751","0.003028"
"124","Psiguria racemosa C.Jeffrey","2","5.697089","0.004034","0.002852","4e-05","Psiguria racemosa C.Jeffrey","2","7.142807","0.008944","0.006324","0.073516","Psiguria racemosa C.Jeffrey","2","7.435733","0.090854","0.064243","0.006117","Psiguria racemosa C.Jeffrey","2","9.040954","0.16805","0.118829","0.080246"
"125","Pteropepon deltoideus Cogn.","12","5.694048","0.006734","0.001944","7e-06","Pteropepon deltoideus Cogn.","12","7.867117","0.369454","0.106652","0.012253","Pteropepon deltoideus Cogn.","12","7.122354","0.078691","0.022716","0.00102","Pteropepon deltoideus Cogn.","12","9.920707","0.381919","0.110251","0.013374"
"126","Schizocarpum filiforme Schrad.","20","5.677432","0.012585","0.002814","4e-06","Schizocarpum filiforme Schrad.","20","6.733696","0.309626","0.069234","0.007352","Schizocarpum filiforme Schrad.","20","7.481724","0.060785","0.013592","0.000612","Schizocarpum filiforme Schrad.","20","8.517332","0.237704","0.053152","0.008025"
"127","Schizocarpum longisepalum C.Jeffrey","6","5.686797","0.01715","0.007001","1.3e-05","Schizocarpum longisepalum C.Jeffrey","6","6.889276","0.185481","0.075722","0.024505","Schizocarpum longisepalum C.Jeffrey","6","7.486269","0.038956","0.015904","0.002039","Schizocarpum longisepalum C.Jeffrey","6","8.735703","0.212657","0.086817","0.026749"
"128","Schizocarpum palmeri Cogn. & Rose","28","5.695727","0.009933","0.001877","3e-06","Schizocarpum palmeri Cogn. & Rose","28","6.831006","0.204423","0.038632","0.005251","Schizocarpum palmeri Cogn. & Rose","28","7.538309","0.052222","0.009869","0.000437","Schizocarpum palmeri Cogn. & Rose","28","8.537365","0.229257","0.043326","0.005732"
"129","Sechiopsis tetraptera Dieterle","8","5.693084","0.018164","0.006422","1e-05","Sechiopsis tetraptera Dieterle","8","6.821211","0.09706","0.034316","0.018379","Sechiopsis tetraptera Dieterle","8","7.51566","0.060973","0.021557","0.001529","Sechiopsis tetraptera Dieterle","8","8.555689","0.136612","0.0483","0.020061"
"130","Sicydium diffusum Cogn.","24","5.693879","0.008685","0.001773","3e-06","Sicydium diffusum Cogn.","24","7.598078","0.424498","0.08665","0.006126","Sicydium diffusum Cogn.","24","7.171565","0.134369","0.027428","0.00051","Sicydium diffusum Cogn.","24","9.732897","0.433746","0.088538","0.006687"
"131","Sicydium gracile Cogn.","2","5.682894","0.004573","0.003234","4e-05","Sicydium gracile Cogn.","2","7.299739","0.138342","0.097823","0.073516","Sicydium gracile Cogn.","2","7.151696","0.083612","0.059123","0.006117","Sicydium gracile Cogn.","2","9.327871","0.207977","0.147062","0.080246"
"132","Sicydium schiedeanum Schltdl.","17","5.693012","0.008854","0.002147","5e-06","Sicydium schiedeanum Schltdl.","17","7.649446","0.376291","0.091264","0.008649","Sicydium schiedeanum Schltdl.","17","7.423487","0.100471","0.024368","0.00072","Sicydium schiedeanum Schltdl.","17","9.509003","0.404449","0.098093","0.009441"
"133","Sicydium tuerckheimii Donn.Sm.","17","5.691788","0.010454","0.002535","5e-06","Sicydium tuerckheimii Donn.Sm.","17","7.803522","0.326135","0.079099","0.008649","Sicydium tuerckheimii Donn.Sm.","17","7.42722","0.078807","0.019114","0.00072","Sicydium tuerckheimii Donn.Sm.","17","9.54817","0.387221","0.093915","0.009441"
"134","Sicyos andreanus Cogn.","2","5.666375","0.014436","0.010208","4e-05","Sicyos andreanus Cogn.","2","7.53243","0.148897","0.105286","0.073516","Sicyos andreanus Cogn.","2","7.032629","0.041809","0.029563","0.006117","Sicyos andreanus Cogn.","2","9.373768","0.74425","0.526264","0.080246"
"135","Sicyos baderoa Hook. & Arn.","6","5.648268","0.012031","0.004912","1.3e-05","Sicyos baderoa Hook. & Arn.","6","6.792028","0.752659","0.307272","0.024505","Sicyos baderoa Hook. & Arn.","6","7.250636","0.132136","0.053944","0.002039","Sicyos baderoa Hook. & Arn.","6","8.71249","0.50389","0.205712","0.026749"
"136","Sicyos bogotensis Cogn.","1","5.663828",NA,NA,"8e-05","Sicyos bogotensis Cogn.","1","6.626718",NA,NA,"0.147033","Sicyos bogotensis Cogn.","1","7.170888",NA,NA,"0.012234","Sicyos bogotensis Cogn.","1","8.523772",NA,NA,"0.160492"
"137","Sicyos galeottii Cogn.","1","5.661744",NA,NA,"8e-05","Sicyos galeottii Cogn.","1","8.057694",NA,NA,"0.147033","Sicyos galeottii Cogn.","1","7.243513",NA,NA,"0.012234","Sicyos galeottii Cogn.","1","9.525808",NA,NA,"0.160492"
"138","Sicyos guatemalensis Standl. & Steyerm.","5","5.678181","0.01054","0.004714","1.6e-05","Sicyos guatemalensis Standl. & Steyerm.","5","6.418591","0.371849","0.166296","0.029407","Sicyos guatemalensis Standl. & Steyerm.","5","7.519624","0.086405","0.038641","0.002447","Sicyos guatemalensis Standl. & Steyerm.","5","8.215644","0.379547","0.169739","0.032098"
"139","Sicyos kunthii Cogn.","3","5.685886","0.006796","0.003924","2.7e-05","Sicyos kunthii Cogn.","3","7.489915","0.191244","0.110415","0.049011","Sicyos kunthii Cogn.","3","7.194125","0.224456","0.12959","0.004078","Sicyos kunthii Cogn.","3","9.664462","0.086048","0.04968","0.053497"
"140","Sicyos laciniatus L.","21","5.671851","0.009081","0.001982","4e-06","Sicyos laciniatus L.","21","6.54236","0.481784","0.105134","0.007002","Sicyos laciniatus L.","21","7.492639","0.088428","0.019297","0.000583","Sicyos laciniatus L.","21","8.270748","0.50418","0.110021","0.007642"
"141","Sicyos longisetosus Cogn.","1","5.690866",NA,NA,"8e-05","Sicyos longisetosus Cogn.","1","6.190315",NA,NA,"0.147033","Sicyos longisetosus Cogn.","1","7.198931",NA,NA,"0.012234","Sicyos longisetosus Cogn.","1","8.169903",NA,NA,"0.160492"
"142","Sicyos macrocarpus Cogn.","3","5.671252","0.013972","0.008067","2.7e-05","Sicyos macrocarpus Cogn.","3","6.831658","0.416209","0.240298","0.049011","Sicyos macrocarpus Cogn.","3","7.114051","0.089331","0.051575","0.004078","Sicyos macrocarpus Cogn.","3","9.149305","0.737822","0.425982","0.053497"
"143","Sicyos malvifolius Griseb.","1","5.671776",NA,NA,"8e-05","Sicyos malvifolius Griseb.","1","6.415097",NA,NA,"0.147033","Sicyos malvifolius Griseb.","1","7.44132",NA,NA,"0.012234","Sicyos malvifolius Griseb.","1","7.921173",NA,NA,"0.160492"
"144","Sicyos microphyllus Kunth","17","5.67623","0.01225","0.002971","5e-06","Sicyos microphyllus Kunth","17","6.778459","0.343878","0.083403","0.008649","Sicyos microphyllus Kunth","17","7.467351","0.093758","0.02274","0.00072","Sicyos microphyllus Kunth","17","8.493026","0.429189","0.104094","0.009441"
"145","Sicyos montanus Poepp. & Endl.","11","5.666141","0.013329","0.004019","7e-06","Sicyos montanus Poepp. & Endl.","11","6.95233","0.483585","0.145806","0.013367","Sicyos montanus Poepp. & Endl.","11","7.234387","0.151966","0.045819","0.001112","Sicyos montanus Poepp. & Endl.","11","9.024841","0.591458","0.178331","0.01459"
"146","Sicyos odonellii Mart.Crov.","2","5.670163","0.015844","0.011203","4e-05","Sicyos odonellii Mart.Crov.","2","6.752853","0.204852","0.144852","0.073516","Sicyos odonellii Mart.Crov.","2","7.407306","0.006865","0.004854","0.006117","Sicyos odonellii Mart.Crov.","2","8.588482","0.281922","0.199349","0.080246"
"147","Sicyos parviflorus Willd.","16","5.666492","0.009557","0.002389","5e-06","Sicyos parviflorus Willd.","16","6.774651","0.320902","0.080226","0.00919","Sicyos parviflorus Willd.","16","7.445463","0.117089","0.029272","0.000765","Sicyos parviflorus Willd.","16","8.383145","0.357164","0.089291","0.010031"
"148","Sicyos urolobus Harms","1","5.656167",NA,NA,"8e-05","Sicyos urolobus Harms","1","6.897705",NA,NA,"0.147033","Sicyos urolobus Harms","1","7.110696",NA,NA,"0.012234","Sicyos urolobus Harms","1","9.063579",NA,NA,"0.160492"
