"","species","n_temp","mean_temp","sd_temp","se_temp","within_sp_var_temp","species.1","n_prec","mean_prec","sd_prec","se_prec","within_sp_var_prec","species.2","n_pet","mean_pet","sd_pet","se_pet","within_sp_var_pet","species.3","n_aridity","mean_aridity","sd_aridity","se_aridity","within_sp_var_aridity"
"85","Doyerea emetocathartica Grosourdy","23","24.56087","2.907786","0.606315","0.299659","Doyerea emetocathartica Grosourdy","23","1037.521739","414.111301","86.348175","24013.713102","Doyerea emetocathartica Grosourdy","23","1843.869565","126.500559","26.37719","1181.518404","Doyerea emetocathartica Grosourdy","23","6093.565217","2715.195704","566.157441","1151154.115525"
"86","Fevillea bahiensis G.L.Rob. & Wunderlin","1","24.5",NA,NA,"6.892158","Fevillea bahiensis G.L.Rob. & Wunderlin","1","1191",NA,NA,"552315.401348","Fevillea bahiensis G.L.Rob. & Wunderlin","1","1414",NA,NA,"27174.923301","Fevillea bahiensis G.L.Rob. & Wunderlin","1","10777",NA,NA,"26476544.657074"
"87","Fevillea cordifolia L.","75","24.317333","2.434014","0.281056","0.091895","Fevillea cordifolia L.","75","2345.56","1049.429964","121.177734","7364.205351","Fevillea cordifolia L.","75","1435.613333","238.537089","27.543891","362.332311","Fevillea cordifolia L.","75","17478.573333","7744.519819","894.26012","353020.595428"
"88","Fevillea passiflora Vell.","9","22.611111","1.789863","0.596621","0.765795","Fevillea passiflora Vell.","9","1132.888889","189.42574","63.141913","61368.377928","Fevillea passiflora Vell.","9","1336.888889","71.727687","23.909229","3019.435922","Fevillea passiflora Vell.","9","8872.777778","1959.487355","653.162452","2941838.29523"
"89","Fevillea trilobata L.","20","23.275","2.164516","0.484","0.344608","Fevillea trilobata L.","20","1148.1","361.903869","80.924165","27615.770067","Fevillea trilobata L.","20","1447.05","140.074971","31.321716","1358.746165","Fevillea trilobata L.","20","8153.75","2924.461586","653.92949","1323827.232854"
"90","Gurania acuminata Cogn.","91","24.163736","1.696632","0.177855","0.075738","Gurania acuminata Cogn.","91","2382.879121","916.553276","96.08089","6069.400015","Gurania acuminata Cogn.","91","1375.186813","167.784909","17.588638","298.625531","Gurania acuminata Cogn.","91","17845.967033","6794.295204","712.235664","290951.040188"
"91","Gurania guentheri Harms","6","23.45","2.252776","0.919692","1.148693","Gurania guentheri Harms","6","3263.333333","792.86737","323.686748","92052.566891","Gurania guentheri Harms","6","1221.5","64.65524","26.395391","4529.153883","Gurania guentheri Harms","6","24873.333333","7893.771891","3222.61888","4412757.442846"
"92","Gurania huberi Cogn.","15","24.153333","2.77202","0.715732","0.459477","Gurania huberi Cogn.","15","3013.866667","839.363778","216.722796","36821.026757","Gurania huberi Cogn.","15","1514","99.873491","25.787224","1811.661553","Gurania huberi Cogn.","15","17212.8","3142.735642","811.450854","1765102.977138"
"93","Gurania huebneri Harms","3","25.833333","0.51316","0.296273","2.297386","Gurania huebneri Harms","3","2593.666667","211.807302","122.287003","184105.133783","Gurania huebneri Harms","3","1455.333333","152.9586","88.310689","9058.307767","Gurania huebneri Harms","3","16533.666667","1788.732046","1032.724928","8825514.885691"
"94","Gurania malacophylla Barb.Rodr.","3","24.1","1.915724","1.106044","2.297386","Gurania malacophylla Barb.Rodr.","3","1525.666667","293.026165","169.178735","184105.133783","Gurania malacophylla Barb.Rodr.","3","1380.666667","81.733306","47.188746","9058.307767","Gurania malacophylla Barb.Rodr.","3","11931.666667","2381.038079","1374.692976","8825514.885691"
"95","Gurania multiflora Cogn.","5","24.3","1.104536","0.493964","1.378432","Gurania multiflora Cogn.","5","2023.6","71.125242","31.808175","110463.08027","Gurania multiflora Cogn.","4","1418.25","66.324329","33.162165","6793.730825","Gurania multiflora Cogn.","4","14186.25","244.998469","122.499234","6619136.164268"
"96","Gurania neei Gomes-Costa","3","21.1","0.964365","0.556776","2.297386","Gurania neei Gomes-Costa","3","994.333333","123.977148","71.57824","184105.133783","Gurania neei Gomes-Costa","3","1377.666667","82.809017","47.809808","9058.307767","Gurania neei Gomes-Costa","3","6557.666667","442.037706","255.210589","8825514.885691"
"97","Gurania nigrescens C.Jeffrey","4","24.25","1.592692","0.796346","1.72304","Gurania nigrescens C.Jeffrey","4","2308.75","560.930997","280.465498","138078.850337","Gurania nigrescens C.Jeffrey","4","1556.25","109.813099","54.906549","6793.730825","Gurania nigrescens C.Jeffrey","4","12614.5","717.95752","358.97876","6619136.164268"
"98","Gurania ovata Cogn.","3","24.966667","0.351188","0.202758","2.297386","Gurania ovata Cogn.","3","1307.333333","375.265684","216.659744","184105.133783","Gurania ovata Cogn.","3","1486","9.539392","5.507571","9058.307767","Gurania ovata Cogn.","3","8783","3216.027985","1856.774623","8825514.885691"
"99","Gurania oxyphylla C.Jeffrey","2","23.85","2.192031","1.55","3.446079","Gurania oxyphylla C.Jeffrey","2","1597.5","265.165043","187.5","276157.700674","Gurania oxyphylla C.Jeffrey","2","1496.5","89.802561","63.5","13587.46165","Gurania oxyphylla C.Jeffrey","2","12557","1504.72323","1064","13238272.328537"
"100","Gurania paulista Cogn.","2","22.9","1.838478","1.3","3.446079","Gurania paulista Cogn.","2","1208","289.91378","205","276157.700674","Gurania paulista Cogn.","2","1352.5","3.535534","2.5","13587.46165","Gurania paulista Cogn.","2","8719","395.979797","280","13238272.328537"
"101","Gurania pedata Sprague","15","22.546667","2.839232","0.733087","0.459477","Gurania pedata Sprague","15","2705.4","1237.416421","319.499546","36821.026757","Gurania pedata Sprague","15","1222.933333","104.981949","27.106223","1811.661553","Gurania pedata Sprague","15","19581.6","8717.143584","2250.756795","1765102.977138"
"102","Gurania pseudospinulosa Cogn.","2","24.55","1.626346","1.15","3.446079","Gurania pseudospinulosa Cogn.","2","3230","1380.272437","976","276157.700674","Gurania pseudospinulosa Cogn.","2","1590.5","30.405592","21.5","13587.46165","Gurania pseudospinulosa Cogn.","2","21820.5","723.370237","511.5","13238272.328537"
"103","Gurania reticulata Cogn.","3","25.566667","0.404145","0.233333","2.297386","Gurania reticulata Cogn.","3","2978","821.602702","474.352541","184105.133783","Gurania reticulata Cogn.","3","1574","11.532563","6.658328","9058.307767","Gurania reticulata Cogn.","3","19440.333333","2814.939135","1625.205867","8825514.885691"
"104","Gurania robusta Suess.","3","23.733333","2.000833","1.155181","2.297386","Gurania robusta Suess.","3","2970.666667","389.859376","225.085416","184105.133783","Gurania robusta Suess.","3","1550.333333","95.04911","54.876629","9058.307767","Gurania robusta Suess.","3","16985.333333","4050.151396","2338.355999","8825514.885691"
"105","Gurania spruceana Cogn.","5","25.92","0.432435","0.193391","1.378432","Gurania spruceana Cogn.","5","2229.6","190.324197","85.115568","110463.08027","Gurania spruceana Cogn.","5","1353.2","21.288495","9.520504","5434.98466","Gurania spruceana Cogn.","5","17326.2","1295.357364","579.301424","5295308.931415"
"106","Gurania subumbellata Cogn.","47","24.623404","1.942344","0.28332","0.146642","Gurania subumbellata Cogn.","47","1889.361702","794.718529","115.921611","11751.391518","Gurania subumbellata Cogn.","47","1542.744681","126.474859","18.448254","578.189857","Gurania subumbellata Cogn.","47","11654.148936","4010.559811","585.000273","563330.737385"
"107","Gurania trialata Cogn.","3","22.433333","3.842308","2.218358","2.297386","Gurania trialata Cogn.","3","2969.333333","449.589072","259.570372","184105.133783","Gurania trialata Cogn.","3","1346.333333","180.7051","104.330138","9058.307767","Gurania trialata Cogn.","3","22032.666667","4142.883215","2391.894739","8825514.885691"
"108","Gurania tricuspidata Cogn.","3","23.9","1.824829","1.053566","2.297386","Gurania tricuspidata Cogn.","3","1164","148.162073","85.541413","184105.133783","Gurania tricuspidata Cogn.","3","1351.333333","84.097166","48.553521","9058.307767","Gurania tricuspidata Cogn.","3","9243.666667","874.945332","505.149923","8825514.885691"
"109","Gurania tubulosa Cogn.","8","22.5375","3.834407","1.355668","0.86152","Gurania tubulosa Cogn.","8","2699.25","493.601271","174.514403","69039.425168","Gurania tubulosa Cogn.","8","1550.5","146.698914","51.865898","3396.865413","Gurania tubulosa Cogn.","8","18486.625","4554.10521","1610.119338","3309568.082134"
"110","Gurania wawrei Cogn.","2","21.2","0.424264","0.3","3.446079","Gurania wawrei Cogn.","2","1345","349.31075","247","276157.700674","Gurania wawrei Cogn.","2","1277.5","50.204581","35.5","13587.46165","Gurania wawrei Cogn.","2","8831","2585.182392","1828","13238272.328537"
"111","Hanburia parviflora Donn.Sm.","2","17.15","0.494975","0.35","3.446079","Hanburia parviflora Donn.Sm.","2","3219","73.539105","52","276157.700674","Hanburia parviflora Donn.Sm.","2","1509","14.142136","10","13587.46165","Hanburia parviflora Donn.Sm.","2","10477.5","1407.849601","995.5","13238272.328537"
"112","Helmontia cardiophylla Harms","3","25.966667","0.929157","0.536449","2.297386","Helmontia cardiophylla Harms","3","2073","867.887666","501.075178","184105.133783","Helmontia cardiophylla Harms","3","1514.333333","58.157831","33.577439","9058.307767","Helmontia cardiophylla Harms","3","14878.333333","4839.463434","2794.065516","8825514.885691"
"113","Luffa aegyptiaca Mill.","188","24.602128","2.825513","0.206072","0.03666","Luffa aegyptiaca Mill.","188","1741.590426","887.856445","64.753586","2937.84788","Luffa aegyptiaca Mill.","184","1650.152174","240.988149","17.765882","147.689801","Luffa aegyptiaca Mill.","184","11439.478261","6661.829007","491.11655","143894.264441"
"114","Melothria candolleana Cogn.","2","25.65","0.212132","0.15","3.446079","Melothria candolleana Cogn.","2","1050.5","6.363961","4.5","276157.700674","Melothria candolleana Cogn.","2","1718","0","0","13587.46165","Melothria candolleana Cogn.","2","6288","674.579869","477","13238272.328537"
"115","Melothria cucumis Vell.","22","22.863636","1.836286","0.391497","0.31328","Melothria cucumis Vell.","22","1422","235.209127","50.146754","25105.245516","Melothria cucumis Vell.","22","1526.954545","181.582849","38.713593","1235.223786","Melothria cucumis Vell.","22","9023.136364","2238.423431","477.233479","1203479.302594"
"116","Melothria dulcis Wunderlin","28","23.307143","2.799329","0.529023","0.246149","Melothria dulcis Wunderlin","28","3375.928571","1382.366648","261.242741","19725.550048","Melothria dulcis Wunderlin","27","1435.740741","181.169405","34.866068","1006.478641","Melothria dulcis Wunderlin","27","20832.62963","6089.004062","1171.829378","980612.765077"
"117","Melothria hirsuta Cogn.","1","25.8",NA,NA,"6.892158","Melothria hirsuta Cogn.","1","1081",NA,NA,"552315.401348","Melothria hirsuta Cogn.","1","1681",NA,NA,"27174.923301","Melothria hirsuta Cogn.","1","7343",NA,NA,"26476544.657074"
"118","Melothria longituba C.Jeffrey","2","19.85","6.576093","4.65","3.446079","Melothria longituba C.Jeffrey","2","3667","807.515944","571","276157.700674","Melothria longituba C.Jeffrey","2","1204.5","72.831998","51.5","13587.46165","Melothria longituba C.Jeffrey","2","27097.5","14786.309901","10455.5","13238272.328537"
"119","Melothria pendula L.","188","23.632979","3.053196","0.222677","0.03666","Melothria pendula L.","188","1893.585106","1019.778333","74.374979","2937.84788","Melothria pendula L.","184","1657.369565","220.659504","16.267234","147.689801","Melothria pendula L.","184","12130.679348","6834.978423","503.881294","143894.264441"
"120","Melothria scabra Naudin","24","22.9625","3.317387","0.677159","0.287173","Melothria scabra Naudin","24","2176.333333","854.350894","174.393646","23013.141723","Melothria scabra Naudin","24","1699.291667","160.749191","32.812791","1132.288471","Melothria scabra Naudin","24","14513.541667","6116.210385","1248.466217","1103189.360711"
"121","Melothria trilobata Cogn.","53","25.020755","2.124252","0.291788","0.130041","Melothria trilobata Cogn.","53","2322.415094","929.173442","127.631788","10421.045308","Melothria trilobata Cogn.","53","1674.773585","155.391149","21.344616","512.734402","Melothria trilobata Cogn.","53","14687.849057","6461.453249","887.548862","499557.44636"
"122","Parasicyos maculatus Dieterle","4","17.275","3.80909","1.904545","1.72304","Parasicyos maculatus Dieterle","4","1732","743.474725","371.737362","138078.850337","Parasicyos maculatus Dieterle","4","1655.5","212.069957","106.034978","6793.730825","Parasicyos maculatus Dieterle","4","7959.75","2505.432281","1252.71614","6619136.164268"
"123","Polyclathra cucumerina Bertol.","53","23.5","2.470596","0.339362","0.130041","Polyclathra cucumerina Bertol.","53","1502.037736","685.327349","94.136951","10421.045308","Polyclathra cucumerina Bertol.","53","1823.584906","112.196502","15.411375","512.734402","Polyclathra cucumerina Bertol.","53","8229.962264","3647.691024","501.048896","499557.44636"
"124","Psiguria racemosa C.Jeffrey","2","24.85","1.202082","0.85","3.446079","Psiguria racemosa C.Jeffrey","2","1265","11.313708","8","276157.700674","Psiguria racemosa C.Jeffrey","2","1699","154.149278","109","13587.46165","Psiguria racemosa C.Jeffrey","2","8501.5","1421.991737","1005.5","13238272.328537"
"125","Pteropepon deltoideus Cogn.","12","23.95","1.986546","0.573466","0.574347","Pteropepon deltoideus Cogn.","12","2784","1102.247291","318.191385","46026.283446","Pteropepon deltoideus Cogn.","12","1242.916667","99.015571","28.583333","2264.576942","Pteropepon deltoideus Cogn.","12","21675.083333","7681.353686","2217.415809","2206378.721423"
"126","Schizocarpum filiforme Schrad.","20","19.07","3.688546","0.824784","0.344608","Schizocarpum filiforme Schrad.","20","880.15","281.853317","63.024318","27615.770067","Schizocarpum filiforme Schrad.","20","1778.4","107.217143","23.974482","1358.746165","Schizocarpum filiforme Schrad.","20","5136.05","1218.2819","272.416114","1323827.232854"
"127","Schizocarpum longisepalum C.Jeffrey","6","21.833333","5.029778","2.053398","1.148693","Schizocarpum longisepalum C.Jeffrey","6","996.5","197.707612","80.713795","92052.566891","Schizocarpum longisepalum C.Jeffrey","6","1784.5","68.187242","27.837325","4529.153883","Schizocarpum longisepalum C.Jeffrey","6","6344.166667","1431.701284","584.489602","4412757.442846"
"128","Schizocarpum palmeri Cogn. & Rose","28","24.457143","2.927953","0.553331","0.246149","Schizocarpum palmeri Cogn. & Rose","28","944.821429","191.553504","36.20021","19725.550048","Schizocarpum palmeri Cogn. & Rose","28","1881.107143","97.390143","18.405007","970.532975","Schizocarpum palmeri Cogn. & Rose","28","5228.035714","1140.809735","215.592775","945590.88061"
"129","Sechiopsis tetraptera Dieterle","8","23.7","5.33613","1.886607","0.86152","Sechiopsis tetraptera Dieterle","8","920.875","89.14104","31.516117","69039.425168","Sechiopsis tetraptera Dieterle","8","1839.5","108.311719","38.293975","3396.865413","Sechiopsis tetraptera Dieterle","8","5239.5","734.719577","259.762598","3309568.082134"
"130","Sicydium diffusum Cogn.","24","23.904167","2.555213","0.521581","0.287173","Sicydium diffusum Cogn.","24","2160.916667","845.442921","172.575314","23013.141723","Sicydium diffusum Cogn.","24","1313.75","190.075328","38.798964","1132.288471","Sicydium diffusum Cogn.","24","18290.541667","7072.656914","1443.700047","1103189.360711"
"131","Sicydium gracile Cogn.","2","20.65","1.343503","0.95","3.446079","Sicydium gracile Cogn.","2","1487","205.060967","145","276157.700674","Sicydium gracile Cogn.","2","1278.5","106.773124","75.5","13587.46165","Sicydium gracile Cogn.","2","11369","2347.594514","1660","13238272.328537"
"132","Sicydium schiedeanum Schltdl.","17","23.647059","2.621573","0.635825","0.405421","Sicydium schiedeanum Schltdl.","17","2223.882353","689.109288","167.133552","32489.141256","Sicydium schiedeanum Schltdl.","17","1682.823529","168.979376","40.983519","1598.5249","Sicydium schiedeanum Schltdl.","17","14488.941176","5447.698602","1321.260985","1557443.803357"
"133","Sicydium tuerckheimii Donn.Sm.","17","23.288235","3.078531","0.746653","0.405421","Sicydium tuerckheimii Donn.Sm.","17","2585.764706","981.587523","238.069943","32489.141256","Sicydium tuerckheimii Donn.Sm.","17","1686","130.925551","31.75411","1598.5249","Sicydium tuerckheimii Donn.Sm.","17","14914.588235","4906.903518","1190.098912","1557443.803357"
"134","Sicyos andreanus Cogn.","2","15.85","4.17193","2.95","3.446079","Sicyos andreanus Cogn.","2","1878","278.600072","197","276157.700674","Sicyos andreanus Cogn.","2","1133.5","47.376154","33.5","13587.46165","Sicyos andreanus Cogn.","2","13444","9174.003379","6487","13238272.328537"
"135","Sicyos baderoa Hook. & Arn.","6","10.666667","3.419747","1.396106","1.148693","Sicyos baderoa Hook. & Arn.","6","1084","657.935559","268.601067","92052.566891","Sicyos baderoa Hook. & Arn.","6","1419.333333","188.869973","77.105844","4529.153883","Sicyos baderoa Hook. & Arn.","6","6689.166667","2973.310977","1213.849123","4412757.442846"
"136","Sicyos bogotensis Cogn.","1","15.1",NA,NA,"6.892158","Sicyos bogotensis Cogn.","1","755",NA,NA,"552315.401348","Sicyos bogotensis Cogn.","1","1301",NA,NA,"27174.923301","Sicyos bogotensis Cogn.","1","5033",NA,NA,"26476544.657074"
"137","Sicyos galeottii Cogn.","1","14.5",NA,NA,"6.892158","Sicyos galeottii Cogn.","1","3158",NA,NA,"552315.401348","Sicyos galeottii Cogn.","1","1399",NA,NA,"27174.923301","Sicyos galeottii Cogn.","1","13709",NA,NA,"26476544.657074"
"138","Sicyos guatemalensis Standl. & Steyerm.","5","19.28","3.088203","1.381086","1.378432","Sicyos guatemalensis Standl. & Steyerm.","5","648","239.917694","107.294455","110463.08027","Sicyos guatemalensis Standl. & Steyerm.","5","1849.2","151.659817","67.824332","5434.98466","Sicyos guatemalensis Standl. & Steyerm.","5","3917.2","1479.943985","661.851071","5295308.931415"
"139","Sicyos kunthii Cogn.","3","21.533333","2.003331","1.156624","2.297386","Sicyos kunthii Cogn.","3","1811","325.838917","188.123186","184105.133783","Sicyos kunthii Cogn.","3","1354.666667","314.331566","181.479414","9058.307767","Sicyos kunthii Cogn.","3","15787","1368.465199","790.083751","8825514.885691"
