"","species","n_temp","mean_temp","sd_temp","se_temp","within_sp_var_temp","species.1","n_prec","mean_prec","sd_prec","se_prec","within_sp_var_prec","species.2","n_pet","mean_pet","sd_pet","se_pet","within_sp_var_pet","species.3","n_aridity","mean_aridity","sd_aridity","se_aridity","within_sp_var_aridity"
"482","Dioclea macrocarpa Huber","59","5.695979","0.00712","0.000927","1e-06","Dioclea macrocarpa Huber","59","7.799043","0.317532","0.041339","0.002363","Dioclea macrocarpa Huber","59","7.219111","0.113556","0.014784","0.000192","Dioclea macrocarpa Huber","59","9.770618","0.325827","0.042419","0.002565"
"483","Dioclea malacocarpa Ducke","42","5.69701","0.008587","0.001325","2e-06","Dioclea malacocarpa Ducke","42","7.746881","0.263232","0.040618","0.003319","Dioclea malacocarpa Ducke","43","7.307268","0.10455","0.015944","0.000264","Dioclea malacocarpa Ducke","43","9.693453","0.220547","0.033633","0.003519"
"484","Dioclea marginata Benth.","1","5.703616",NA,NA,"7.4e-05","Dioclea marginata Benth.","1","6.535241",NA,NA,"0.139413","Dioclea marginata Benth.","1","7.51915",NA,NA,"0.011337","Dioclea marginata Benth.","1","8.246172",NA,NA,"0.151306"
"485","Dioclea megacarpa Rolfe","26","5.701333","0.004776","0.000937","3e-06","Dioclea megacarpa Rolfe","26","7.111051","0.445435","0.087357","0.005362","Dioclea megacarpa Rolfe","26","7.429764","0.109699","0.021514","0.000436","Dioclea megacarpa Rolfe","26","8.955254","0.524188","0.102802","0.005819"
"486","Dioclea mollicoma Ducke","3","5.694334","0.006821","0.003938","2.5e-05","Dioclea mollicoma Ducke","3","8.13246","0.300647","0.173579","0.046471","Dioclea mollicoma Ducke","3","7.046582","0.060755","0.035077","0.003779","Dioclea mollicoma Ducke","3","10.259451","0.336314","0.194171","0.050435"
"487","Dioclea paniculata Killip ex R.H.Maxwell","3","5.69501","0.006093","0.003518","2.5e-05","Dioclea paniculata Killip ex R.H.Maxwell","3","8.054928","0.159669","0.092185","0.046471","Dioclea paniculata Killip ex R.H.Maxwell","3","7.329105","0.076701","0.044283","0.003779","Dioclea paniculata Killip ex R.H.Maxwell","3","9.970829","0.255541","0.147537","0.050435"
"488","Dioclea pulchra Moldenke","17","5.691281","0.009422","0.002285","4e-06","Dioclea pulchra Moldenke","17","7.677601","0.449198","0.108947","0.008201","Dioclea pulchra Moldenke","17","7.240228","0.111147","0.026957","0.000667","Dioclea pulchra Moldenke","17","9.65561","0.414439","0.100516","0.0089"
"489","Dioclea rigida R.S.Cowan","1","5.692553",NA,NA,"7.4e-05","Dioclea rigida R.S.Cowan","1","7.761319",NA,NA,"0.139413","Dioclea rigida R.S.Cowan","1","7.306531",NA,NA,"0.011337","Dioclea rigida R.S.Cowan","1","9.794119",NA,NA,"0.151306"
"490","Dioclea ruddiae R.H.Maxwell","6","5.683667","0.007882","0.003218","1.2e-05","Dioclea ruddiae R.H.Maxwell","6","7.875883","0.283182","0.115609","0.023235","Dioclea ruddiae R.H.Maxwell","6","7.31779","0.061859","0.025254","0.00189","Dioclea ruddiae R.H.Maxwell","6","9.671638","0.215199","0.087855","0.025218"
"491","Dioclea rufescens Benth.","5","5.682165","0.006998","0.00313","1.5e-05","Dioclea rufescens Benth.","5","7.379148","0.150913","0.06749","0.027883","Dioclea rufescens Benth.","5","7.173986","0.070635","0.031589","0.002267","Dioclea rufescens Benth.","5","9.256408","0.195377","0.087375","0.030261"
"492","Dioclea schimpffii Diels","2","5.691525","0.008113","0.005737","3.7e-05","Dioclea schimpffii Diels","2","7.237111","0.441939","0.312498","0.069706","Dioclea schimpffii Diels","2","7.034388","0.001246","0.000881","0.005669","Dioclea schimpffii Diels","2","9.543183","0.07028","0.049695","0.075653"
"493","Dioclea schottii Benth.","3","5.685535","0.008901","0.005139","2.5e-05","Dioclea schottii Benth.","3","7.334826","0.049466","0.028559","0.046471","Dioclea schottii Benth.","3","7.149932","0.067859","0.039178","0.003779","Dioclea schottii Benth.","3","9.24745","0.187024","0.107978","0.050435"
"494","Dioclea sclerocarpa Ducke","18","5.700377","0.004797","0.001131","4e-06","Dioclea sclerocarpa Ducke","18","7.55296","0.330598","0.077923","0.007745","Dioclea sclerocarpa Ducke","18","7.305357","0.074221","0.017494","0.00063","Dioclea sclerocarpa Ducke","18","9.443631","0.283958","0.06693","0.008406"
"495","Dioclea sericea Kunth","7","5.682057","0.009608","0.003631","1.1e-05","Dioclea sericea Kunth","7","7.412619","0.304749","0.115184","0.019916","Dioclea sericea Kunth","7","7.252185","0.08173","0.030891","0.00162","Dioclea sericea Kunth","7","9.450013","0.217963","0.082382","0.021615"
"496","Dioclea steyermarkii R.H.Maxwell","1","5.701947",NA,NA,"7.4e-05","Dioclea steyermarkii R.H.Maxwell","1","7.754482",NA,NA,"0.139413","Dioclea steyermarkii R.H.Maxwell","1","7.418181",NA,NA,"0.011337","Dioclea steyermarkii R.H.Maxwell","1","9.66903",NA,NA,"0.151306"
"497","Dioclea violacea Mart. ex Benth.","79","5.695261","0.006919","0.000778","1e-06","Dioclea violacea Mart. ex Benth.","79","7.164218","0.483581","0.054407","0.001765","Dioclea violacea Mart. ex Benth.","78","7.329552","0.10977","0.012429","0.000145","Dioclea violacea Mart. ex Benth.","78","9.054072","0.501211","0.056751","0.00194"
"498","Dioclea wilsonii Standl.","60","5.696767","0.006243","0.000806","1e-06","Dioclea wilsonii Standl.","60","7.583177","0.463504","0.059838","0.002324","Dioclea wilsonii Standl.","58","7.367282","0.110749","0.014542","0.000195","Dioclea wilsonii Standl.","58","9.384056","0.473925","0.062229","0.002609"
"499","Galactia acapulcensis Rose","10","5.689768","0.010664","0.003372","7e-06","Galactia acapulcensis Rose","10","7.07363","0.3525","0.11147","0.013941","Galactia acapulcensis Rose","10","7.426731","0.103251","0.032651","0.001134","Galactia acapulcensis Rose","10","8.870496","0.472974","0.149568","0.015131"
"500","Galactia argentea Brandegee","2","5.69488","0.010939","0.007735","3.7e-05","Galactia argentea Brandegee","2","6.823308","0.397162","0.280836","0.069706","Galactia argentea Brandegee","2","7.566831","0.128587","0.090925","0.005669","Galactia argentea Brandegee","2","8.478818","0.326418","0.230812","0.075653"
"501","Galactia benthamiana Micheli","5","5.686831","0.010284","0.004599","1.5e-05","Galactia benthamiana Micheli","5","7.236466","0.256755","0.114824","0.027883","Galactia benthamiana Micheli","5","7.325698","0.125244","0.056011","0.002267","Galactia benthamiana Micheli","5","9.073723","0.233359","0.104361","0.030261"
"502","Galactia brachyodon Griseb.","2","5.699774","0.000237","0.000168","3.7e-05","Galactia brachyodon Griseb.","2","7.180297","0.18042","0.127576","0.069706","Galactia brachyodon Griseb.","2","7.529844","0.038334","0.027106","0.005669","Galactia brachyodon Griseb.","2","8.952629","0.277556","0.196262","0.075653"
"503","Galactia discolor Donn.Sm.","1","5.700611",NA,NA,"7.4e-05","Galactia discolor Donn.Sm.","1","7.153834",NA,NA,"0.139413","Galactia discolor Donn.Sm.","1","7.507141",NA,NA,"0.011337","Galactia discolor Donn.Sm.","1","8.848796",NA,NA,"0.151306"
"504","Galactia dubia DC.","9","5.693329","0.013847","0.004616","8e-06","Galactia dubia DC.","9","6.976352","0.361342","0.120447","0.01549","Galactia dubia DC.","9","7.480327","0.100588","0.033529","0.00126","Galactia dubia DC.","9","8.778598","0.42945","0.14315","0.016812"
"505","Galactia earlei Britton","2","5.696058","0.010689","0.007558","3.7e-05","Galactia earlei Britton","2","7.145554","0.507473","0.358838","0.069706","Galactia earlei Britton","2","7.474505","0.04693","0.033185","0.005669","Galactia earlei Britton","2","9.37476","0.369634","0.261371","0.075653"
"506","Galactia fiebrigiana Burkart","5","5.663936","0.008756","0.003916","1.5e-05","Galactia fiebrigiana Burkart","5","6.626856","0.238752","0.106773","0.027883","Galactia fiebrigiana Burkart","5","7.446259","0.041184","0.018418","0.002267","Galactia fiebrigiana Burkart","5","8.239178","0.124616","0.05573","0.030261"
"507","Galactia glaucescens Kunth","71","5.695714","0.006272","0.000744","1e-06","Galactia glaucescens Kunth","71","7.208486","0.243364","0.028882","0.001964","Galactia glaucescens Kunth","71","7.360889","0.065272","0.007746","0.00016","Galactia glaucescens Kunth","71","9.085056","0.234534","0.027834","0.002131"
"508","Galactia jussiaeana Kunth","105","5.699969","0.00734","0.000716","1e-06","Galactia jussiaeana Kunth","105","7.200356","0.468067","0.045679","0.001328","Galactia jussiaeana Kunth","106","7.404884","0.090104","0.008752","0.000107","Galactia jussiaeana Kunth","106","9.040031","0.502837","0.04884","0.001427"
"509","Galactia latisiliqua Desv.","7","5.696199","0.00404","0.001527","1.1e-05","Galactia latisiliqua Desv.","7","6.942986","0.353287","0.13353","0.019916","Galactia latisiliqua Desv.","7","7.446076","0.127393","0.04815","0.00162","Galactia latisiliqua Desv.","7","8.62112","0.553278","0.209119","0.021615"
"510","Galactia lindenii Burkart","2","5.659482","0.000739","0.000523","3.7e-05","Galactia lindenii Burkart","2","6.962146","0.355848","0.251623","0.069706","Galactia lindenii Burkart","2","7.185633","0.023028","0.016283","0.005669","Galactia lindenii Burkart","2","9.073866","0.023585","0.016677","0.075653"
"511","Galactia longiflora Arn.","2","5.683577","0.003608","0.002551","3.7e-05","Galactia longiflora Arn.","2","6.975129","0.351992","0.248896","0.069706","Galactia longiflora Arn.","2","7.425952","0.002527","0.001787","0.005669","Galactia longiflora Arn.","2","8.845667","0.101129","0.071509","0.075653"
"512","Galactia martii DC.","27","5.686656","0.007109","0.001368","3e-06","Galactia martii DC.","27","7.095911","0.23921","0.046036","0.005163","Galactia martii DC.","27","7.324673","0.102357","0.019699","0.00042","Galactia martii DC.","27","9.014779","0.248188","0.047764","0.005604"
"513","Galactia multiflora B.L.Rob.","19","5.689488","0.016907","0.003879","4e-06","Galactia multiflora B.L.Rob.","19","6.943407","0.378199","0.086765","0.007338","Galactia multiflora B.L.Rob.","19","7.5088","0.096745","0.022195","0.000597","Galactia multiflora B.L.Rob.","19","8.77339","0.489281","0.112249","0.007963"
"514","Galactia remansoana Harms","16","5.697578","0.006328","0.001582","5e-06","Galactia remansoana Harms","16","6.487652","0.285997","0.071499","0.008713","Galactia remansoana Harms","16","7.439715","0.074404","0.018601","0.000709","Galactia remansoana Harms","16","8.28941","0.343888","0.085972","0.009457"
"515","Galactia spiciformis Torr. & A.Gray","11","5.699633","0.00332","0.001001","7e-06","Galactia spiciformis Torr. & A.Gray","11","7.107479","0.138942","0.041893","0.012674","Galactia spiciformis Torr. & A.Gray","11","7.513169","0.038922","0.011735","0.001031","Galactia spiciformis Torr. & A.Gray","11","8.795743","0.161839","0.048796","0.013755"
"516","Galactia stereophylla Harms","3","5.68734","0.009546","0.005511","2.5e-05","Galactia stereophylla Harms","3","7.407634","0.138328","0.079864","0.046471","Galactia stereophylla Harms","3","7.349561","0.03961","0.022869","0.003779","Galactia stereophylla Harms","3","9.210043","0.132875","0.076715","0.050435"
"517","Mucuna argyrophylla Standl.","24","5.694284","0.006986","0.001426","3e-06","Mucuna argyrophylla Standl.","24","7.614635","0.32674","0.066696","0.005809","Mucuna argyrophylla Standl.","23","7.429361","0.069038","0.014395","0.000493","Mucuna argyrophylla Standl.","23","9.430208","0.315941","0.065878","0.006579"
"518","Mucuna globulifera T.M.Moura, N.Zamora & A.M.G.Azevedo","3","5.691701","0.014008","0.008088","2.5e-05","Mucuna globulifera T.M.Moura, N.Zamora & A.M.G.Azevedo","3","8.042612","0.145378","0.083934","0.046471","Mucuna globulifera T.M.Moura, N.Zamora & A.M.G.Azevedo","3","7.343687","0.133231","0.076921","0.003779","Mucuna globulifera T.M.Moura, N.Zamora & A.M.G.Azevedo","3","9.876986","0.161891","0.093468","0.050435"
"519","Mucuna rostrata Benth.","70","5.693746","0.007808","0.000933","1e-06","Mucuna rostrata Benth.","70","7.719289","0.486077","0.058097","0.001992","Mucuna rostrata Benth.","70","7.177912","0.119731","0.014311","0.000162","Mucuna rostrata Benth.","70","9.749043","0.499501","0.059702","0.002162"
"520","Mucuna sloanei Fawc. & Rendle","140","5.697527","0.005807","0.000491","1e-06","Mucuna sloanei Fawc. & Rendle","140","7.506286","0.390711","0.033021","0.000996","Mucuna sloanei Fawc. & Rendle","135","7.364425","0.123731","0.010649","8.4e-05","Mucuna sloanei Fawc. & Rendle","135","9.370951","0.413552","0.035593","0.001121"
"521","Nissolia fruticosa Jacq.","70","5.692411","0.010573","0.001264","1e-06","Nissolia fruticosa Jacq.","70","7.03961","0.424203","0.050702","0.001992","Nissolia fruticosa Jacq.","69","7.505593","0.067097","0.008078","0.000164","Nissolia fruticosa Jacq.","69","8.782321","0.448454","0.053988","0.002193"
"522","Nissolia leiogyne Sandwith","20","5.68969","0.015382","0.00344","4e-06","Nissolia leiogyne Sandwith","20","6.829242","0.296979","0.066407","0.006971","Nissolia leiogyne Sandwith","20","7.528521","0.066113","0.014783","0.000567","Nissolia leiogyne Sandwith","20","8.472024","0.269755","0.060319","0.007565"
"523","Oxyrhynchus volubilis Brandegee","1","5.673151",NA,NA,"7.4e-05","Oxyrhynchus volubilis Brandegee","1","7.366445",NA,NA,"0.139413","Oxyrhynchus volubilis Brandegee","1","7.477038",NA,NA,"0.011337","Oxyrhynchus volubilis Brandegee","1","8.465268",NA,NA,"0.151306"
"524","Pachyrhizus panamensis R.T.Clausen","1","5.703616",NA,NA,"7.4e-05","Pachyrhizus panamensis R.T.Clausen","1","7.58883",NA,NA,"0.139413","Pachyrhizus panamensis R.T.Clausen","1","7.451822",NA,NA,"0.011337","Pachyrhizus panamensis R.T.Clausen","1","9.437237",NA,NA,"0.151306"
"525","Phaseolus anisotrichos Schltdl.","47","5.680096","0.013366","0.00195","2e-06","Phaseolus anisotrichos Schltdl.","47","6.978611","0.378973","0.055279","0.002966","Phaseolus anisotrichos Schltdl.","47","7.478154","0.088838","0.012958","0.000241","Phaseolus anisotrichos Schltdl.","47","8.724741","0.433162","0.063183","0.003219"
"526","Phaseolus chiapasanus Piper","5","5.686385","0.014303","0.006396","1.5e-05","Phaseolus chiapasanus Piper","5","7.178315","0.740803","0.331297","0.027883","Phaseolus chiapasanus Piper","5","7.434746","0.100116","0.044773","0.002267","Phaseolus chiapasanus Piper","5","9.048739","0.474336","0.21213","0.030261"
"527","Phaseolus costaricensis Freytag & Debouck","3","5.668093","0.003785","0.002185","2.5e-05","Phaseolus costaricensis Freytag & Debouck","3","8.021657","0.165958","0.095816","0.046471","Phaseolus costaricensis Freytag & Debouck","3","7.16169","0.163839","0.094592","0.003779","Phaseolus costaricensis Freytag & Debouck","3","9.930158","0.158477","0.091497","0.050435"
"528","Phaseolus filiformis Benth.","1","5.695246",NA,NA,"7.4e-05","Phaseolus filiformis Benth.","1","5.533389",NA,NA,"0.139413","Phaseolus filiformis Benth.","1","7.601402",NA,NA,"0.011337","Phaseolus filiformis Benth.","1","7.165493",NA,NA,"0.151306"
"529","Phaseolus microcarpus Mart.","29","5.686938","0.013624","0.00253","3e-06","Phaseolus microcarpus Mart.","29","6.823164","0.357773","0.066437","0.004807","Phaseolus microcarpus Mart.","28","7.523468","0.060102","0.011358","0.000405","Phaseolus microcarpus Mart.","28","8.555847","0.334784","0.063268","0.005404"
"530","Phaseolus oligospermus Piper","9","5.68651","0.008485","0.002828","8e-06","Phaseolus oligospermus Piper","9","7.171931","0.25028","0.083427","0.01549","Phaseolus oligospermus Piper","9","7.458992","0.050191","0.01673","0.00126","Phaseolus oligospermus Piper","9","9.078868","0.291696","0.097232","0.016812"
"531","Phaseolus pachyrrhizoides Harms","3","5.66313","0.003422","0.001976","2.5e-05","Phaseolus pachyrrhizoides Harms","3","6.25146","0.364323","0.210342","0.046471","Phaseolus pachyrrhizoides Harms","3","7.290215","0.074898","0.043242","0.003779","Phaseolus pachyrrhizoides Harms","3","8.834057","0.14952","0.086325","0.050435"
"532","Phaseolus pedicellatus Benth.","19","5.665215","0.008718","0.002","4e-06","Phaseolus pedicellatus Benth.","19","6.806985","0.467303","0.107207","0.007338","Phaseolus pedicellatus Benth.","19","7.419569","0.106732","0.024486","0.000597","Phaseolus pedicellatus Benth.","19","8.462246","0.465242","0.106734","0.007963"
"533","Phaseolus tuerckheimii Donn.Sm.","9","5.674541","0.017475","0.005825","8e-06","Phaseolus tuerckheimii Donn.Sm.","9","7.831957","0.2137","0.071233","0.01549","Phaseolus tuerckheimii Donn.Sm.","9","7.330915","0.166333","0.055444","0.00126","Phaseolus tuerckheimii Donn.Sm.","9","9.508624","0.447939","0.149313","0.016812"
"534","Phaseolus xanthotrichus Piper","6","5.674291","0.012276","0.005012","1.2e-05","Phaseolus xanthotrichus Piper","6","7.09227","0.427898","0.174689","0.023235","Phaseolus xanthotrichus Piper","6","7.462224","0.066148","0.027005","0.00189","Phaseolus xanthotrichus Piper","6","8.690429","0.424605","0.173344","0.025218"
"535","Rhynchosia amabilis Grear","2","5.686288","0.005997","0.004241","3.7e-05","Rhynchosia amabilis Grear","2","7.318083","0.207078","0.146426","0.069706","Rhynchosia amabilis Grear","2","7.466245","0.067124","0.047464","0.005669","Rhynchosia amabilis Grear","2","8.525878","0.301932","0.213498","0.075653"
"536","Rhynchosia burkartii Fortunato","13","5.694047","0.004285","0.001188","6e-06","Rhynchosia burkartii Fortunato","13","6.752494","0.292706","0.081182","0.010724","Rhynchosia burkartii Fortunato","13","7.540764","0.050976","0.014138","0.000872","Rhynchosia burkartii Fortunato","13","8.289367","0.369666","0.102527","0.011639"
"537","Rhynchosia calycosa Hemsl.","11","5.699998","0.003259","0.000983","7e-06","Rhynchosia calycosa Hemsl.","11","7.559849","0.298172","0.089902","0.012674","Rhynchosia calycosa Hemsl.","10","7.517169","0.053294","0.016853","0.001134","Rhynchosia calycosa Hemsl.","10","9.218209","0.227657","0.071991","0.015131"
"538","Rhynchosia discolor M.Martens & Galeotti","23","5.67314","0.009331","0.001946","3e-06","Rhynchosia discolor M.Martens & Galeotti","23","7.003152","0.31475","0.06563","0.006061","Rhynchosia discolor M.Martens & Galeotti","23","7.453715","0.066346","0.013834","0.000493","Rhynchosia discolor M.Martens & Galeotti","23","8.719575","0.281814","0.058762","0.006579"
"539","Rhynchosia edulis Griseb.","91","5.690836","0.00917","0.000961","1e-06","Rhynchosia edulis Griseb.","91","7.004387","0.366021","0.038369","0.001532","Rhynchosia edulis Griseb.","91","7.429701","0.096281","0.010093","0.000125","Rhynchosia edulis Griseb.","91","8.843069","0.398558","0.04178","0.001663"
