"","species","n_temp","mean_temp","sd_temp","se_temp","within_sp_var_temp","species.1","n_prec","mean_prec","sd_prec","se_prec","within_sp_var_prec","species.2","n_pet","mean_pet","sd_pet","se_pet","within_sp_var_pet","species.3","n_aridity","mean_aridity","sd_aridity","se_aridity","within_sp_var_aridity"
"327","Begonia segregata L.B.Sm. & B.G.Schub.","6","16.6","5.678028","2.318045","1.438821","Begonia segregata L.B.Sm. & B.G.Schub.","6","3056.333333","1227.524772","501.13489","178551.960816","Begonia segregata L.B.Sm. & B.G.Schub.","6","1230.333333","147.22047","60.102505","4299.579598","Begonia segregata L.B.Sm. & B.G.Schub.","6","17049","2715.202313","1108.476703","7601104.477549"
"328","Begonia smilacina A.DC.","4","22.825","2.347161","1.17358","2.158231","Begonia smilacina A.DC.","4","1651","568.962213","284.481106","267827.941225","Begonia smilacina A.DC.","4","1372.25","84.377623","42.188812","6449.369397","Begonia smilacina A.DC.","4","11177.5","3653.679926","1826.839963","11401656.716323"
"329","Begonia sodiroi C.DC.","2","14.7","6.646804","4.7","4.316462","Begonia sodiroi C.DC.","2","2493.5","1082.580482","765.5","535655.882449","Begonia sodiroi C.DC.","2","1123","46.669048","33","12898.738794","Begonia sodiroi C.DC.","2","14251","5597.45728","3958","22803313.432646"
"330","Begonia solananthera A.DC.","5","20","2.972373","1.329286","1.726585","Begonia solananthera A.DC.","5","1576.8","438.628202","196.160495","214262.35298","Begonia solananthera A.DC.","5","1254.2","92.675239","41.445627","5159.495518","Begonia solananthera A.DC.","5","11238.2","2641.989534","1181.533639","9121325.373058"
"331","Begonia truncicola Sodiro ex C.DC.","1","18.4",NA,NA,"8.632925","Begonia truncicola Sodiro ex C.DC.","1","1581",NA,NA,"1071311.764898","Begonia truncicola Sodiro ex C.DC.","1","1267",NA,NA,"25797.477588","Begonia truncicola Sodiro ex C.DC.","1","11482",NA,NA,"45606626.865292"
"332","Begonia wurdackii L.B.Sm. & B.G.Schub.","2","15.35","1.484924","1.05","4.316462","Begonia wurdackii L.B.Sm. & B.G.Schub.","2","954","185.261977","131","535655.882449","Begonia wurdackii L.B.Sm. & B.G.Schub.","2","1240.5","21.92031","15.5","12898.738794","Begonia wurdackii L.B.Sm. & B.G.Schub.","2","8207.5","880.347943","622.5","22803313.432646"
"333","Cavendishia corei A.C.Sm.","1","15",NA,NA,"8.632925","Cavendishia corei A.C.Sm.","1","1774",NA,NA,"1071311.764898","Cavendishia corei A.C.Sm.","1","1322",NA,NA,"25797.477588","Cavendishia corei A.C.Sm.","1","11050",NA,NA,"45606626.865292"
"334","Cavendishia macrocephala A.C.Sm.","1","17.2",NA,NA,"8.632925","Cavendishia macrocephala A.C.Sm.","1","2994",NA,NA,"1071311.764898","Cavendishia macrocephala A.C.Sm.","1","1475",NA,NA,"25797.477588","Cavendishia macrocephala A.C.Sm.","1","18929",NA,NA,"45606626.865292"
"335","Cavendishia neblinae Maguire, Steyerm. & Luteyn","1","24.6",NA,NA,"8.632925","Cavendishia neblinae Maguire, Steyerm. & Luteyn","1","2013",NA,NA,"1071311.764898","Cavendishia neblinae Maguire, Steyerm. & Luteyn","1","1316",NA,NA,"25797.477588","Cavendishia neblinae Maguire, Steyerm. & Luteyn","1","22369",NA,NA,"45606626.865292"
"336","Cavendishia sirensis Luteyn","2","23.25","2.474874","1.75","4.316462","Cavendishia sirensis Luteyn","2","1395.5","94.045202","66.5","535655.882449","Cavendishia sirensis Luteyn","2","1415.5","47.376154","33.5","12898.738794","Cavendishia sirensis Luteyn","2","13804.5","765.796644","541.5","22803313.432646"
"337","Cavendishia speciosa A.C.Sm.","4","17.925","3.122366","1.561183","2.158231","Cavendishia speciosa A.C.Sm.","4","2891","529.570266","264.785133","267827.941225","Cavendishia speciosa A.C.Sm.","4","1473.25","51.110175","25.555087","6449.369397","Cavendishia speciosa A.C.Sm.","4","19237.75","1344.32545","672.162725","11401656.716323"
"338","Cavendishia venosa A.C.Sm.","11","20.145455","4.951841","1.493036","0.784811","Cavendishia venosa A.C.Sm.","11","3676.818182","1581.128004","476.72803","97391.978627","Cavendishia venosa A.C.Sm.","11","1231.363636","163.793939","49.385731","2345.225235","Cavendishia venosa A.C.Sm.","11","24402.818182","9259.326626","2791.792021","4146056.987754"
"339","Demosthenesia vilcabambensis Luteyn","2","18","2.404163","1.7","4.316462","Demosthenesia vilcabambensis Luteyn","2","1588.5","680.94383","481.5","535655.882449","Demosthenesia vilcabambensis Luteyn","2","1354.5","65.760931","46.5","12898.738794","Demosthenesia vilcabambensis Luteyn","2","12414.5","832.264681","588.5","22803313.432646"
"340","Diogenesia antioquiensis Luteyn","1","20.6",NA,NA,"8.632925","Diogenesia antioquiensis Luteyn","1","2440",NA,NA,"1071311.764898","Diogenesia antioquiensis Luteyn","1","1474",NA,NA,"25797.477588","Diogenesia antioquiensis Luteyn","1","22289",NA,NA,"45606626.865292"
"341","Disterigma appendiculatum Pedraza","1","16.5",NA,NA,"8.632925","Disterigma appendiculatum Pedraza","1","2953",NA,NA,"1071311.764898","Disterigma appendiculatum Pedraza","1","1323",NA,NA,"25797.477588","Disterigma appendiculatum Pedraza","1","17284",NA,NA,"45606626.865292"
"342","Disterigma balslevii Luteyn","1","10.2",NA,NA,"8.632925","Disterigma balslevii Luteyn","1","1549",NA,NA,"1071311.764898","Disterigma balslevii Luteyn","1","952",NA,NA,"25797.477588","Disterigma balslevii Luteyn","1","18768",NA,NA,"45606626.865292"
"343","Disterigma chocoanum Pedraza","1","15.7",NA,NA,"8.632925","Disterigma chocoanum Pedraza","1","2827",NA,NA,"1071311.764898","Disterigma chocoanum Pedraza","1","1300",NA,NA,"25797.477588","Disterigma chocoanum Pedraza","1","16470",NA,NA,"45606626.865292"
"344","Disterigma dumontii Luteyn","1","22.1",NA,NA,"8.632925","Disterigma dumontii Luteyn","1","3119",NA,NA,"1071311.764898","Disterigma dumontii Luteyn","1","1098",NA,NA,"25797.477588","Disterigma dumontii Luteyn","1","23397",NA,NA,"45606626.865292"
"345","Disterigma hiatum Pedraza","1","17.4",NA,NA,"8.632925","Disterigma hiatum Pedraza","1","2482",NA,NA,"1071311.764898","Disterigma hiatum Pedraza","1","1318",NA,NA,"25797.477588","Disterigma hiatum Pedraza","1","18306",NA,NA,"45606626.865292"
"346","Disterigma noyesiae Luteyn","11","16.045455","2.117717","0.638516","0.784811","Disterigma noyesiae Luteyn","11","2106.818182","1415.563055","426.80832","97391.978627","Disterigma noyesiae Luteyn","11","1212.363636","157.046027","47.351159","2345.225235","Disterigma noyesiae Luteyn","11","14762.454545","4649.002159","1401.726892","4146056.987754"
"347","Disterigma panamense Standl.","1","23.1",NA,NA,"8.632925","Disterigma panamense Standl.","1","3090",NA,NA,"1071311.764898","Disterigma panamense Standl.","1","1581",NA,NA,"25797.477588","Disterigma panamense Standl.","1","18144",NA,NA,"45606626.865292"
"348","Disterigma pseudokillipiella Luteyn","3","19.433333","4.343194","2.507544","2.877642","Disterigma pseudokillipiella Luteyn","3","3087.666667","920.418564","531.403906","357103.921633","Disterigma pseudokillipiella Luteyn","3","1407","27.404379","15.821926","8599.159196","Disterigma pseudokillipiella Luteyn","3","21722","4973.394113","2871.39043","15202208.955097"
"349","Gaultheria buxifolia Willd.","23","12.3","2.259324","0.471102","0.375345","Gaultheria buxifolia Willd.","23","1745.130435","341.025233","71.108677","46578.772387","Gaultheria buxifolia Willd.","23","1243.173913","139.868007","29.164496","1121.62946","Gaultheria buxifolia Willd.","23","12412.478261","3685.511114","768.48219","1982896.82023"
"350","Macleania stricta A.C.Sm.","11","17.1","3.913311","1.179908","0.784811","Macleania stricta A.C.Sm.","11","2437.727273","556.34703","167.744941","97391.978627","Macleania stricta A.C.Sm.","11","1217.909091","179.714471","54.185952","2345.225235","Macleania stricta A.C.Sm.","11","18321.636364","4190.545126","1263.496895","4146056.987754"
"351","Oreanthes buxifolius Benth.","3","17.833333","7.295432","4.21202","2.877642","Oreanthes buxifolius Benth.","3","921.666667","296.776571","171.344033","357103.921633","Oreanthes buxifolius Benth.","3","1348","92.967736","53.674947","8599.159196","Oreanthes buxifolius Benth.","3","6760.666667","382.941684","221.091484","15202208.955097"
"352","Orthaea cordata Oliv.","1","14.9",NA,NA,"8.632925","Orthaea cordata Oliv.","1","1879",NA,NA,"1071311.764898","Orthaea cordata Oliv.","1","1277",NA,NA,"25797.477588","Orthaea cordata Oliv.","1","9134",NA,NA,"45606626.865292"
"353","Orthaea hispida A.C.Sm.","1","22.8",NA,NA,"8.632925","Orthaea hispida A.C.Sm.","1","1814",NA,NA,"1071311.764898","Orthaea hispida A.C.Sm.","1","1526",NA,NA,"25797.477588","Orthaea hispida A.C.Sm.","1","12453",NA,NA,"45606626.865292"
"354","Orthaea merumensis Maguire, Steyerm. & Luteyn","2","23","0.989949","0.7","4.316462","Orthaea merumensis Maguire, Steyerm. & Luteyn","2","2019.5","647.002705","457.5","535655.882449","Orthaea merumensis Maguire, Steyerm. & Luteyn","2","1527","45.254834","32","12898.738794","Orthaea merumensis Maguire, Steyerm. & Luteyn","2","13623","197.989899","140","22803313.432646"
"355","Orthaea oedipus Luteyn","2","23.5","3.394113","2.4","4.316462","Orthaea oedipus Luteyn","2","4395.5","816.708332","577.5","535655.882449","Orthaea oedipus Luteyn","2","1468.5","6.363961","4.5","12898.738794","Orthaea oedipus Luteyn","2","33216.5","9539.577585","6745.5","22803313.432646"
"356","Orthaea paruensis Maguire, Steyerm. & Luteyn","1","20.3",NA,NA,"8.632925","Orthaea paruensis Maguire, Steyerm. & Luteyn","1","2830",NA,NA,"1071311.764898","Orthaea paruensis Maguire, Steyerm. & Luteyn","1","1445",NA,NA,"25797.477588","Orthaea paruensis Maguire, Steyerm. & Luteyn","1","19388",NA,NA,"45606626.865292"
"357","Orthaea thibaudioides Maguire, Steyerm. & Luteyn","1","21.5",NA,NA,"8.632925","Orthaea thibaudioides Maguire, Steyerm. & Luteyn","1","2479",NA,NA,"1071311.764898","Orthaea thibaudioides Maguire, Steyerm. & Luteyn","1","1460",NA,NA,"25797.477588","Orthaea thibaudioides Maguire, Steyerm. & Luteyn","1","16937",NA,NA,"45606626.865292"
"358","Orthaea venamensis Maguire, Steyerm. & Luteyn","4","21.075","2.010597","1.005299","2.158231","Orthaea venamensis Maguire, Steyerm. & Luteyn","4","2658.75","444.806606","222.403303","267827.941225","Orthaea venamensis Maguire, Steyerm. & Luteyn","4","1481.5","28.524843","14.262422","6449.369397","Orthaea venamensis Maguire, Steyerm. & Luteyn","4","13880.5","534.603591","267.301796","11401656.716323"
"359","Orthaea wurdackii Maguire, Steyerm. & Luteyn","2","13.9","0.707107","0.5","4.316462","Orthaea wurdackii Maguire, Steyerm. & Luteyn","2","2711","59.39697","42","535655.882449","Orthaea wurdackii Maguire, Steyerm. & Luteyn","2","1114","0","0","12898.738794","Orthaea wurdackii Maguire, Steyerm. & Luteyn","2","27818","0","0","22803313.432646"
"360","Psammisia caloneura A.C.Sm.","4","15.2","7.148426","3.574213","2.158231","Psammisia caloneura A.C.Sm.","4","3514.25","801.009519","400.50476","267827.941225","Psammisia caloneura A.C.Sm.","4","1002.75","147.325886","73.662943","6449.369397","Psammisia caloneura A.C.Sm.","4","19406","7526.95649","3763.478245","11401656.716323"
"361","Psammisia chionantha Sleumer","1","22.1",NA,NA,"8.632925","Psammisia chionantha Sleumer","1","2978",NA,NA,"1071311.764898","Psammisia chionantha Sleumer","1","1185",NA,NA,"25797.477588","Psammisia chionantha Sleumer","1","29212",NA,NA,"45606626.865292"
"362","Psammisia debilis Sleumer","1","16.6",NA,NA,"8.632925","Psammisia debilis Sleumer","1","3324",NA,NA,"1071311.764898","Psammisia debilis Sleumer","1","1148",NA,NA,"25797.477588","Psammisia debilis Sleumer","1","14538",NA,NA,"45606626.865292"
"363","Psammisia dolichopoda A.C.Sm.","9","21.455556","4.548931","1.51631","0.959214","Psammisia dolichopoda A.C.Sm.","9","3887.666667","2081.00018","693.666727","119034.640544","Psammisia dolichopoda A.C.Sm.","9","1395.666667","196.079066","65.359689","2866.386399","Psammisia dolichopoda A.C.Sm.","9","22243.888889","9191.556947","3063.852316","5067402.985032"
"364","Psammisia ecuadorensis Hoerold","1","9.9",NA,NA,"8.632925","Psammisia ecuadorensis Hoerold","1","1131",NA,NA,"1071311.764898","Psammisia ecuadorensis Hoerold","1","1139",NA,NA,"25797.477588","Psammisia ecuadorensis Hoerold","1","8246",NA,NA,"45606626.865292"
"365","Psammisia elegans Rusby","1","26.7",NA,NA,"8.632925","Psammisia elegans Rusby","1","1658",NA,NA,"1071311.764898","Psammisia elegans Rusby","1","1911",NA,NA,"25797.477588","Psammisia elegans Rusby","1","7151",NA,NA,"45606626.865292"
"366","Psammisia ferruginea A.C.Sm.","19","20.063158","3.159854","0.72492","0.454364","Psammisia ferruginea A.C.Sm.","19","3063.315789","1442.346585","330.897","56384.829731","Psammisia ferruginea A.C.Sm.","19","1263.473684","154.371258","35.415195","1357.761978","Psammisia ferruginea A.C.Sm.","19","21654.578947","8416.617454","1930.90447","2400348.782384"
"367","Psammisia guianensis Klotzsch","38","20.644737","3.973269","0.644549","0.227182","Psammisia guianensis Klotzsch","38","2786.710526","1014.615728","164.592405","28192.414866","Psammisia guianensis Klotzsch","38","1282.789474","153.604997","24.918021","678.880989","Psammisia guianensis Klotzsch","38","20942.421053","7741.389936","1255.819277","1200174.391192"
"368","Psammisia hookeriana Klotzsch","6","17.983333","3.263383","1.332271","1.438821","Psammisia hookeriana Klotzsch","6","1459.166667","316.27799","129.119949","178551.960816","Psammisia hookeriana Klotzsch","6","1487","114.297856","46.661904","4299.579598","Psammisia hookeriana Klotzsch","6","7864.666667","709.030512","289.460494","7601104.477549"
"369","Psammisia idalima A.C.Sm.","7","16.142857","5.027875","1.900358","1.233275","Psammisia idalima A.C.Sm.","7","1856.571429","863.409686","326.338187","153044.537843","Psammisia idalima A.C.Sm.","7","1129.285714","172.548268","65.217115","3685.353941","Psammisia idalima A.C.Sm.","7","17915.571429","8450.754816","3194.085091","6515232.409327"
"370","Psammisia lehmannii Herold","1","10.1",NA,NA,"8.632925","Psammisia lehmannii Herold","1","1632",NA,NA,"1071311.764898","Psammisia lehmannii Herold","1","1057",NA,NA,"25797.477588","Psammisia lehmannii Herold","1","13515",NA,NA,"45606626.865292"
"371","Psammisia longicaulis A.C.Sm.","1","18.3",NA,NA,"8.632925","Psammisia longicaulis A.C.Sm.","1","2332",NA,NA,"1071311.764898","Psammisia longicaulis A.C.Sm.","1","1358",NA,NA,"25797.477588","Psammisia longicaulis A.C.Sm.","1","17591",NA,NA,"45606626.865292"
"372","Psammisia mediobullata Luteyn & Sylva","1","16.6",NA,NA,"8.632925","Psammisia mediobullata Luteyn & Sylva","1","2034",NA,NA,"1071311.764898","Psammisia mediobullata Luteyn & Sylva","1","1439",NA,NA,"25797.477588","Psammisia mediobullata Luteyn & Sylva","1","16446",NA,NA,"45606626.865292"
"373","Psammisia occidentalis A.C.Sm.","5","26.16","0.270185","0.12083","1.726585","Psammisia occidentalis A.C.Sm.","5","6994.8","1293.963562","578.678097","214262.35298","Psammisia occidentalis A.C.Sm.","5","1376","49.178247","21.993181","5159.495518","Psammisia occidentalis A.C.Sm.","5","46488.2","2801.729323","1252.971444","9121325.373058"
"374","Psammisia oppositiflora Luteyn","1","16.8",NA,NA,"8.632925","Psammisia oppositiflora Luteyn","1","4439",NA,NA,"1071311.764898","Psammisia oppositiflora Luteyn","1","1415",NA,NA,"25797.477588","Psammisia oppositiflora Luteyn","1","15828",NA,NA,"45606626.865292"
"375","Psammisia orthoneura A.C.Sm.","2","22.7","2.262742","1.6","4.316462","Psammisia orthoneura A.C.Sm.","2","4794","3665.641554","2592","535655.882449","Psammisia orthoneura A.C.Sm.","2","1433","45.254834","32","12898.738794","Psammisia orthoneura A.C.Sm.","2","19456","3914.543141","2768","22803313.432646"
"376","Psammisia pterocalyx Luteyn","2","23.65","0.353553","0.25","4.316462","Psammisia pterocalyx Luteyn","2","3371","247.487373","175","535655.882449","Psammisia pterocalyx Luteyn","2","1480","106.066017","75","12898.738794","Psammisia pterocalyx Luteyn","2","19146","3650.085204","2581","22803313.432646"
"377","Psammisia roseiflora Sleumer","5","22.04","2.533377","1.132961","1.726585","Psammisia roseiflora Sleumer","5","3149.4","1180.558681","527.961892","214262.35298","Psammisia roseiflora Sleumer","5","1184","154.675467","69.172972","5159.495518","Psammisia roseiflora Sleumer","5","27674.6","9719.400974","4346.648256","9121325.373058"
"378","Psammisia ulbrichiana Hoerold","29","18.2","3.849768","0.714884","0.297687","Psammisia ulbrichiana Hoerold","29","2072.655172","911.949571","169.344784","36941.784996","Psammisia ulbrichiana Hoerold","29","1281.275862","173.521077","32.222055","889.568193","Psammisia ulbrichiana Hoerold","29","15270.862069","7240.789498","1344.580854","1572642.3057"
"379","Satyria allenii A.C.Sm.","11","19.554545","3.99083","1.203281","0.784811","Satyria allenii A.C.Sm.","11","2989.545455","863.769224","260.43622","97391.978627","Satyria allenii A.C.Sm.","11","1490.545455","136.002473","41.006289","2345.225235","Satyria allenii A.C.Sm.","11","18325.818182","4518.097272","1362.257583","4146056.987754"
"380","Satyria arborea A.C.Sm.","4","15.025","1.842779","0.921389","2.158231","Satyria arborea A.C.Sm.","4","2729.25","1004.778707","502.389354","267827.941225","Satyria arborea A.C.Sm.","4","1435","50.352094","25.176047","6449.369397","Satyria arborea A.C.Sm.","4","16739.75","622.238633","311.119316","11401656.716323"
"381","Satyria grandifolia Hoerold","8","23.2625","3.159086","1.116906","1.079116","Satyria grandifolia Hoerold","8","3183.375","1744.870027","616.904714","133913.970612","Satyria grandifolia Hoerold","8","1222.5","150.166574","53.091901","3224.684699","Satyria grandifolia Hoerold","8","25442.125","11350.509233","4013.011024","5700828.358161"
"382","Satyria leptantha A.C.Sm.","2","20.6","7.778175","5.5","4.316462","Satyria leptantha A.C.Sm.","2","4372","3487.450645","2466","535655.882449","Satyria leptantha A.C.Sm.","2","1333.5","105.35891","74.5","12898.738794","Satyria leptantha A.C.Sm.","2","27719","25491.199462","18025","22803313.432646"
"383","Satyria pilosa A.C.Sm.","2","22.6","2.687006","1.9","4.316462","Satyria pilosa A.C.Sm.","2","4787.5","3157.231778","2232.5","535655.882449","Satyria pilosa A.C.Sm.","2","1458","63.63961","45","12898.738794","Satyria pilosa A.C.Sm.","2","31041.5","14156.984866","10010.5","22803313.432646"
"384","Sphyrospermum boekei Luteyn","1","13",NA,NA,"8.632925","Sphyrospermum boekei Luteyn","1","2315",NA,NA,"1071311.764898","Sphyrospermum boekei Luteyn","1","1197",NA,NA,"25797.477588","Sphyrospermum boekei Luteyn","1","8794",NA,NA,"45606626.865292"
"385","Sphyrospermum buxifolium Poepp. & Endl.","76","20.088158","3.731272","0.428006","0.113591","Sphyrospermum buxifolium Poepp. & Endl.","76","2511.131579","1229.695402","141.055737","14096.207433","Sphyrospermum buxifolium Poepp. & Endl.","76","1392.947368","187.126046","21.46483","339.440495","Sphyrospermum buxifolium Poepp. & Endl.","76","16985","8278.034466","949.555676","600087.195596"
"386","Sphyrospermum cordifolium Benth.","111","19.245045","4.282984","0.406523","0.077774","Sphyrospermum cordifolium Benth.","111","2430.333333","1031.875506","97.941289","9651.457341","Sphyrospermum cordifolium Benth.","111","1414.27027","217.074597","20.603809","232.409708","Sphyrospermum cordifolium Benth.","111","15471.27027","6980.077813","662.519667","410870.5123"
"387","Themistoclesia crassifolia Sleumer","3","18.533333","4.980295","2.875375","2.877642","Themistoclesia crassifolia Sleumer","3","4797","1435.898325","829.016284","357103.921633","Themistoclesia crassifolia Sleumer","3","1301.333333","113.724814","65.659052","8599.159196","Themistoclesia crassifolia Sleumer","3","22832.666667","3963.65265","2288.415924","15202208.955097"
"388","Themistoclesia recondita A.C.Sm.","3","10.933333","3.494758","2.017699","2.877642","Themistoclesia recondita A.C.Sm.","3","1864.666667","309.002157","178.402479","357103.921633","Themistoclesia recondita A.C.Sm.","3","1014.333333","83.530434","48.226319","8599.159196","Themistoclesia recondita A.C.Sm.","3","19526","3009.647654","1737.620883","15202208.955097"
"389","Thibaudia archeri A.C.Sm.","7","19.814286","6.273072","2.370998","1.233275","Thibaudia archeri A.C.Sm.","7","3947.285714","1871.76652","707.461246","153044.537843","Thibaudia archeri A.C.Sm.","7","1287.714286","203.249202","76.820978","3685.353941","Thibaudia archeri A.C.Sm.","7","25752.142857","15327.877842","5793.393271","6515232.409327"
"390","Thibaudia cupatensis Huber","10","22.39","2.27325","0.718865","0.863292","Thibaudia cupatensis Huber","10","3202.7","743.354566","235.069354","107131.17649","Thibaudia cupatensis Huber","10","1314.1","97.13959","30.718236","2579.747759","Thibaudia cupatensis Huber","10","22340.3","3171.596585","1002.946903","4560662.686529"
"391","Thibaudia involucrata A.C.Sm.","6","18.333333","2.166718","0.884559","1.438821","Thibaudia involucrata A.C.Sm.","6","4034.833333","374.234374","152.780543","178551.960816","Thibaudia involucrata A.C.Sm.","6","1431.166667","72.422142","29.566216","4299.579598","Thibaudia involucrata A.C.Sm.","6","18038.333333","3209.894682","1310.434016","7601104.477549"
"392","Marcgravia atropunctata de Roon","14","22.135714","1.954721","0.522421","0.616637","Marcgravia atropunctata de Roon","14","2939.857143","887.539369","237.204874","76522.268921","Marcgravia atropunctata de Roon","14","1316.5","220.589333","58.954979","1842.676971","Marcgravia atropunctata de Roon","14","23081.214286","6394.784728","1709.078108","3257616.204664"
"393","Marcgravia caudata Triana & Planch.","24","20.141667","3.662728","0.747651","0.359705","Marcgravia caudata Triana & Planch.","24","3329","977.533854","199.538262","44637.990204","Marcgravia caudata Triana & Planch.","24","1356.625","180.133721","36.769642","1074.8949","Marcgravia caudata Triana & Planch.","24","21195.666667","6133.354063","1251.965656","1900276.119387"
"394","Marcgravia comosa C.Presl","1","18",NA,NA,"8.632925","Marcgravia comosa C.Presl","1","1523",NA,NA,"1071311.764898","Marcgravia comosa C.Presl","1","1167",NA,NA,"25797.477588","Marcgravia comosa C.Presl","1","11809",NA,NA,"45606626.865292"
"395","Marcgravia coriacea Vahl","52","24.615385","1.820406","0.252445","0.166018","Marcgravia coriacea Vahl","52","2361.75","687.773899","95.377079","20602.149325","Marcgravia coriacea Vahl","52","1499.346154","165.634832","22.969418","496.105338","Marcgravia coriacea Vahl","52","15636.5","4967.418509","688.857005","877050.51664"
"396","Marcgravia crassiflora Sleumer","2","21.45","1.767767","1.25","4.316462","Marcgravia crassiflora Sleumer","2","5332","719.834703","509","535655.882449","Marcgravia crassiflora Sleumer","2","1238","199.404112","141","12898.738794","Marcgravia crassiflora Sleumer","2","32581","9622.309078","6804","22803313.432646"
"397","Marcgravia dasyantha Gilg","2","21.6","1.697056","1.2","4.316462","Marcgravia dasyantha Gilg","2","1022.5","45.961941","32.5","535655.882449","Marcgravia dasyantha Gilg","2","1402.5","96.873629","68.5","12898.738794","Marcgravia dasyantha Gilg","2","8436.5","2276.176729","1609.5","22803313.432646"
"398","Marcgravia eichleriana Wittm.","4","22.1","3.625833","1.812917","2.158231","Marcgravia eichleriana Wittm.","4","3277","468.641299","234.32065","267827.941225","Marcgravia eichleriana Wittm.","4","1293.75","70.910154","35.455077","6449.369397","Marcgravia eichleriana Wittm.","4","21097.75","5853.290948","2926.645474","11401656.716323"
"399","Marcgravia evenia Krug & Urb.","1","25.7",NA,NA,"8.632925","Marcgravia evenia Krug & Urb.","1","1139",NA,NA,"1071311.764898","Marcgravia evenia Krug & Urb.","1","1739",NA,NA,"25797.477588","Marcgravia evenia Krug & Urb.","1","10935",NA,NA,"45606626.865292"
"400","Marcgravia gentlei Lundell","1","25.6",NA,NA,"8.632925","Marcgravia gentlei Lundell","1","3300",NA,NA,"1071311.764898","Marcgravia gentlei Lundell","1","1652",NA,NA,"25797.477588","Marcgravia gentlei Lundell","1","16535",NA,NA,"45606626.865292"
"401","Marcgravia longifolia J.F.Macbr.","4","24.8","0.408248","0.204124","2.158231","Marcgravia longifolia J.F.Macbr.","4","2638.75","451.033166","225.516583","267827.941225","Marcgravia longifolia J.F.Macbr.","4","1177.5","21.517435","10.758717","6449.369397","Marcgravia longifolia J.F.Macbr.","4","22944.25","2035.069102","1017.534551","11401656.716323"
"402","Marcgravia maguirei de Roon","5","21.04","2.367066","1.058584","1.726585","Marcgravia maguirei de Roon","5","2988.6","703.380622","314.561377","214262.35298","Marcgravia maguirei de Roon","5","1331.4","67.803392","30.322599","5159.495518","Marcgravia maguirei de Roon","5","22056.2","7592.062184","3395.273427","9121325.373058"
"403","Marcgravia mexicana Gilg","25","22.236","3.447811","0.689562","0.345317","Marcgravia mexicana Gilg","25","2707.6","920.419605","184.083921","42852.470596","Marcgravia mexicana Gilg","25","1605.16","156.998057","31.399611","1031.899104","Marcgravia mexicana Gilg","25","15542.68","4370.142558","874.028512","1824265.074612"
"404","Marcgravia nepenthoides Seem.","14","24.192857","1.621236","0.433294","0.616637","Marcgravia nepenthoides Seem.","14","3114","1042.327425","278.573722","76522.268921","Marcgravia nepenthoides Seem.","14","1686","89.078185","23.807146","1842.676971","Marcgravia nepenthoides Seem.","14","16851.642857","4733.912963","1265.191458","3257616.204664"
"405","Marcgravia nervosa Triana & Planch.","21","22.752381","2.6436","0.576881","0.411092","Marcgravia nervosa Triana & Planch.","21","2793.857143","821.428164","179.250321","51014.845948","Marcgravia nervosa Triana & Planch.","20","1507.85","225.547818","50.434025","1289.873879","Marcgravia nervosa Triana & Planch.","20","19392.05","6017.662052","1345.590141","2280331.343265"
"406","Marcgravia neurophylla Gilg","1","20.8",NA,NA,"8.632925","Marcgravia neurophylla Gilg","1","1606",NA,NA,"1071311.764898","Marcgravia neurophylla Gilg","1","1570",NA,NA,"25797.477588","Marcgravia neurophylla Gilg","1","10553",NA,NA,"45606626.865292"
"407","Marcgravia nubicola de Roon","1","18",NA,NA,"8.632925","Marcgravia nubicola de Roon","1","2331",NA,NA,"1071311.764898","Marcgravia nubicola de Roon","1","1494",NA,NA,"25797.477588","Marcgravia nubicola de Roon","1","14196",NA,NA,"45606626.865292"
"408","Marcgravia oblongifolia Pav. ex Wittm.","5","20.8","4.261455","1.905781","1.726585","Marcgravia oblongifolia Pav. ex Wittm.","5","2153.8","716.194596","320.29196","214262.35298","Marcgravia oblongifolia Pav. ex Wittm.","5","1296.6","133.792003","59.833603","5159.495518","Marcgravia oblongifolia Pav. ex Wittm.","5","14485.4","3056.347215","1366.840027","9121325.373058"
"409","Marcgravia oligandra Wright ex Griseb.","2","23.2","3.394113","2.4","4.316462","Marcgravia oligandra Wright ex Griseb.","2","1314.5","251.022907","177.5","535655.882449","Marcgravia oligandra Wright ex Griseb.","2","1682.5","327.39044","231.5","12898.738794","Marcgravia oligandra Wright ex Griseb.","2","8836","3514.320702","2485","22803313.432646"
"410","Marcgravia panamensis S.Dressler","2","24.55","0.777817","0.55","4.316462","Marcgravia panamensis S.Dressler","2","2232","980.049999","693","535655.882449","Marcgravia panamensis S.Dressler","2","1653.5","122.329473","86.5","12898.738794","Marcgravia panamensis S.Dressler","2","16504.5","5278.552122","3732.5","22803313.432646"
"411","Marcgravia patellulifera de Roon","1","24.8",NA,NA,"8.632925","Marcgravia patellulifera de Roon","1","2152",NA,NA,"1071311.764898","Marcgravia patellulifera de Roon","1","1326",NA,NA,"25797.477588","Marcgravia patellulifera de Roon","1","22012",NA,NA,"45606626.865292"
"412","Marcgravia pedunculosa Triana & Planch.","55","24.505455","1.960009","0.264288","0.156962","Marcgravia pedunculosa Triana & Planch.","55","2615.872727","600.790808","81.010616","19478.395725","Marcgravia pedunculosa Triana & Planch.","55","1428.690909","163.594222","22.05904","469.045047","Marcgravia pedunculosa Triana & Planch.","55","18447.145455","4861.281806","655.495105","829211.397551"
