"","species","n_temp","mean_temp","sd_temp","se_temp","within_sp_var_temp","species.1","n_prec","mean_prec","sd_prec","se_prec","within_sp_var_prec","species.2","n_pet","mean_pet","sd_pet","se_pet","within_sp_var_pet","species.3","n_aridity","mean_aridity","sd_aridity","se_aridity","within_sp_var_aridity"
"347","Euphorbia tithymaloides L.","55","5.696698","0.008185","0.001104","2e-06","Euphorbia tithymaloides L.","55","7.213307","0.436054","0.058798","0.00299","Euphorbia tithymaloides L.","55","7.455968","0.124923","0.016845","0.000259","Euphorbia tithymaloides L.","55","9.010487","0.531142","0.071619","0.003265"
"348","Manihot anomala Pohl","101","5.694979","0.004622","0.00046","1e-06","Manihot anomala Pohl","101","7.134468","0.345544","0.034383","0.001628","Manihot anomala Pohl","101","7.387845","0.074254","0.007389","0.000141","Manihot anomala Pohl","101","8.978113","0.380482","0.037859","0.001778"
"349","Manihot brachyandra Pax & K.Hoffm.","4","5.690011","0.005189","0.002594","2.2e-05","Manihot brachyandra Pax & K.Hoffm.","4","6.675321","0.242443","0.121222","0.041109","Manihot brachyandra Pax & K.Hoffm.","4","7.353798","0.06024","0.03012","0.003567","Manihot brachyandra Pax & K.Hoffm.","4","8.55655","0.269954","0.134977","0.044896"
"350","Manihot brachyloba Müll.Arg.","70","5.695728","0.008644","0.001033","1e-06","Manihot brachyloba Müll.Arg.","70","7.772978","0.363287","0.043421","0.002349","Manihot brachyloba Müll.Arg.","71","7.253492","0.154436","0.018328","0.000201","Manihot brachyloba Müll.Arg.","71","9.760661","0.329942","0.039157","0.002529"
"351","Manihot chlorosticta Standl. & Goldman","14","5.701802","0.002138","0.000571","6e-06","Manihot chlorosticta Standl. & Goldman","14","6.979233","0.19875","0.053118","0.011745","Manihot chlorosticta Standl. & Goldman","14","7.539103","0.036348","0.009714","0.001019","Manihot chlorosticta Standl. & Goldman","14","8.640422","0.146915","0.039265","0.012828"
"352","Manihot compositifolia Allem","6","5.696017","0.005699","0.002327","1.5e-05","Manihot compositifolia Allem","6","7.45663","0.283603","0.11578","0.027406","Manihot compositifolia Allem","6","7.298367","0.042419","0.017317","0.002378","Manihot compositifolia Allem","6","9.418627","0.25574","0.104405","0.029931"
"353","Manihot inflata Müll.Arg.","2","5.6939","0.001428","0.00101","4.5e-05","Manihot inflata Müll.Arg.","2","6.93889","0.223208","0.157832","0.082218","Manihot inflata Müll.Arg.","2","7.266772","0.014814","0.010475","0.007133","Manihot inflata Müll.Arg.","2","8.829668","0.16836","0.119048","0.089793"
"354","Manihot leptophylla Pax & K.Hoffm.","14","5.696875","0.002612","0.000698","6e-06","Manihot leptophylla Pax & K.Hoffm.","14","7.629585","0.440477","0.117722","0.011745","Manihot leptophylla Pax & K.Hoffm.","14","7.176271","0.107087","0.02862","0.001019","Manihot leptophylla Pax & K.Hoffm.","14","9.750076","0.438103","0.117088","0.012828"
"355","Manihot maracasensis Ule","5","5.691335","0.003216","0.001438","1.8e-05","Manihot maracasensis Ule","5","6.545619","0.222876","0.099673","0.032887","Manihot maracasensis Ule","5","7.385204","0.046926","0.020986","0.002853","Manihot maracasensis Ule","5","8.476746","0.188168","0.084151","0.035917"
"356","Manihot procumbens Müll.Arg.","3","5.684747","0.008171","0.004718","3e-05","Manihot procumbens Müll.Arg.","3","7.343776","0.264713","0.152832","0.054812","Manihot procumbens Müll.Arg.","3","7.305051","0.11389","0.065754","0.004756","Manihot procumbens Müll.Arg.","3","9.265322","0.205036","0.118378","0.059862"
"357","Manihot pruinosa Pohl","15","5.697053","0.003856","0.000996","6e-06","Manihot pruinosa Pohl","15","7.341347","0.136906","0.035349","0.010962","Manihot pruinosa Pohl","15","7.355913","0.043506","0.011233","0.000951","Manihot pruinosa Pohl","15","9.195781","0.06492","0.016762","0.011972"
"358","Manihot quinquepartita Huber ex D.J.Rogers & Appan","17","5.701057","0.003538","0.000858","5e-06","Manihot quinquepartita Huber ex D.J.Rogers & Appan","17","7.453355","0.153658","0.037268","0.009673","Manihot quinquepartita Huber ex D.J.Rogers & Appan","17","7.300789","0.037016","0.008978","0.000839","Manihot quinquepartita Huber ex D.J.Rogers & Appan","17","9.365502","0.165665","0.04018","0.010564"
"359","Dilkea lecta Feuillet","4","5.697008","0.001907","0.000954","2.2e-05","Dilkea lecta Feuillet","4","7.865983","0.231539","0.11577","0.041109","Dilkea lecta Feuillet","4","7.342185","0.090819","0.04541","0.003567","Dilkea lecta Feuillet","4","9.598519","0.237055","0.118528","0.044896"
"360","Casearia aculeata Jacq.","222","5.697082","0.00649","0.000436","0","Casearia aculeata Jacq.","222","7.411081","0.520989","0.034966","0.000741","Casearia aculeata Jacq.","217","7.371946","0.144377","0.009801","6.6e-05","Casearia aculeata Jacq.","217","9.250205","0.578611","0.039279","0.000828"
"361","Viola arguta Humb. & Bonpl. ex Roem. & Schult.","9","5.655431","0.012989","0.00433","1e-05","Viola arguta Humb. & Bonpl. ex Roem. & Schult.","9","6.961703","0.305979","0.101993","0.018271","Viola arguta Humb. & Bonpl. ex Roem. & Schult.","9","7.018678","0.17107","0.057023","0.001585","Viola arguta Humb. & Bonpl. ex Roem. & Schult.","9","9.116178","0.293268","0.097756","0.019954"
"362","Viola scandens Humb. & Bonpl. ex Roem. & Schult.","40","5.659382","0.01077","0.001703","2e-06","Viola scandens Humb. & Bonpl. ex Roem. & Schult.","40","7.448777","0.503317","0.079581","0.004111","Viola scandens Humb. & Bonpl. ex Roem. & Schult.","40","7.126376","0.165059","0.026098","0.000357","Viola scandens Humb. & Bonpl. ex Roem. & Schult.","40","9.374384","0.455339","0.071995","0.00449"
"363","Viola stipularis Sw.","40","5.6728","0.01565","0.002474","2e-06","Viola stipularis Sw.","40","7.585602","0.52646","0.083241","0.004111","Viola stipularis Sw.","40","7.16992","0.13973","0.022093","0.000357","Viola stipularis Sw.","40","9.612819","0.451084","0.071323","0.00449"
"364","Byttneria ancistrodonta Mildbr.","7","5.696157","0.002013","0.000761","1.3e-05","Byttneria ancistrodonta Mildbr.","7","7.968123","0.052599","0.019881","0.023491","Byttneria ancistrodonta Mildbr.","7","7.088704","0.020591","0.007783","0.002038","Byttneria ancistrodonta Mildbr.","7","10.102137","0.073089","0.027625","0.025655"
"365","Byttneria aristeguietae Cristóbal","3","5.699143","0.00738","0.004261","3e-05","Byttneria aristeguietae Cristóbal","3","7.676765","0.502114","0.289896","0.054812","Byttneria aristeguietae Cristóbal","3","7.410421","0.113595","0.065584","0.004756","Byttneria aristeguietae Cristóbal","3","9.413198","0.483754","0.279296","0.059862"
"366","Byttneria asplundii Cristóbal","1","5.697261",NA,NA,"9e-05","Byttneria asplundii Cristóbal","1","7.547502",NA,NA,"0.164437","Byttneria asplundii Cristóbal","1","7.042286",NA,NA,"0.014267","Byttneria asplundii Cristóbal","1","9.586583",NA,NA,"0.179585"
"367","Byttneria asterotricha Mildbr.","13","5.695448","0.00331","0.000918","7e-06","Byttneria asterotricha Mildbr.","13","7.50583","0.399755","0.110872","0.012649","Byttneria asterotricha Mildbr.","13","7.215175","0.075203","0.020858","0.001097","Byttneria asterotricha Mildbr.","13","9.733937","0.342518","0.094997","0.013814"
"368","Byttneria aurantiaca Mildbr.","10","5.698802","0.001948","0.000616","9e-06","Byttneria aurantiaca Mildbr.","10","7.913144","0.320572","0.101374","0.016444","Byttneria aurantiaca Mildbr.","10","7.156996","0.121306","0.03836","0.001427","Byttneria aurantiaca Mildbr.","10","9.978849","0.280146","0.08859","0.017959"
"369","Byttneria beyrichiana K.Schum.","1","5.695246",NA,NA,"9e-05","Byttneria beyrichiana K.Schum.","1","7.092574",NA,NA,"0.164437","Byttneria beyrichiana K.Schum.","1","7.269617",NA,NA,"0.014267","Byttneria beyrichiana K.Schum.","1","9.020269",NA,NA,"0.179585"
"370","Byttneria cordifolia Sagot","12","5.698152","0.002916","0.000842","7e-06","Byttneria cordifolia Sagot","12","7.641987","0.232425","0.067095","0.013703","Byttneria cordifolia Sagot","13","7.292484","0.101642","0.02819","0.001097","Byttneria cordifolia Sagot","13","9.588262","0.208052","0.057703","0.013814"
"371","Byttneria coriacea Britton","22","5.699042","0.001914","0.000408","4e-06","Byttneria coriacea Britton","22","7.74601","0.25534","0.054439","0.007474","Byttneria coriacea Britton","22","7.151064","0.082895","0.017673","0.000648","Byttneria coriacea Britton","22","9.821607","0.304474","0.064914","0.008163"
"372","Byttneria corylifolia Humb. & Bonpl. ex Roem. & Schult.","2","5.678801","0.004592","0.003247","4.5e-05","Byttneria corylifolia Humb. & Bonpl. ex Roem. & Schult.","2","6.956901","0.707292","0.500131","0.082218","Byttneria corylifolia Humb. & Bonpl. ex Roem. & Schult.","2","7.237504","0.063031","0.04457","0.007133","Byttneria corylifolia Humb. & Bonpl. ex Roem. & Schult.","2","9.038814","0.371438","0.262646","0.089793"
"373","Byttneria divaricata Benth.","36","5.699717","0.002089","0.000348","2e-06","Byttneria divaricata Benth.","36","7.43194","0.319257","0.05321","0.004568","Byttneria divaricata Benth.","36","7.359795","0.074412","0.012402","0.000396","Byttneria divaricata Benth.","36","9.318597","0.318108","0.053018","0.004988"
"374","Byttneria fernandesii Cristóbal","2","5.692722","0.000238","0.000168","4.5e-05","Byttneria fernandesii Cristóbal","2","6.755479","0.67187","0.475084","0.082218","Byttneria fernandesii Cristóbal","2","7.335324","0.101815","0.071994","0.007133","Byttneria fernandesii Cristóbal","2","8.760702","0.425874","0.301138","0.089793"
"375","Byttneria filipes Mart. ex K.Schum.","40","5.699047","0.009194","0.001454","2e-06","Byttneria filipes Mart. ex K.Schum.","40","6.768794","0.411428","0.065052","0.004111","Byttneria filipes Mart. ex K.Schum.","40","7.448432","0.122096","0.019305","0.000357","Byttneria filipes Mart. ex K.Schum.","40","8.552442","0.494955","0.078259","0.00449"
"376","Byttneria gayana A.St.-Hil.","2","5.690165","0.010035","0.007096","4.5e-05","Byttneria gayana A.St.-Hil.","2","7.083807","0.000593","0.000419","0.082218","Byttneria gayana A.St.-Hil.","2","7.203404","0.002104","0.001488","0.007133","Byttneria gayana A.St.-Hil.","2","9.216376","0.151736","0.107294","0.089793"
"377","Byttneria hirsuta Ruiz & Pav.","12","5.682965","0.01292","0.00373","7e-06","Byttneria hirsuta Ruiz & Pav.","12","6.880506","0.328755","0.094903","0.013703","Byttneria hirsuta Ruiz & Pav.","12","7.309613","0.102393","0.029558","0.001189","Byttneria hirsuta Ruiz & Pav.","12","8.962913","0.460567","0.132954","0.014965"
"378","Byttneria loxensis Cristóbal","2","5.664795","0.017155","0.01213","4.5e-05","Byttneria loxensis Cristóbal","2","6.854139","0.471666","0.333518","0.082218","Byttneria loxensis Cristóbal","2","7.157282","0.267814","0.189373","0.007133","Byttneria loxensis Cristóbal","2","8.906848","0.589474","0.416821","0.089793"
"379","Byttneria melantha Mart. ex K.Schum.","1","5.697932",NA,NA,"9e-05","Byttneria melantha Mart. ex K.Schum.","1","7.999679",NA,NA,"0.164437","Byttneria melantha Mart. ex K.Schum.","1","6.991177",NA,NA,"0.014267","Byttneria melantha Mart. ex K.Schum.","1","10.217276",NA,NA,"0.179585"
"380","Byttneria microphylla Jacq.","2","5.701111","0.002127","0.001504","4.5e-05","Byttneria microphylla Jacq.","2","7.145368","0.229817","0.162505","0.082218","Byttneria microphylla Jacq.","2","7.543179","0.019477","0.013772","0.007133","Byttneria microphylla Jacq.","2","8.595198","0.227928","0.161169","0.089793"
"381","Byttneria obliqua Benth.","12","5.700915","0.002249","0.000649","7e-06","Byttneria obliqua Benth.","12","7.743636","0.120472","0.034777","0.013703","Byttneria obliqua Benth.","12","7.223998","0.04951","0.014292","0.001189","Byttneria obliqua Benth.","12","9.79761","0.103996","0.030021","0.014965"
"382","Byttneria ovata Lam.","1","5.66244",NA,NA,"9e-05","Byttneria ovata Lam.","1","6.704414",NA,NA,"0.164437","Byttneria ovata Lam.","1","7.16472",NA,NA,"0.014267","Byttneria ovata Lam.","1","8.596374",NA,NA,"0.179585"
"383","Byttneria pescapriifolia Britton","12","5.6967","0.002237","0.000646","7e-06","Byttneria pescapriifolia Britton","12","7.455171","0.259704","0.07497","0.013703","Byttneria pescapriifolia Britton","12","7.193349","0.083974","0.024241","0.001189","Byttneria pescapriifolia Britton","12","9.592829","0.211487","0.061051","0.014965"
"384","Byttneria rhamnifolia Benth.","17","5.701688","0.002924","0.000709","5e-06","Byttneria rhamnifolia Benth.","17","7.394016","0.392825","0.095274","0.009673","Byttneria rhamnifolia Benth.","17","7.394538","0.135826","0.032943","0.000839","Byttneria rhamnifolia Benth.","17","9.235428","0.442042","0.107211","0.010564"
"385","Byttneria urosepala Mildbr.","1","5.662092",NA,NA,"9e-05","Byttneria urosepala Mildbr.","1","7.418781",NA,NA,"0.164437","Byttneria urosepala Mildbr.","1","7.203406",NA,NA,"0.014267","Byttneria urosepala Mildbr.","1","8.925454",NA,NA,"0.179585"
"386","Helicteres gardneriana A.St.-Hil. & Naudin","17","5.697665","0.00482","0.001169","5e-06","Helicteres gardneriana A.St.-Hil. & Naudin","17","7.238053","0.27318","0.066256","0.009673","Helicteres gardneriana A.St.-Hil. & Naudin","17","7.397445","0.061119","0.014824","0.000839","Helicteres gardneriana A.St.-Hil. & Naudin","17","9.0502","0.251379","0.060968","0.010564"
"387","Hibiscus peruvianus R.E.Fr.","18","5.696224","0.004989","0.001176","5e-06","Hibiscus peruvianus R.E.Fr.","18","7.954408","0.215045","0.050687","0.009135","Hibiscus peruvianus R.E.Fr.","18","7.158613","0.104187","0.024557","0.000793","Hibiscus peruvianus R.E.Fr.","18","9.948109","0.191872","0.045225","0.009977"
"388","Hibiscus trilobus Aubl.","2","5.701945","0.003306","0.002338","4.5e-05","Hibiscus trilobus Aubl.","2","7.503913","0.495087","0.350079","0.082218","Hibiscus trilobus Aubl.","2","7.540069","0.080363","0.056825","0.007133","Hibiscus trilobus Aubl.","2","8.95881","0.655133","0.463249","0.089793"
"389","Cuphea paradoxa Koehne","3","5.681443","0.021239","0.012262","3e-05","Cuphea paradoxa Koehne","3","7.297388","0.174057","0.100492","0.054812","Cuphea paradoxa Koehne","3","7.368659","0.149416","0.086265","0.004756","Cuphea paradoxa Koehne","3","9.193346","0.228924","0.132169","0.059862"
"390","Blakea holtonii Hochr.","6","5.667339","0.012746","0.005204","1.5e-05","Blakea holtonii Hochr.","6","7.595192","0.493238","0.201364","0.027406","Blakea holtonii Hochr.","6","7.226032","0.080858","0.03301","0.002378","Blakea holtonii Hochr.","6","9.559496","0.338265","0.138096","0.029931"
"391","Clidemia buntingii Wurdack","1","5.674868",NA,NA,"9e-05","Clidemia buntingii Wurdack","1","8.193124",NA,NA,"0.164437","Clidemia buntingii Wurdack","1","7.238497",NA,NA,"0.014267","Clidemia buntingii Wurdack","1","9.382612",NA,NA,"0.179585"
"392","Clidemia clandestina Almeda","8","5.684792","0.006776","0.002396","1.1e-05","Clidemia clandestina Almeda","8","8.002119","0.386455","0.136632","0.020555","Clidemia clandestina Almeda","8","7.242657","0.133766","0.047293","0.001783","Clidemia clandestina Almeda","8","9.890286","0.21628","0.076467","0.022448"
"393","Clidemia fluminensis Baumgratz & D' El Rei Souza","3","5.687128","0.007063","0.004078","3e-05","Clidemia fluminensis Baumgratz & D' El Rei Souza","3","7.337712","0.106581","0.061535","0.054812","Clidemia fluminensis Baumgratz & D' El Rei Souza","3","7.173625","0.063435","0.036624","0.004756","Clidemia fluminensis Baumgratz & D' El Rei Souza","3","9.161589","0.119921","0.069236","0.059862"
"394","Clidemia garcia-barrigae Wurdack","3","5.666106","0.021049","0.012153","3e-05","Clidemia garcia-barrigae Wurdack","3","7.658771","0.255657","0.147604","0.054812","Clidemia garcia-barrigae Wurdack","3","7.032386","0.195497","0.11287","0.004756","Clidemia garcia-barrigae Wurdack","3","9.503647","0.178953","0.103319","0.059862"
"395","Clidemia longifolia Gleason","4","5.691555","0.013722","0.006861","2.2e-05","Clidemia longifolia Gleason","4","7.974772","0.615863","0.307932","0.041109","Clidemia longifolia Gleason","4","7.153759","0.097679","0.04884","0.003567","Clidemia longifolia Gleason","4","10.058","0.538256","0.269128","0.044896"
"396","Clidemia spectabilis Gleason","5","5.682639","0.007406","0.003312","1.8e-05","Clidemia spectabilis Gleason","5","8.101645","0.249592","0.111621","0.032887","Clidemia spectabilis Gleason","5","7.321018","0.104433","0.046704","0.002853","Clidemia spectabilis Gleason","5","9.922669","0.247826","0.110831","0.035917"
"397","Dolichoura spiritusanctensis Brade","1","5.68375",NA,NA,"9e-05","Dolichoura spiritusanctensis Brade","1","7.44132",NA,NA,"0.164437","Dolichoura spiritusanctensis Brade","1","7.126087",NA,NA,"0.014267","Dolichoura spiritusanctensis Brade","1","9.266721",NA,NA,"0.179585"
"398","Heterocentron muricatum Gleason","2","5.679144","0.004107","0.002904","4.5e-05","Heterocentron muricatum Gleason","2","7.255753","0.174309","0.123255","0.082218","Heterocentron muricatum Gleason","2","7.436616","0.0025","0.001768","0.007133","Heterocentron muricatum Gleason","2","8.615675","0.223473","0.158019","0.089793"
"399","Leandra reptans R.Goldenb. & Reginato","1","5.682389",NA,NA,"9e-05","Leandra reptans R.Goldenb. & Reginato","1","7.409136",NA,NA,"0.164437","Leandra reptans R.Goldenb. & Reginato","1","7.117206",NA,NA,"0.014267","Leandra reptans R.Goldenb. & Reginato","1","9.28387",NA,NA,"0.179585"
"400","Meriania mexiae Wurdack","3","5.669199","0.012143","0.007011","3e-05","Meriania mexiae Wurdack","3","8.007979","0.326487","0.188497","0.054812","Meriania mexiae Wurdack","3","6.939674","0.026002","0.015012","0.004756","Meriania mexiae Wurdack","3","10.146947","0.216471","0.12498","0.059862"
"401","Miconia arboricola Almeda","8","5.686322","0.006305","0.002229","1.1e-05","Miconia arboricola Almeda","8","8.086769","0.388662","0.137413","0.020555","Miconia arboricola Almeda","8","7.297765","0.127803","0.045185","0.001783","Miconia arboricola Almeda","8","9.922692","0.257534","0.091052","0.022448"
"402","Miconia asclepiadea Triana","19","5.668703","0.014368","0.003296","5e-06","Miconia asclepiadea Triana","19","7.749601","0.424008","0.097274","0.008655","Miconia asclepiadea Triana","19","7.083106","0.167426","0.03841","0.000751","Miconia asclepiadea Triana","19","9.718936","0.288658","0.066223","0.009452"
"403","Miconia bractiflora Gamba & Almeda","17","5.690405","0.009666","0.002344","5e-06","Miconia bractiflora Gamba & Almeda","17","8.272004","0.404888","0.0982","0.009673","Miconia bractiflora Gamba & Almeda","17","7.247482","0.112501","0.027286","0.000839","Miconia bractiflora Gamba & Almeda","17","10.178747","0.38347","0.093005","0.010564"
"404","Miconia corazonica Wurdack","2","5.651827","0.023337","0.016502","4.5e-05","Miconia corazonica Wurdack","2","7.690663","0.606324","0.428736","0.082218","Miconia corazonica Wurdack","2","6.924641","0.171312","0.121136","0.007133","Miconia corazonica Wurdack","2","9.480357","0.14731","0.104164","0.089793"
"405","Miconia eriocalyx Cogn.","20","5.689705","0.015566","0.003481","4e-06","Miconia eriocalyx Cogn.","20","7.505323","0.335837","0.075095","0.008222","Miconia eriocalyx Cogn.","20","7.164868","0.091398","0.020437","0.000713","Miconia eriocalyx Cogn.","20","9.590582","0.33121","0.074061","0.008979"
"406","Miconia expansa Gleason","3","5.678217","0.015217","0.008786","3e-05","Miconia expansa Gleason","3","8.007325","0.431645","0.24921","0.054812","Miconia expansa Gleason","3","7.155495","0.095486","0.055129","0.004756","Miconia expansa Gleason","3","9.666173","0.420539","0.242798","0.059862"
"407","Miconia hymenanthera Triana","7","5.673497","0.018387","0.00695","1.3e-05","Miconia hymenanthera Triana","7","7.621456","0.463668","0.17525","0.023491","Miconia hymenanthera Triana","7","7.101744","0.078824","0.029793","0.002038","Miconia hymenanthera Triana","7","9.502597","0.561742","0.212319","0.025655"
"408","Miconia intricata Triana","7","5.689865","0.009197","0.003476","1.3e-05","Miconia intricata Triana","7","8.077546","0.312729","0.1182","0.023491","Miconia intricata Triana","7","7.262489","0.138022","0.052167","0.002038","Miconia intricata Triana","7","10.027161","0.330454","0.1249","0.025655"
"409","Miconia jorgensenii Wurdack","1","5.661049",NA,NA,"9e-05","Miconia jorgensenii Wurdack","1","7.142827",NA,NA,"0.164437","Miconia jorgensenii Wurdack","1","7.057037",NA,NA,"0.014267","Miconia jorgensenii Wurdack","1","9.355479",NA,NA,"0.179585"
"410","Miconia pichinchensis Benth.","3","5.654382","0.010306","0.00595","3e-05","Miconia pichinchensis Benth.","3","7.220506","0.279324","0.161268","0.054812","Miconia pichinchensis Benth.","3","7.035458","0.074291","0.042892","0.004756","Miconia pichinchensis Benth.","3","9.189472","0.164621","0.095044","0.059862"
"411","Miconia punctibullata M.E.Morales, Michelang. & F.González","1","5.657215",NA,NA,"9e-05","Miconia punctibullata M.E.Morales, Michelang. & F.González","1","8.651549",NA,NA,"0.164437","Miconia punctibullata M.E.Morales, Michelang. & F.González","1","7.103322",NA,NA,"0.014267","Miconia punctibullata M.E.Morales, Michelang. & F.González","1","9.894749",NA,NA,"0.179585"
"412","Miconia reflexipila Wurdack","1","5.671087",NA,NA,"9e-05","Miconia reflexipila Wurdack","1","7.014814",NA,NA,"0.164437","Miconia reflexipila Wurdack","1","7.213768",NA,NA,"0.014267","Miconia reflexipila Wurdack","1","9.325364",NA,NA,"0.179585"
"413","Miconia sarmentosa Cogn.","2","5.700443","0.000709","0.000501","4.5e-05","Miconia sarmentosa Cogn.","2","7.930377","0.33954","0.240091","0.082218","Miconia sarmentosa Cogn.","2","7.372031","0.018668","0.0132","0.007133","Miconia sarmentosa Cogn.","2","9.827754","0.223843","0.158281","0.089793"
"414","Miconia stelligera Cogn.","12","5.69282","0.009611","0.002774","7e-06","Miconia stelligera Cogn.","12","7.578726","0.319178","0.092139","0.013703","Miconia stelligera Cogn.","12","7.183168","0.093364","0.026952","0.001189","Miconia stelligera Cogn.","12","9.599675","0.383287","0.110645","0.014965"
"415","Miconia turgida Gleason","6","5.656383","0.006245","0.00255","1.5e-05","Miconia turgida Gleason","6","7.39949","0.40011","0.163344","0.027406","Miconia turgida Gleason","6","7.088028","0.060031","0.024508","0.002378","Miconia turgida Gleason","6","9.468379","0.304685","0.124387","0.029931"
"416","Miconia urticoides Triana","5","5.675184","0.008379","0.003747","1.8e-05","Miconia urticoides Triana","5","7.919638","0.181244","0.081055","0.032887","Miconia urticoides Triana","5","7.25568","0.043554","0.019478","0.002853","Miconia urticoides Triana","5","9.866532","0.099915","0.044683","0.035917"
"417","Pachyloma coriaceum DC.","13","5.694436","0.004225","0.001172","7e-06","Pachyloma coriaceum DC.","13","7.902576","0.249593","0.069225","0.012649","Pachyloma coriaceum DC.","13","7.189069","0.065242","0.018095","0.001097","Pachyloma coriaceum DC.","13","9.883035","0.245459","0.068078","0.013814"
"418","Fuchsia glazioviana Taub.","1","5.663481",NA,NA,"9e-05","Fuchsia glazioviana Taub.","1","7.742836",NA,NA,"0.164437","Fuchsia glazioviana Taub.","1","6.931472",NA,NA,"0.014267","Fuchsia glazioviana Taub.","1","9.751618",NA,NA,"0.179585"
"419","Cnestidium rufescens Planch.","41","5.698505","0.003991","0.000623","2e-06","Cnestidium rufescens Planch.","41","7.704323","0.269149","0.042034","0.004011","Cnestidium rufescens Planch.","40","7.441182","0.089071","0.014083","0.000357","Cnestidium rufescens Planch.","40","9.508423","0.32545","0.051458","0.00449"
"420","Connarus incomptus Planch.","6","5.700159","0.003786","0.001546","1.5e-05","Connarus incomptus Planch.","6","7.43679","0.195698","0.079893","0.027406","Connarus incomptus Planch.","6","7.370691","0.046475","0.018973","0.002378","Connarus incomptus Planch.","6","9.360743","0.109849","0.044846","0.029931"
"421","Connarus marlenei Forero","1","5.703282",NA,NA,"9e-05","Connarus marlenei Forero","1","7.81682",NA,NA,"0.164437","Connarus marlenei Forero","1","7.196687",NA,NA,"0.014267","Connarus marlenei Forero","1","9.711116",NA,NA,"0.179585"
"422","Piper castroanum Trel. & Yunck.","8","5.684202","0.011536","0.004079","1.1e-05","Piper castroanum Trel. & Yunck.","8","7.903729","0.095307","0.033696","0.020555","Piper castroanum Trel. & Yunck.","8","7.300556","0.085845","0.030351","0.001783","Piper castroanum Trel. & Yunck.","8","9.895307","0.194067","0.068613","0.022448"
"423","Piper multiplinervium C.DC.","45","5.694753","0.011154","0.001663","2e-06","Piper multiplinervium C.DC.","45","7.945201","0.389131","0.058008","0.003654","Piper multiplinervium C.DC.","45","7.311394","0.156052","0.023263","0.000317","Piper multiplinervium C.DC.","45","9.823736","0.304122","0.045336","0.003991"
"424","Piper schwackei C.DC.","9","5.700125","0.002379","0.000793","1e-05","Piper schwackei C.DC.","9","7.60814","0.156668","0.052223","0.018271","Piper schwackei C.DC.","9","7.27424","0.06566","0.021887","0.001585","Piper schwackei C.DC.","9","9.582303","0.158587","0.052862","0.019954"
"425","Piper subsilvestre C.DC.","15","5.691967","0.019935","0.005147","6e-06","Piper subsilvestre C.DC.","15","7.356798","0.474959","0.122634","0.010962","Piper subsilvestre C.DC.","15","7.158384","0.045317","0.011701","0.000951","Piper subsilvestre C.DC.","15","9.549132","0.327293","0.084507","0.011972"
"426","Rhynchospora exaltata Kunth","140","5.691561","0.008174","0.000691","1e-06","Rhynchospora exaltata Kunth","140","7.240659","0.311229","0.026304","0.001175","Rhynchospora exaltata Kunth","140","7.309751","0.09507","0.008035","0.000102","Rhynchospora exaltata Kunth","140","9.139568","0.321835","0.0272","0.001283"
"427","Scleria bracteata Cav.","173","5.69439","0.010189","0.000775","1e-06","Scleria bracteata Cav.","173","7.419605","0.363681","0.02765","0.000951","Scleria bracteata Cav.","172","7.369639","0.104988","0.008005","8.3e-05","Scleria bracteata Cav.","172","9.256793","0.367631","0.028032","0.001044"
"428","Scleria canescens Boeckeler","2","5.695078","0.000238","0.000168","4.5e-05","Scleria canescens Boeckeler","2","7.694069","0.419325","0.296508","0.082218","Scleria canescens Boeckeler","2","7.426531","0.008418","0.005952","0.007133","Scleria canescens Boeckeler","2","9.446908","0.004577","0.003236","0.089793"
"429","Scleria flagellum-nigrorum P.J.Bergius","41","5.698296","0.002851","0.000445","2e-06","Scleria flagellum-nigrorum P.J.Bergius","41","7.783708","0.263278","0.041117","0.004011","Scleria flagellum-nigrorum P.J.Bergius","41","7.294847","0.15311","0.023912","0.000348","Scleria flagellum-nigrorum P.J.Bergius","41","9.699487","0.340865","0.053234","0.00438"
"430","Scleria skutchii M.T.Strong & J.R.Grant","1","5.702615",NA,NA,"9e-05","Scleria skutchii M.T.Strong & J.R.Grant","1","8.245647",NA,NA,"0.164437","Scleria skutchii M.T.Strong & J.R.Grant","1","7.459339",NA,NA,"0.014267","Scleria skutchii M.T.Strong & J.R.Grant","1","9.700759",NA,NA,"0.179585"
"431","Scleria splitgerberiana Henrard ex Uittien","3","5.700499","0.000511","0.000295","3e-05","Scleria splitgerberiana Henrard ex Uittien","3","7.314993","0.222212","0.128294","0.054812","Scleria splitgerberiana Henrard ex Uittien","3","7.338864","0.057897","0.033427","0.004756","Scleria splitgerberiana Henrard ex Uittien","3","9.394243","0.02247","0.012973","0.059862"
"432","Scleria stipitata Uittien","3","5.695805","0.002186","0.001262","3e-05","Scleria stipitata Uittien","3","8.042941","0.073853","0.042639","0.054812","Scleria stipitata Uittien","3","7.073425","0.019534","0.011278","0.004756","Scleria stipitata Uittien","3","10.178823","0.095534","0.055157","0.059862"
"433","Arthrostylidium chiribiquetense Londoño & L.G.Clark","1","5.693227",NA,NA,"9e-05","Arthrostylidium chiribiquetense Londoño & L.G.Clark","1","8.147867",NA,NA,"0.164437","Arthrostylidium chiribiquetense Londoño & L.G.Clark","1","7.189168",NA,NA,"0.014267","Arthrostylidium chiribiquetense Londoño & L.G.Clark","1","9.910612",NA,NA,"0.179585"
