"","species","mean_temp","se_temp","within_sp_var_temp","mean_prec","se_prec","within_sp_var_prec","mean_pet","se_pet","within_sp_var_pet","mean_aridity","se_aridity","within_sp_var_aridity","Mechanism"
"782","Paullinia setosa Radlk.",5.691607,0.005135,1.1e-05,7.61209,0.16986,0.021005,7.198909,0.021029,0.001748,9.703082,0.139058,0.022927,"Mechanism_2"
"783","Paullinia spicata Benth.",5.696422,0.000628,1e-06,7.401007,0.040845,0.00191,7.304493,0.013579,0.000159,9.345896,0.04929,0.002084,"Mechanism_2"
"784","Paullinia spicithyrsa Cuatrec.",5.699062,0.002135,1.6e-05,7.895996,0.063103,0.029407,7.39225,0.018037,0.002447,9.706096,0.088825,0.032098,"Mechanism_2"
"785","Paullinia splendida R.E.Schult.",5.67838,0.005274,2.7e-05,7.657467,0.069294,0.049011,7.224989,0.092158,0.004078,9.953453,0.01045,0.053497,"Mechanism_2"
"786","Paullinia sprucei J.F.Macbr.",5.698975,0.001094,1e-05,7.755451,0.120522,0.018379,7.255374,0.044203,0.001529,9.786209,0.125921,0.020061,"Mechanism_2"
"787","Paullinia stenopetala Sagot",5.697314,0.001301,7e-06,7.786289,0.04097,0.013367,7.284728,0.029332,0.00102,9.671467,0.056903,0.013374,"Mechanism_2"
"788","Paullinia sternii Croat",5.680343,NA,8e-05,8.255309,NA,0.147033,7.319865,NA,0.012234,9.754581,NA,0.160492,"Mechanism_2"
"789","Paullinia stipitata Cuatrec.",5.694649,0.00239,8e-06,8.110004,0.088804,0.014703,7.346946,0.025004,0.001223,9.869507,0.070304,0.016049,"Mechanism_2"
"790","Paullinia subauriculata Radlk.",5.697083,0.00453,4e-05,8.524964,0.131296,0.073516,7.212549,0.015114,0.006117,10.417396,0.399197,0.080246,"Mechanism_2"
"791","Paullinia subnuda Radlk.",5.695844,0.001626,7e-06,7.793078,0.163737,0.013367,7.177676,0.035079,0.001112,9.766292,0.176406,0.01459,"Mechanism_2"
"792","Paullinia talamancensis J.F.Morales",5.670743,NA,8e-05,8.120291,NA,0.147033,7.122867,NA,0.012234,10.205849,NA,0.160492,"Mechanism_2"
"793","Paullinia tarapotensis Radlk.",5.696372,0.000936,7e-06,7.597425,0.177283,0.013367,7.168085,0.033204,0.001112,9.721562,0.148831,0.01459,"Mechanism_2"
"794","Paullinia tenera Poepp. & Endl.",5.696758,0.000839,4e-05,7.216046,0.052874,0.073516,7.217728,0.012835,0.006117,9.703357,0.135272,0.080246,"Mechanism_2"
"795","Paullinia ternata Radlk.",5.695749,0.000552,8e-06,7.05353,0.065404,0.014703,7.2559,0.010946,0.001223,9.011992,0.050209,0.016049,"Mechanism_2"
"796","Paullinia tetragona Aubl.",5.697335,0.001061,2e-06,7.730727,0.053174,0.004084,7.218678,0.020135,0.00034,9.695214,0.061242,0.004458,"Mechanism_2"
"797","Paullinia thalictrifolia Juss.",5.681707,NA,8e-05,7.362011,NA,0.147033,7.109062,NA,0.012234,9.298443,NA,0.160492,"Mechanism_2"
"798","Paullinia tomentosa Jacq.",5.692375,0.001671,2e-06,7.200819,0.054353,0.003063,7.467538,0.012479,0.000255,8.960132,0.062463,0.003344,"Mechanism_2"
"799","Paullinia tricornis Radlk.",5.695806,0.00232,1.1e-05,7.7856,0.119688,0.021005,7.334273,0.011957,0.001748,9.674097,0.101532,0.022927,"Mechanism_2"
"800","Paullinia trigonia Vell.",5.693279,0.001367,2e-06,7.143507,0.057147,0.004456,7.299826,0.019796,0.000382,9.028051,0.0588,0.005015,"Mechanism_2"
"801","Paullinia trilatera Radlk.",5.697149,0.000553,1.3e-05,7.903957,0.089787,0.024505,7.088342,0.009109,0.002039,10.045695,0.068231,0.026749,"Mechanism_2"
"802","Paullinia tumbesensis D.R.Simpson",5.690697,0.000844,4e-05,6.065701,0.222157,0.073516,7.258581,0.093861,0.006117,7.991286,0.190714,0.080246,"Mechanism_2"
"803","Paullinia turbacensis Kunth",5.698101,0.001057,5e-06,7.620337,0.094373,0.008649,7.461853,0.016944,0.00072,9.411418,0.083587,0.009441,"Mechanism_2"
"804","Paullinia uchocacha J.F.Macbr.",5.696082,0.001329,1.3e-05,7.688499,0.230851,0.024505,7.117947,0.042605,0.002039,9.854805,0.195115,0.026749,"Mechanism_2"
"805","Paullinia uloptera Radlk.",5.686667,0.001837,1e-05,7.111687,0.092358,0.018379,7.167595,0.022087,0.001529,9.168624,0.08685,0.020061,"Mechanism_2"
"806","Paullinia unifoliolata Perdiz & Ferrucci",5.68409,NA,8e-05,7.483244,NA,0.147033,7.155396,NA,0.012234,9.447781,NA,0.160492,"Mechanism_2"
"807","Paullinia venezuelana Radlk.",5.691879,NA,8e-05,6.520621,NA,0.147033,7.539559,NA,0.012234,8.294799,NA,0.160492,"Mechanism_2"
"808","Paullinia venosa Radlk.",5.697922,0.001354,7e-06,7.636094,0.066146,0.012253,7.306976,0.037856,0.00102,9.50093,0.057462,0.013374,"Mechanism_2"
"809","Paullinia verrucosa Radlk.",5.699199,0.001808,1.6e-05,7.495863,0.100548,0.029407,7.375191,0.009748,0.002447,9.401765,0.071388,0.032098,"Mechanism_2"
"810","Paullinia vespertilio Sw.",5.698008,0.002333,2e-05,7.666682,0.248441,0.036758,7.367169,0.012224,0.003059,9.544609,0.155075,0.040123,"Mechanism_2"
"811","Paullinia weinmanniifolia Mart.",5.696307,0.00114,5e-06,7.198238,0.064581,0.00919,7.282376,0.016759,0.000765,9.118452,0.068882,0.010031,"Mechanism_2"
"812","Paullinia xestophylla Radlk.",5.697259,0.000967,1.6e-05,7.829147,0.167685,0.029407,7.271335,0.082363,0.002447,9.752611,0.199626,0.032098,"Mechanism_2"
"813","Paullinia yoco R.E.Schult. & Killip",5.691856,0.002381,9e-06,7.942944,0.130388,0.016337,7.088838,0.01844,0.001359,10.155539,0.064505,0.017832,"Mechanism_2"
"814","Serjania acoma Radlk.",5.68954,0.001728,9e-06,7.177305,0.060732,0.016337,7.352179,0.042026,0.001359,9.080328,0.068605,0.017832,"Mechanism_2"
"815","Serjania aculeata Radlk.",5.696254,NA,8e-05,7.036148,NA,0.147033,7.421178,NA,0.012234,8.787983,NA,0.160492,"Mechanism_2"
"816","Serjania acupunctata Radlk.",5.701613,NA,8e-05,6.991177,NA,0.147033,7.5224,NA,0.012234,8.568076,NA,0.160492,"Mechanism_2"
"817","Serjania acuta Triana & Planch.",5.684603,0.002927,4e-06,7.499647,0.098318,0.007739,7.390364,0.029927,0.000644,9.354102,0.101686,0.008447,"Mechanism_2"
"818","Serjania acutidentata Radlk.",5.689521,0.001991,7e-06,6.845263,0.073824,0.012253,7.344873,0.031122,0.00102,8.811843,0.084765,0.013374,"Mechanism_2"
"819","Serjania adenophylla Ferrucci",5.70061,0.000696,2.7e-05,7.020554,0.041453,0.049011,7.411159,0.024474,0.004078,8.885298,0.049725,0.053497,"Mechanism_2"
"820","Serjania aluligera Radlk.",5.690144,0.006806,2.7e-05,6.886487,0.295756,0.049011,7.384862,0.068297,0.004078,8.691598,0.23398,0.053497,"Mechanism_2"
"821","Serjania ampelopsis Planch. & Linden ex Triana & Planch.",5.68433,0.003412,6e-06,6.960744,0.176392,0.010502,7.385049,0.034006,0.000874,8.811274,0.182626,0.011464,"Mechanism_2"
"822","Serjania atrolineata Wright",5.694576,0.001162,1e-06,7.513027,0.048624,0.002535,7.450369,0.010931,0.000211,9.285046,0.052554,0.002767,"Mechanism_2"
"823","Serjania brachylopha Radlk.",5.690719,0.005895,2.7e-05,7.146847,0.283762,0.049011,7.484216,0.030096,0.004078,8.773899,0.385899,0.053497,"Mechanism_2"
"824","Serjania brachyptera Radlk.",5.673862,0.009527,2.7e-05,6.631945,0.205106,0.049011,7.214929,0.045269,0.004078,8.762166,0.1896,0.053497,"Mechanism_2"
"825","Serjania brevipes Benth.",5.683084,0.006861,2e-05,6.650521,0.216039,0.036758,7.161914,0.055818,0.003059,8.610999,0.293372,0.040123,"Mechanism_2"
"826","Serjania calligera Radlk.",5.670142,0.012927,4e-05,6.831697,0.715805,0.073516,7.1692,0.097627,0.006117,9.121064,0.827014,0.080246,"Mechanism_2"
"827","Serjania carautae Somner",5.692883,0.003707,4e-05,7.240094,0.063075,0.073516,7.268719,0.062341,0.006117,9.121884,0.046905,0.080246,"Mechanism_2"
"828","Serjania cardiospermoides Schltdl. & Cham.",5.689639,0.002153,3e-06,7.113054,0.085206,0.005655,7.481041,0.015627,0.000471,8.902528,0.096863,0.006173,"Mechanism_2"
"829","Serjania chacoensis Ferrucci & Acev.-Rodr.",5.697261,0.000335,4e-05,6.888717,0.027006,0.073516,7.550645,0.005783,0.006117,8.544881,0.138843,0.080246,"Mechanism_2"
"830","Serjania chaetocarpa Radlk.",5.695412,0.000999,1.3e-05,7.267758,0.057203,0.024505,7.395987,0.028376,0.002039,9.060889,0.056644,0.026749,"Mechanism_2"
"831","Serjania circumvallata Radlk.",5.69823,0.001464,5e-06,7.786271,0.070595,0.009802,7.32804,0.047611,0.000874,9.631925,0.104899,0.011464,"Mechanism_2"
"832","Serjania cissoides Radlk.",5.690411,0.001413,1.3e-05,7.382609,0.055521,0.024505,7.386424,0.016362,0.002039,9.168048,0.026077,0.026749,"Mechanism_2"
"833","Serjania clematidea Triana & Planch.",5.691334,0.002579,4e-06,7.49347,0.095006,0.006683,7.304016,0.026113,0.000556,9.409542,0.071264,0.007295,"Mechanism_2"
"834","Serjania clematidifolia Cambess.",5.69195,0.001386,4e-06,7.07816,0.079751,0.007739,7.263742,0.020298,0.00068,8.95453,0.062806,0.008916,"Mechanism_2"
"835","Serjania columbiana Radlk.",5.701327,0.001835,1.3e-05,7.308436,0.124364,0.024505,7.523526,0.030274,0.002039,8.990084,0.148416,0.026749,"Mechanism_2"
"836","Serjania comata Radlk.",5.693018,0.001259,4e-06,7.266,0.084243,0.007739,7.352727,0.014024,0.000644,9.148118,0.050229,0.008447,"Mechanism_2"
"837","Serjania communis Cambess.",5.68898,0.002003,3e-06,7.289181,0.045741,0.00507,7.259776,0.02167,0.000408,9.169992,0.053019,0.00535,"Mechanism_2"
"838","Serjania confertiflora Radlk.",5.693565,0.001002,2e-06,7.020312,0.048944,0.004084,7.399236,0.018038,0.00034,8.853349,0.06438,0.004458,"Mechanism_2"
"839","Serjania corindifolia Radlk.",5.699607,NA,8e-05,7.03966,NA,0.147033,7.486613,NA,0.012234,8.77524,NA,0.160492,"Mechanism_2"
"840","Serjania cornigera Turcz.",5.697809,0.003316,2.7e-05,7.896036,0.070934,0.049011,7.42951,0.0033,0.004078,9.687084,0.04812,0.053497,"Mechanism_2"
"841","Serjania corrugata Radlk.",5.696727,0.001777,7e-06,7.292446,0.054623,0.013367,7.301292,0.030636,0.001112,9.154876,0.051333,0.01459,"Mechanism_2"
"842","Serjania crassifolia Radlk.",5.690788,0.002149,4e-06,7.200314,0.065964,0.007002,7.364631,0.020411,0.000583,9.121691,0.079757,0.007642,"Mechanism_2"
"843","Serjania cuspidata Cambess.",5.684135,0.008264,2.7e-05,7.413825,0.145907,0.049011,7.17471,0.05327,0.004078,9.29315,0.223838,0.053497,"Mechanism_2"
"844","Serjania cystocarpa Radlk.",5.693564,NA,8e-05,6.928538,NA,0.147033,7.466799,NA,0.012234,8.978156,NA,0.160492,"Mechanism_2"
"845","Serjania darcyi Croat",5.680002,NA,8e-05,7.751475,NA,0.147033,7.250636,NA,0.012234,9.80328,NA,0.160492,"Mechanism_2"
"846","Serjania dasyclados Radlk.",5.663593,0.001979,2.7e-05,7.171122,0.136352,0.049011,7.110402,0.061994,0.004078,9.265718,0.246867,0.053497,"Mechanism_2"
"847","Serjania deflexa Gardner",5.679132,0.005005,1.6e-05,7.45807,0.088356,0.029407,7.123138,0.028599,0.002447,9.366871,0.093216,0.032098,"Mechanism_2"
"848","Serjania dibotrya Poepp. & Endl.",5.691242,0.003691,7e-06,7.276654,0.066676,0.012253,7.265609,0.039303,0.00102,9.282468,0.110347,0.013374,"Mechanism_2"
"849","Serjania didymadenia Radlk.",5.687683,0.005986,1.6e-05,7.367217,0.217672,0.029407,7.271357,0.054936,0.002447,9.294921,0.329083,0.032098,"Mechanism_2"
"850","Serjania diffusa Radlk.",5.662798,0.002269,8e-06,6.909386,0.097382,0.014703,7.277584,0.044141,0.001223,8.685113,0.110339,0.016049,"Mechanism_2"
"851","Serjania divaricocca Somner & Acev.-Rodr.",5.68375,NA,8e-05,7.44132,NA,0.147033,7.126087,NA,0.012234,9.266721,NA,0.160492,"Mechanism_2"
"852","Serjania dumicola Radlk.",5.661049,NA,8e-05,6.639876,NA,0.147033,7.329094,NA,0.012234,8.627482,NA,0.160492,"Mechanism_2"
"853","Serjania dura Radlk.",5.680684,NA,8e-05,7.359468,NA,0.147033,7.105786,NA,0.012234,9.321166,NA,0.160492,"Mechanism_2"
"854","Serjania elongata J.F.Macbr.",5.695886,0.00115,6e-06,7.360072,0.106405,0.010502,7.210331,0.016889,0.000874,9.529678,0.060599,0.011464,"Mechanism_2"
"855","Serjania emarginata Kunth",5.698522,0.002622,1.6e-05,6.955347,0.116629,0.029407,7.523481,0.02739,0.002447,8.877465,0.121705,0.032098,"Mechanism_2"
"856","Serjania erecta Radlk.",5.692577,0.000611,1e-06,7.24275,0.027463,0.001861,7.351323,0.008952,0.000155,9.101214,0.027287,0.002032,"Mechanism_2"
"857","Serjania eriocarpa Radlk.",5.694398,0.003869,4e-05,7.326959,0.163012,0.073516,7.450655,0.003486,0.006117,8.829179,0.128331,0.080246,"Mechanism_2"
"858","Serjania erythrocaulis Acev.-Rodr. & Somner",5.6939,NA,8e-05,7.298445,NA,0.147033,7.214504,NA,0.012234,9.125436,NA,0.160492,"Mechanism_2"
"859","Serjania eucardia Radlk.",5.694405,0.000841,4e-05,7.067745,0.001278,0.073516,7.244477,0.014639,0.006117,8.951295,0.038149,0.080246,"Mechanism_2"
"860","Serjania faveolata Radlk.",5.694399,0.001602,1.3e-05,6.91027,0.177644,0.024505,7.286447,0.01993,0.002039,8.821092,0.181143,0.026749,"Mechanism_2"
"861","Serjania filicifolia Radlk.",5.696588,0.002015,4e-05,7.111404,0.014683,0.073516,7.531712,0.014735,0.006117,8.506707,0.135002,0.080246,"Mechanism_2"
"862","Serjania flaviflora Radlk.",5.682449,0.007325,2.7e-05,7.372628,0.481841,0.049011,7.420932,0.006782,0.004078,9.045201,0.48152,0.053497,"Mechanism_2"
"863","Serjania fluminensis Acev.-Rodr.",5.6939,NA,8e-05,7.188413,NA,0.147033,7.257003,NA,0.012234,9.013352,NA,0.160492,"Mechanism_2"
"864","Serjania foveata Griseb.",5.66529,0.006238,1.3e-05,6.596416,0.141104,0.024505,7.439654,0.019875,0.002039,8.276676,0.123193,0.026749,"Mechanism_2"
"865","Serjania fuscifolia Radlk.",5.690986,0.001357,3e-06,7.190698,0.039085,0.006126,7.298191,0.020206,0.00051,9.07923,0.039503,0.006687,"Mechanism_2"
"866","Serjania fuscopunctata Radlk.",5.694574,NA,8e-05,7.341484,NA,0.147033,7.53583,NA,0.012234,9.045112,NA,0.160492,"Mechanism_2"
"867","Serjania fuscostriata Radlk.",5.660701,NA,8e-05,6.660575,NA,0.147033,7.380879,NA,0.012234,8.253748,NA,0.160492,"Mechanism_2"
"868","Serjania glabrata Kunth",5.693853,0.001016,1e-06,6.895338,0.054523,0.001581,7.374279,0.012517,0.000132,8.788404,0.063798,0.001726,"Mechanism_2"
"869","Serjania glandulosa Ferrucci & Somner",5.683069,NA,8e-05,7.272398,NA,0.147033,7.262629,NA,0.012234,8.9938,NA,0.160492,"Mechanism_2"
"870","Serjania glutinosa Radlk.",5.695206,0.001162,2e-06,7.220853,0.030214,0.002883,7.38827,0.009426,0.00024,9.053829,0.033618,0.003147,"Mechanism_2"
"871","Serjania goniocarpa Radlk.",5.694917,0.001246,2e-06,7.276865,0.066794,0.003869,7.485093,0.009696,0.000322,9.06051,0.074282,0.004223,"Mechanism_2"
"872","Serjania gracilis Radlk.",5.679088,0.002396,7e-06,7.320288,0.055386,0.012253,7.190829,0.023855,0.00102,9.319135,0.052459,0.013374,"Mechanism_2"
"873","Serjania grammatophora Radlk.",5.698599,0.001555,2e-05,6.670857,0.083038,0.036758,7.420636,0.079008,0.003059,8.477021,0.124113,0.040123,"Mechanism_2"
"874","Serjania grandiceps Radlk.",5.698267,0.000335,2.7e-05,7.636329,0.13217,0.049011,7.206692,0.020728,0.004078,9.578099,0.111746,0.053497,"Mechanism_2"
"875","Serjania grandidens Radlk.",5.694388,0.00336,2e-05,7.525304,0.26933,0.036758,7.372751,0.059816,0.003059,9.387287,0.315328,0.040123,"Mechanism_2"
"876","Serjania grandifolia Sagot ex Radlk.",5.697034,0.00062,2e-06,7.807983,0.058895,0.004201,7.233951,0.021004,0.00035,9.833857,0.054242,0.004585,"Mechanism_2"
"877","Serjania grandis Seem.",5.697472,0.001517,7e-06,7.399773,0.116231,0.012253,7.395718,0.019161,0.00102,9.457117,0.086539,0.013374,"Mechanism_2"
"878","Serjania grosii Schltdl.",5.695305,0.001628,4e-06,7.183873,0.096683,0.007352,7.506763,0.015124,0.000612,8.92649,0.10598,0.008025,"Mechanism_2"
"879","Serjania hebecarpa Benth.",5.693782,0.000862,1e-06,7.054143,0.041041,0.002297,7.414664,0.00918,0.000191,8.822947,0.04406,0.002508,"Mechanism_2"
"880","Serjania heterocarpa Standl.",5.670743,NA,8e-05,6.608001,NA,0.147033,7.444249,NA,0.012234,8.198639,NA,0.160492,"Mechanism_2"
"881","Serjania hispida Standl. & Steyerm.",5.690444,0.002879,1.6e-05,7.201536,0.12546,0.029407,7.48831,0.020965,0.002447,9.084624,0.19523,0.032098,"Mechanism_2"
"882","Serjania ichthyctona Radlk.",5.691179,0.002871,1.1e-05,7.192067,0.120182,0.021005,7.23066,0.028266,0.001748,9.144732,0.111373,0.022927,"Mechanism_2"
"883","Serjania ichthyoctona Radlk.",5.687698,0.003362,2.7e-05,7.081694,0.059958,0.049011,7.183547,0.039813,0.004078,9.009618,0.142551,0.053497,"Mechanism_2"
"884","Serjania impressa Radlk.",5.689455,0.007711,2.7e-05,7.704996,0.144915,0.049011,7.370395,0.072113,0.004078,9.442902,0.159395,0.053497,"Mechanism_2"
"885","Serjania incisa Torr.",5.681366,NA,8e-05,6.035481,NA,0.147033,7.582738,NA,0.012234,7.993958,NA,0.160492,"Mechanism_2"
"886","Serjania inscripta Radlk.",5.695729,0.001798,6e-06,7.616717,0.117431,0.010502,7.169587,0.024387,0.000874,9.782061,0.096238,0.011464,"Mechanism_2"
"887","Serjania insignis Radlk.",5.700611,NA,8e-05,7.80751,NA,0.147033,7.446585,NA,0.012234,9.520542,NA,0.160492,"Mechanism_2"
"888","Serjania lamelligera Radlk.",5.695132,0.001482,2.7e-05,7.063326,0.084929,0.049011,7.255731,0.009775,0.004078,9.076513,0.028225,0.053497,"Mechanism_2"
"889","Serjania lamprophylla Radlk.",5.687477,0.003727,4e-05,7.15113,0.078709,0.073516,7.301341,0.070777,0.006117,9.086104,0.096659,0.080246,"Mechanism_2"
"890","Serjania lancistipula Acev.-Rodr.",5.6939,NA,8e-05,6.856462,NA,0.147033,7.271704,NA,0.012234,8.758255,NA,0.160492,"Mechanism_2"
"891","Serjania laruotteana Cambess.",5.687229,0.001493,4e-06,7.235021,0.032635,0.006683,7.275217,0.023521,0.000556,9.128461,0.042225,0.007295,"Mechanism_2"
"892","Serjania laxiflora Radlk.",5.678294,NA,8e-05,7.196687,NA,0.147033,7.190676,NA,0.012234,9.261794,NA,0.160492,"Mechanism_2"
"893","Serjania lethalis A.St.-Hil.",5.693996,0.000547,1e-06,7.18983,0.025541,0.001007,7.346897,0.007462,8.4e-05,9.061472,0.026343,0.001099,"Mechanism_2"
"894","Serjania leucosepala Radlk.",5.678287,0.007837,2e-05,6.760991,0.260526,0.036758,7.342883,0.052924,0.003059,8.685507,0.251303,0.040123,"Mechanism_2"
"895","Serjania littoralis Sommer & Ferrucci",5.694237,NA,8e-05,7.16472,NA,0.147033,7.280008,NA,0.012234,8.974745,NA,0.160492,"Mechanism_2"
"896","Serjania longipes Radlk.",5.691541,NA,8e-05,7.145984,NA,0.147033,7.20934,NA,0.012234,8.949495,NA,0.160492,"Mechanism_2"
"897","Serjania longistipula Radlk.",5.660087,0.001868,2e-05,6.781571,0.130036,0.036758,7.325544,0.024793,0.003059,8.698281,0.104516,0.040123,"Mechanism_2"
"898","Serjania lucianoi Ferrucci & Coulleri",5.704282,NA,8e-05,6.522093,NA,0.147033,7.517521,NA,0.012234,8.207129,NA,0.160492,"Mechanism_2"
"899","Serjania lundellii Croat",5.696605,0.001316,6e-06,7.431177,0.089503,0.01131,7.477502,0.01273,0.000941,9.202276,0.113643,0.012346,"Mechanism_2"
"900","Serjania macrocarpa Standl. & Steyerm.",5.692732,0.003003,6e-06,7.729144,0.062906,0.01131,7.442299,0.013586,0.000941,9.490189,0.075124,0.012346,"Mechanism_2"
"901","Serjania macrococca Radlk.",5.673839,NA,8e-05,6.803505,NA,0.147033,7.539559,NA,0.012234,8.270013,NA,0.160492,"Mechanism_2"
"902","Serjania magnistipulata Acev.-Rodr.",5.686806,NA,8e-05,6.93537,NA,0.147033,7.207119,NA,0.012234,8.719154,NA,0.160492,"Mechanism_2"
"903","Serjania mansiana Mart.",5.693322,0.001049,3e-06,7.208406,0.039171,0.005881,7.374103,0.016449,0.000489,9.020588,0.049832,0.00642,"Mechanism_2"
"904","Serjania marginata Casar.",5.694593,0.000616,1e-06,7.043932,0.040444,0.001598,7.405468,0.010081,0.000133,8.814627,0.045285,0.001744,"Mechanism_2"
"905","Serjania matogrossensis Ferrucci & Acev.-Rodr.",5.699272,NA,8e-05,7.45472,NA,0.147033,7.181592,NA,0.012234,9.460554,NA,0.160492,"Mechanism_2"
"906","Serjania membranacea Splitg.",5.693279,0.001611,1e-06,7.713115,0.061897,0.002371,7.248134,0.018789,0.000204,9.665178,0.058912,0.002675,"Mechanism_2"
"907","Serjania meridionalis Cambess.",5.690742,0.001133,2e-06,7.080021,0.045267,0.003196,7.38282,0.012465,0.000266,8.932614,0.043654,0.003489,"Mechanism_2"
"908","Serjania minutiflora Radlk.",5.697543,0.001419,1.1e-05,7.103734,0.056742,0.021005,7.436354,0.024264,0.001748,8.86038,0.072495,0.022927,"Mechanism_2"
"909","Serjania morii Acev.-Rodr.",5.697261,NA,8e-05,7.479864,NA,0.147033,7.256297,NA,0.012234,9.337766,NA,0.160492,"Mechanism_2"
"910","Serjania mucronulata Radlk.",5.68275,0.003804,7e-06,6.746814,0.113427,0.013367,7.352705,0.042198,0.001112,8.59183,0.138735,0.01459,"Mechanism_2"
"911","Serjania multiflora Cambess.",5.679869,0.002179,9e-06,7.285986,0.042742,0.016337,7.192713,0.026176,0.001359,9.283161,0.054329,0.017832,"Mechanism_2"
"912","Serjania neei Acev.-Rodr.",5.687353,0.005467,1.3e-05,6.779128,0.124374,0.024505,7.50244,0.035334,0.002039,8.360591,0.130055,0.026749,"Mechanism_2"
"913","Serjania nigricans Radlk.",5.686467,NA,8e-05,7.314553,NA,0.147033,7.162397,NA,0.012234,9.233666,NA,0.160492,"Mechanism_2"
"914","Serjania noxia Cambess.",5.693204,0.001754,5e-06,7.316331,0.071005,0.00919,7.254122,0.029411,0.000765,9.294654,0.076288,0.010031,"Mechanism_2"
"915","Serjania nutans Poepp. & Endl.",5.693512,0.002022,8e-06,7.493824,0.143162,0.014703,7.250338,0.0284,0.001223,9.611356,0.121089,0.016049,"Mechanism_2"
"916","Serjania oaxacana Standl.",5.702281,NA,8e-05,6.897705,NA,0.147033,7.590852,NA,0.012234,8.555452,NA,0.160492,"Mechanism_2"
"917","Serjania oblongifolia Radlk.",5.697401,0.00117,1.1e-05,7.997654,0.113889,0.021005,7.178466,0.032896,0.001748,9.925585,0.12974,0.022927,"Mechanism_2"
"918","Serjania obtusidentata Radlk.",5.693827,0.000941,3e-06,7.274133,0.062466,0.005446,7.305723,0.018878,0.000453,9.197176,0.072995,0.005944,"Mechanism_2"
"919","Serjania orbicularis Radlk.",5.692734,0.002366,6e-06,7.246707,0.068406,0.010502,7.366373,0.021089,0.000874,9.062399,0.067394,0.011464,"Mechanism_2"
"920","Serjania ovalifolia Radlk.",5.69658,0.001102,2e-06,7.253964,0.045095,0.004324,7.354968,0.010872,0.00036,9.122576,0.041848,0.00472,"Mechanism_2"
"921","Serjania oxyphylla Kunth",5.664378,0.00978,2e-05,6.373015,0.097278,0.036758,7.257253,0.037309,0.003059,8.446214,0.116592,0.040123,"Mechanism_2"
"922","Serjania oxytoma Radlk.",5.703616,NA,8e-05,7.397562,NA,0.147033,7.336937,NA,0.012234,9.29945,NA,0.160492,"Mechanism_2"
"923","Serjania paleata Radlk.",5.680684,NA,8e-05,7.359468,NA,0.147033,7.105786,NA,0.012234,9.321166,NA,0.160492,"Mechanism_2"
"924","Serjania paludosa Cambess.",5.695249,0.001075,4e-06,6.691361,0.061586,0.006683,7.403709,0.017485,0.000556,8.510037,0.056291,0.007295,"Mechanism_2"
"925","Serjania paniculata Kunth",5.694504,0.00157,3e-06,7.326726,0.080375,0.004743,7.468169,0.0159,0.000408,9.135378,0.091917,0.00535,"Mechanism_2"
"926","Serjania pannifolia Radlk.",5.693371,0.002669,1e-05,7.422807,0.144284,0.018379,7.322861,0.031114,0.001529,9.308654,0.133271,0.020061,"Mechanism_2"
"927","Serjania paradoxa Radlk.",5.689322,0.001175,3e-06,6.948974,0.063912,0.005881,7.274892,0.016823,0.000489,8.89112,0.074673,0.00642,"Mechanism_2"
"928","Serjania parvifolia Kunth",5.677301,0.0166,4e-05,7.043962,0.174947,0.073516,7.297192,0.183236,0.006117,8.971928,0.068928,0.080246,"Mechanism_2"
"929","Serjania paucidentata DC.",5.697625,0.000602,1e-06,7.603658,0.035671,0.001634,7.339228,0.010983,0.000136,9.448285,0.035863,0.001783,"Mechanism_2"
"930","Serjania pedicellaris Radlk.",5.701168,0.000402,2.7e-05,7.794427,0.168917,0.049011,7.414891,0.022095,0.004078,9.648762,0.140217,0.053497,"Mechanism_2"
"931","Serjania perulacea Radlk.",5.691021,0.002055,3e-06,7.043218,0.048543,0.005655,7.425084,0.016706,0.000471,8.833793,0.06713,0.006173,"Mechanism_2"
"932","Serjania peruviana Radlk.",5.677989,0.005673,2e-05,6.801974,0.134861,0.036758,7.250916,0.04315,0.003059,8.803507,0.100675,0.040123,"Mechanism_2"
"933","Serjania pinnatifolia Radlk.",5.689129,0.001173,4e-06,7.03295,0.069318,0.007352,7.317055,0.02066,0.000612,8.936489,0.069629,0.008025,"Mechanism_2"
"934","Serjania piscatoria Radlk.",5.685788,NA,8e-05,7.130899,NA,0.147033,7.229839,NA,0.012234,9.126089,NA,0.160492,"Mechanism_2"
"935","Serjania platycarpa Benth.",5.695268,0.000865,6e-06,7.217403,0.040215,0.01131,7.4092,0.011284,0.000941,9.006278,0.040279,0.012346,"Mechanism_2"
"936","Serjania plicata Radlk.",5.697596,0.000671,4e-05,7.503229,0.630065,0.073516,7.455081,0.039906,0.006117,9.534661,0.439844,0.080246,"Mechanism_2"
"937","Serjania psilophylla Radlk. ex Donn.Sm.",5.662092,NA,8e-05,7.161622,NA,0.147033,7.358194,NA,0.012234,8.936693,NA,0.160492,"Mechanism_2"
"938","Serjania pterarthra Standl.",5.699941,0.000831,2e-05,7.179127,0.063438,0.036758,7.510471,0.020836,0.003059,8.836637,0.06325,0.040123,"Mechanism_2"
"939","Serjania punctata Radlk. ex Donn.Sm.",5.687166,0.004235,8e-06,7.291657,0.140692,0.014703,7.463032,0.027674,0.001223,8.985857,0.144934,0.016049,"Mechanism_2"
"940","Serjania punctulata Radlk.",5.685109,NA,8e-05,6.464588,NA,0.147033,7.343426,NA,0.012234,8.609043,NA,0.160492,"Mechanism_2"
