"","species","n_temp","mean_temp","sd_temp","se_temp","within_sp_var_temp","species.1","n_prec","mean_prec","sd_prec","se_prec","within_sp_var_prec","species.2","n_pet","mean_pet","sd_pet","se_pet","within_sp_var_pet","species.3","n_aridity","mean_aridity","sd_aridity","se_aridity","within_sp_var_aridity"
"665","Forsteronia glabrescens Müll.Arg.","15","22.84","1.120459","0.289301","0.424087","Forsteronia glabrescens Müll.Arg.","15","1421.266667","166.924049","43.099604","32907.432199","Forsteronia glabrescens Müll.Arg.","15","1584.266667","113.026209","29.183242","1708.58531","Forsteronia glabrescens Müll.Arg.","15","8642.266667","901.672214","232.810765","1531226.082794"
"666","Forsteronia graciloides Woodson","14","24.4","1.107318","0.295943","0.454379","Forsteronia graciloides Woodson","14","2625.714286","985.984898","263.515548","35257.96307","Forsteronia graciloides Woodson","14","1378.428571","140.666389","37.594674","1830.627118","Forsteronia graciloides Woodson","14","19574.071429","6285.742811","1679.93543","1640599.374422"
"667","Forsteronia guyanensis Müll.Arg.","27","25.32963","1.005299","0.19347","0.235604","Forsteronia guyanensis Müll.Arg.","27","2531.444444","598.566707","115.194216","18281.906777","Forsteronia guyanensis Müll.Arg.","27","1572.62963","115.05522","22.142387","949.214061","Forsteronia guyanensis Müll.Arg.","27","15000.851852","3535.374191","680.38308","850681.157108"
"668","Forsteronia lucida Markgr.","1","24.6",NA,NA,"6.361308","Forsteronia lucida Markgr.","1","3393",NA,NA,"493611.482978","Forsteronia lucida Markgr.","1","1413",NA,NA,"25628.779645","Forsteronia lucida Markgr.","1","22887",NA,NA,"22968391.241906"
"669","Forsteronia mollis Rusby","3","21.3","6.863672","3.962743","2.120436","Forsteronia mollis Rusby","3","1349.666667","492.123291","284.127515","164537.160993","Forsteronia mollis Rusby","3","1632.333333","224.031992","129.344931","8542.926548","Forsteronia mollis Rusby","3","7258.666667","4440.102063","2563.494121","7656130.413969"
"670","Forsteronia montana Müll.Arg.","3","24.933333","0.057735","0.033333","2.120436","Forsteronia montana Müll.Arg.","3","1376","214.039716","123.575888","164537.160993","Forsteronia montana Müll.Arg.","3","1412.333333","51.810552","29.912836","8542.926548","Forsteronia montana Müll.Arg.","3","10029.666667","2062.703647","1190.902506","7656130.413969"
"671","Forsteronia myriantha Donn.Sm.","38","23.126316","3.109852","0.504485","0.167403","Forsteronia myriantha Donn.Sm.","38","2125.894737","1004.348324","162.926812","12989.775868","Forsteronia myriantha Donn.Sm.","38","1578.447368","205.685761","33.366636","674.44157","Forsteronia myriantha Donn.Sm.","38","14685.315789","7943.150138","1288.549104","604431.348471"
"672","Forsteronia obtusiloba Müll.Arg.","5","25.66","0.736885","0.329545","1.272262","Forsteronia obtusiloba Müll.Arg.","5","1790.6","609.14596","272.418355","98722.296596","Forsteronia obtusiloba Müll.Arg.","5","1677.6","105.597348","47.22457","5125.755929","Forsteronia obtusiloba Müll.Arg.","5","10834.2","2371.132577","1060.402725","4593678.248381"
"673","Forsteronia paludosa Woodson","3","24.9","0.608276","0.351188","2.120436","Forsteronia paludosa Woodson","3","1774.333333","349.087859","201.545969","164537.160993","Forsteronia paludosa Woodson","3","1482.666667","154.991398","89.484325","8542.926548","Forsteronia paludosa Woodson","3","11193","2750.122725","1587.784096","7656130.413969"
"674","Forsteronia paraensis B.F.Hansen","3","25.6","0.964365","0.556776","2.120436","Forsteronia paraensis B.F.Hansen","3","2562","381.434136","220.221101","164537.160993","Forsteronia paraensis B.F.Hansen","3","1579.666667","102.050641","58.918965","8542.926548","Forsteronia paraensis B.F.Hansen","3","14538.333333","4455.148183","2572.181003","7656130.413969"
"675","Forsteronia refracta Müll.Arg.","18","21.916667","2.263067","0.53341","0.353406","Forsteronia refracta Müll.Arg.","18","1421.111111","365.511871","86.151974","27422.860165","Forsteronia refracta Müll.Arg.","18","1441.055556","183.779431","43.317227","1423.821091","Forsteronia refracta Müll.Arg.","18","9931.444444","2205.436177","519.826292","1276021.735661"
"676","Forsteronia schomburgkii A.DC.","4","25.5","1.157584","0.578792","1.590327","Forsteronia schomburgkii A.DC.","4","2421","743.844966","371.922483","123402.870745","Forsteronia schomburgkii A.DC.","4","1653.5","110.340382","55.170191","6407.194911","Forsteronia schomburgkii A.DC.","4","11892.75","2565.738669","1282.869334","5742097.810477"
"677","Forsteronia tarapotensis K.Schum. ex Ule & Woodson","6","24.683333","1.004822","0.410217","1.060218","Forsteronia tarapotensis K.Schum. ex Ule & Woodson","6","1549.833333","738.608263","301.535561","82268.580496","Forsteronia tarapotensis K.Schum. ex Ule & Woodson","6","1549","156.428898","63.86183","4271.463274","Forsteronia tarapotensis K.Schum. ex Ule & Woodson","6","9883.166667","5124.571764","2092.097662","3828065.206984"
"678","Galactophora schomburgkiana Woodson","9","21.644444","2.907796","0.969265","0.706812","Galactophora schomburgkiana Woodson","9","3073.888889","719.532738","239.844246","54845.720331","Galactophora schomburgkiana Woodson","9","1525.888889","137.20281","45.73427","2847.642183","Galactophora schomburgkiana Woodson","9","17143.666667","3912.276767","1304.092256","2552043.471323"
"679","Gonolobus antennatus Schltr.","5","20.56","1.281796","0.573237","1.272262","Gonolobus antennatus Schltr.","5","2051.2","1068.891108","478.022636","98722.296596","Gonolobus antennatus Schltr.","5","1436.4","75.331268","33.689167","5125.755929","Gonolobus antennatus Schltr.","5","12296.6","3980.97272","1780.345124","4593678.248381"
"680","Gonolobus antioquensis Morillo","1","26",NA,NA,"6.361308","Gonolobus antioquensis Morillo","1","3712",NA,NA,"493611.482978","Gonolobus antioquensis Morillo","1","1668",NA,NA,"25628.779645","Gonolobus antioquensis Morillo","1","22035",NA,NA,"22968391.241906"
"681","Gonolobus aristolochioides Kunth","1","26.8",NA,NA,"6.361308","Gonolobus aristolochioides Kunth","1","2323",NA,NA,"493611.482978","Gonolobus aristolochioides Kunth","1","1682",NA,NA,"25628.779645","Gonolobus aristolochioides Kunth","1","12672",NA,NA,"22968391.241906"
"682","Gonolobus barbatus Kunth","46","24.882609","2.298531","0.3389","0.138289","Gonolobus barbatus Kunth","46","1168.76087","360.603333","53.168061","10730.684413","Gonolobus barbatus Kunth","44","1887.068182","119.602325","18.030729","582.472265","Gonolobus barbatus Kunth","44","6895.272727","2340.092647","352.78224","522008.891862"
"683","Gonolobus chloranthus Schltdl.","8","17.25","2.589539","0.91554","0.795164","Gonolobus chloranthus Schltdl.","8","1149.25","535.870387","189.458792","61701.435372","Gonolobus chloranthus Schltdl.","8","1643.25","182.78383","64.623843","3203.597456","Gonolobus chloranthus Schltdl.","8","6450.5","2926.223944","1034.576397","2871048.905238"
"684","Gonolobus edulis Hemsl.","5","21.98","3.700946","1.655113","1.272262","Gonolobus edulis Hemsl.","5","2656.4","1450.456928","648.664058","98722.296596","Gonolobus edulis Hemsl.","5","1609.2","291.189286","130.223808","5125.755929","Gonolobus edulis Hemsl.","5","15224.8","5940.789737","2656.801938","4593678.248381"
"685","Gonolobus eriocladon Benth.","6","26.15","0.750333","0.306322","1.060218","Gonolobus eriocladon Benth.","6","1479.833333","656.398177","267.973434","82268.580496","Gonolobus eriocladon Benth.","6","1794.333333","167.18094","68.251333","4271.463274","Gonolobus eriocladon Benth.","6","8373.666667","4141.200679","1690.638098","3828065.206984"
"686","Gonolobus fraternus Schltdl.","30","22.583333","2.514521","0.459087","0.212044","Gonolobus fraternus Schltdl.","30","1837.033333","724.002595","132.184184","16453.716099","Gonolobus fraternus Schltdl.","30","1686.5","141.611842","25.854667","854.292655","Gonolobus fraternus Schltdl.","30","11250.1","5189.221457","947.417883","765613.041397"
"687","Gonolobus fuscoviolaceus Woodson","1","23.1",NA,NA,"6.361308","Gonolobus fuscoviolaceus Woodson","1","3179",NA,NA,"493611.482978","Gonolobus fuscoviolaceus Woodson","1","1578",NA,NA,"25628.779645","Gonolobus fuscoviolaceus Woodson","1","21462",NA,NA,"22968391.241906"
"688","Gonolobus jaliscensis B.L.Rob. & Greenm.","15","19.233333","4.522747","1.167768","0.424087","Gonolobus jaliscensis B.L.Rob. & Greenm.","15","1042.666667","257.234098","66.417559","32907.432199","Gonolobus jaliscensis B.L.Rob. & Greenm.","15","1789.266667","90.745694","23.430437","1708.58531","Gonolobus jaliscensis B.L.Rob. & Greenm.","15","6207.933333","1187.398385","306.584945","1531226.082794"
"689","Gonolobus lachnostomoides Schltr.","1","20.1",NA,NA,"6.361308","Gonolobus lachnostomoides Schltr.","1","1183",NA,NA,"493611.482978","Gonolobus lachnostomoides Schltr.","1","1453",NA,NA,"25628.779645","Gonolobus lachnostomoides Schltr.","1","10534",NA,NA,"22968391.241906"
"690","Gonolobus lasiostomus Decne.","6","23.933333","3.500095","1.428908","1.060218","Gonolobus lasiostomus Decne.","6","1332.666667","366.299695","149.541224","82268.580496","Gonolobus lasiostomus Decne.","6","1750","228.566839","93.312021","4271.463274","Gonolobus lasiostomus Decne.","6","7581.833333","3932.583193","1605.470366","3828065.206984"
"691","Gonolobus leianthus Donn.Sm.","21","22.52381","2.72046","0.593653","0.302919","Gonolobus leianthus Donn.Sm.","21","2390.904762","658.157497","143.62174","23505.308713","Gonolobus leianthus Donn.Sm.","21","1708.619048","92.667403","20.221685","1220.418078","Gonolobus leianthus Donn.Sm.","21","14078.952381","5513.521166","1203.148957","1093732.916281"
"692","Gonolobus macrotis Morillo","1","18",NA,NA,"6.361308","Gonolobus macrotis Morillo","1","1543",NA,NA,"493611.482978","Gonolobus macrotis Morillo","1","1289",NA,NA,"25628.779645","Gonolobus macrotis Morillo","1","14304",NA,NA,"22968391.241906"
"693","Gonolobus ophioglossa Woodson","2","26.2","0.141421","0.1","3.180654","Gonolobus ophioglossa Woodson","2","2538.5","1598.768432","1130.5","246805.741489","Gonolobus ophioglossa Woodson","2","1737.5","77.074639","54.5","12814.389823","Gonolobus ophioglossa Woodson","2","14315.5","5067.834301","3583.5","11484195.620953"
"694","Gonolobus parviflorus Decne.","19","21.878947","4.3816","1.005208","0.334806","Gonolobus parviflorus Decne.","19","1433.368421","845.348331","193.936208","25979.551736","Gonolobus parviflorus Decne.","19","1545","196.102864","44.989082","1348.883139","Gonolobus parviflorus Decne.","19","10498.947368","7977.981954","1830.274585","1208862.696942"
"695","Gonolobus pectinatus Brandegee","12","23.208333","3.409734","0.984305","0.530109","Gonolobus pectinatus Brandegee","12","901.583333","312.710571","90.271766","41134.290248","Gonolobus pectinatus Brandegee","12","1874.333333","127.198723","36.719108","2135.731637","Gonolobus pectinatus Brandegee","12","5320.916667","2559.605313","738.894408","1914032.603492"
"696","Gonolobus riparius Kunth","4","22.075","1.883923","0.941962","1.590327","Gonolobus riparius Kunth","4","1910.25","557.220707","278.610354","123402.870745","Gonolobus riparius Kunth","4","1478","95.166521","47.58326","6407.194911","Gonolobus riparius Kunth","4","14925.75","3043.31512","1521.65756","5742097.810477"
"697","Gonolobus sagasteguii Morillo","1","10.6",NA,NA,"6.361308","Gonolobus sagasteguii Morillo","1","340",NA,NA,"493611.482978","Gonolobus sagasteguii Morillo","1","1445",NA,NA,"25628.779645","Gonolobus sagasteguii Morillo","1","3589",NA,NA,"22968391.241906"
"698","Gonolobus saraguranus Morillo","1","15.3",NA,NA,"6.361308","Gonolobus saraguranus Morillo","1","682",NA,NA,"493611.482978","Gonolobus saraguranus Morillo","1","1234",NA,NA,"25628.779645","Gonolobus saraguranus Morillo","1","6220",NA,NA,"22968391.241906"
"699","Gonolobus sororius A.Gray ex S.Watson","13","24.138462","2.555562","0.708785","0.489331","Gonolobus sororius A.Gray ex S.Watson","13","1138.615385","856.759062","237.62221","37970.114075","Gonolobus sororius A.Gray ex S.Watson","13","1872.384615","122.262381","33.909483","1971.444588","Gonolobus sororius A.Gray ex S.Watson","13","6603.692308","3980.59498","1104.018408","1766799.3263"
"700","Gonolobus stephanotrichus Griseb.","2","22.65","5.727565","4.05","3.180654","Gonolobus stephanotrichus Griseb.","2","1582.5","453.255447","320.5","246805.741489","Gonolobus stephanotrichus Griseb.","2","1789","202.232539","143","12814.389823","Gonolobus stephanotrichus Griseb.","2","7734","813.172798","575","11484195.620953"
"701","Gonolobus tobagensis Urb.","1","25.6",NA,NA,"6.361308","Gonolobus tobagensis Urb.","1","1141",NA,NA,"493611.482978","Gonolobus tobagensis Urb.","1","1784",NA,NA,"25628.779645","Gonolobus tobagensis Urb.","1","6472",NA,NA,"22968391.241906"
"702","Gonolobus uniflorus Kunth","12","19.033333","4.635502","1.338154","0.530109","Gonolobus uniflorus Kunth","12","1243.416667","631.877643","182.407364","41134.290248","Gonolobus uniflorus Kunth","12","1735","116.186371","33.540116","2135.731637","Gonolobus uniflorus Kunth","12","6509.25","2806.32293","810.11565","1914032.603492"
"703","Gonolobus versicolor Woodson","6","19","1.451895","0.592734","1.060218","Gonolobus versicolor Woodson","6","2633.166667","822.772245","335.895362","82268.580496","Gonolobus versicolor Woodson","6","1605.333333","120.407087","49.155987","4271.463274","Gonolobus versicolor Woodson","6","13801.166667","7070.441441","2886.495631","3828065.206984"
"704","Gonolobus xanthotrichus Brandegee","16","20.35625","2.322346","0.580586","0.397582","Gonolobus xanthotrichus Brandegee","16","1728.625","584.346002","146.0865","30850.717686","Gonolobus xanthotrichus Brandegee","16","1655.1875","141.887852","35.471963","1601.798728","Gonolobus xanthotrichus Brandegee","16","9738.25","3828.623382","957.155846","1435524.452619"
"705","Haplophyton cimicidum A.DC.","25","22.904","3.242489","0.648498","0.254452","Haplophyton cimicidum A.DC.","25","995.36","341.756965","68.351393","19744.459319","Haplophyton cimicidum A.DC.","25","1846.88","152.071617","30.414323","1025.151186","Haplophyton cimicidum A.DC.","25","5632.96","2023.385704","404.677141","918735.649676"
"706","Hemipogon sprucei E.Fourn.","16","23.125","2.25285","0.563212","0.397582","Hemipogon sprucei E.Fourn.","16","1550.625","467.291754","116.822939","30850.717686","Hemipogon sprucei E.Fourn.","16","1512.0625","115.366933","28.841733","1601.798728","Hemipogon sprucei E.Fourn.","16","10236.25","2762.406523","690.601631","1435524.452619"
"707","Jobinia lindbergii E.Fourn.","3","19.233333","2.064784","1.192104","2.120436","Jobinia lindbergii E.Fourn.","3","1358.333333","219.85753","126.934804","164537.160993","Jobinia lindbergii E.Fourn.","3","1412.666667","68.039204","39.282453","8542.926548","Jobinia lindbergii E.Fourn.","3","10187.666667","2742.242209","1583.234278","7656130.413969"
"708","Lachnostoma tigrinum Kunth","6","18.733333","5.158165","2.105812","1.060218","Lachnostoma tigrinum Kunth","6","2088","1111.985072","453.966005","82268.580496","Lachnostoma tigrinum Kunth","6","1386","134.058196","54.729029","4271.463274","Lachnostoma tigrinum Kunth","6","16605.833333","4463.923495","1822.389136","3828065.206984"
"709","Laubertia boissieri A.DC.","10","21.98","3.97738","1.257758","0.636131","Laubertia boissieri A.DC.","10","2024.9","1162.897287","367.740411","49361.148298","Laubertia boissieri A.DC.","10","1381.1","252.526544","79.855905","2562.877965","Laubertia boissieri A.DC.","10","15604.4","10593.603093","3349.99144","2296839.124191"
"710","Laubertia peninsularis Woodson","1","21.6",NA,NA,"6.361308","Laubertia peninsularis Woodson","1","3263",NA,NA,"493611.482978","Laubertia peninsularis Woodson","1","1640",NA,NA,"25628.779645","Laubertia peninsularis Woodson","1","18538",NA,NA,"22968391.241906"
"711","Macropharynx anomala Woodson","4","20.475","3.927998","1.963999","1.590327","Macropharynx anomala Woodson","4","2202.25","750.686963","375.343482","123402.870745","Macropharynx anomala Woodson","4","1250.5","285.083029","142.541514","6407.194911","Macropharynx anomala Woodson","4","17765","10189.966274","5094.983137","5742097.810477"
"712","Macropharynx renteriae A.H.Gentry","3","25.133333","0.80829","0.466666","2.120436","Macropharynx renteriae A.H.Gentry","3","3208","1024.596994","591.55135","164537.160993","Macropharynx renteriae A.H.Gentry","3","1694.666667","28.18392","16.271994","8542.926548","Macropharynx renteriae A.H.Gentry","3","18620","738.50457","426.375812","7656130.413969"
"713","Macroscepis aurea E.Fourn.","7","20.957143","2.673236","1.010388","0.908758","Macroscepis aurea E.Fourn.","7","1189.571429","301.589598","113.990153","70515.92614","Macroscepis aurea E.Fourn.","7","1615.428571","152.683613","57.708981","3661.254235","Macroscepis aurea E.Fourn.","7","7299.428571","2412.023622","911.659237","3281198.748844"
"714","Macroscepis pleistantha Donn.Sm.","12","25.258333","2.829217","0.816725","0.530109","Macroscepis pleistantha Donn.Sm.","12","1389.416667","356.168106","102.816876","41134.290248","Macroscepis pleistantha Donn.Sm.","10","1910.1","157.973591","49.955636","2562.877965","Macroscepis pleistantha Donn.Sm.","10","8080.3","2113.958007","668.492218","2296839.124191"
"715","Macroscepis urceolata H.Karst.","8","25.4625","2.58177","0.912794","0.795164","Macroscepis urceolata H.Karst.","8","1482.875","282.070628","99.727027","61701.435372","Macroscepis urceolata H.Karst.","8","1779.375","277.783542","98.211313","3203.597456","Macroscepis urceolata H.Karst.","8","8885.625","3852.71952","1362.142049","2871048.905238"
"716","Mandevilla abortiva J.F.Morales","2","25.8","0","0","3.180654","Mandevilla abortiva J.F.Morales","2","998","272.943218","193","246805.741489","Mandevilla abortiva J.F.Morales","2","1680","50.911688","36","12814.389823","Mandevilla abortiva J.F.Morales","2","6684.5","1641.194839","1160.5","11484195.620953"
