"","Family","Genus","Species","CM","taxized_names"
"2064","Aristolochiaceae","Aristolochia","Aristolochia gorgona",1,"Aristolochia gorgona M.A.Blanco"
"2065","Aristolochiaceae","Aristolochia","Aristolochia gracilipedunculata",1,"Aristolochia gracilipedunculata F.González"
"2066","Aristolochiaceae","Aristolochia","Aristolochia grandiflora",1,"Aristolochia grandiflora Sw."
"2067","Aristolochiaceae","Aristolochia","Aristolochia guentheri",1,"Aristolochia guentheri O.Schmidt"
"2068","Aristolochiaceae","Aristolochia","Aristolochia guianensis",1,"Aristolochia guianensis Poncy"
"2069","Aristolochiaceae","Aristolochia","Aristolochia haitiensis",1,"Aristolochia haitiensis Ekman & O.Schmidt"
"2070","Aristolochiaceae","Aristolochia","Aristolochia hians",1,"Aristolochia hians Willd."
"2071","Aristolochiaceae","Aristolochia","Aristolochia hilaireana",1,"Aristolochia hilariana Duch."
"2072","Aristolochiaceae","Aristolochia","Aristolochia hispida",1,"Aristolochia hispida Pohl ex Duch."
"2073","Aristolochiaceae","Aristolochia","Aristolochia hoehneana",1,"Aristolochia hoehneana O.C.Schmidt"
"2074","Aristolochiaceae","Aristolochia","Aristolochia holostylis",1,"Aristolochia holostylis F.González"
"2075","Aristolochiaceae","Aristolochia","Aristolochia hypoglauca",1,"Aristolochia hypoglauca Kuhlm."
"2076","Aristolochiaceae","Aristolochia","Aristolochia inflata",1,"Aristolochia inflata Kunth"
"2077","Aristolochiaceae","Aristolochia","Aristolochia iquitensis",1,"Aristolochia iquitensis O.Schmidt"
"2078","Aristolochiaceae","Aristolochia","Aristolochia juruana",1,"Aristolochia juruana Ule"
"2079","Aristolochiaceae","Aristolochia","Aristolochia klugii",1,"Aristolochia klugii O.C.Schmidt"
"2080","Aristolochiaceae","Aristolochia","Aristolochia labiata",1,"Aristolochia labiata Willd."
"2081","Aristolochiaceae","Aristolochia","Aristolochia lagesiana",1,"Aristolochia lagesiana Ule"
"2082","Aristolochiaceae","Aristolochia","Aristolochia lanceolatolorata",1,"Aristolochia lanceolatolorata S.Moore"
"2083","Aristolochiaceae","Aristolochia","Aristolochia leptosticta",1,"Aristolochia leptosticta Urb."
"2084","Aristolochiaceae","Aristolochia","Aristolochia leuconeura",1,"Aristolochia leuconeura Linden"
"2085","Aristolochiaceae","Aristolochia","Aristolochia limai",1,"Aristolochia limai Hoehne"
"2086","Aristolochiaceae","Aristolochia","Aristolochia lindeniana",1,"Aristolochia lindeniana Duch."
"2087","Aristolochiaceae","Aristolochia","Aristolochia lindneri",1,"Aristolochia lindneri A.Berger"
"2088","Aristolochiaceae","Aristolochia","Aristolochia linearifolia",1,"Aristolochia linearifolia Wright ex Griseb."
"2089","Aristolochiaceae","Aristolochia","Aristolochia lingua",1,"Aristolochia lingua Malme"
"2090","Aristolochiaceae","Aristolochia","Aristolochia lingulata",1,"Aristolochia lingulata Ule"
"2091","Aristolochiaceae","Aristolochia","Aristolochia longispathulata",1,"Aristolochia longispathulata F.González"
"2092","Aristolochiaceae","Aristolochia","Aristolochia lozaniana",1,"Aristolochia lozaniana F.González"
"2093","Aristolochiaceae","Aristolochia","Aristolochia lutescens",1,"Aristolochia lutescens Duch."
"2094","Aristolochiaceae","Aristolochia","Aristolochia macrota",1,"Aristolochia macrota Duch."
"2095","Aristolochiaceae","Aristolochia","Aristolochia macroura",1,"Aristolochia macroura Gomes"
"2096","Aristolochiaceae","Aristolochia","Aristolochia manaosensis",1,"Aristolochia manaosensis Ahumada"
"2097","Aristolochiaceae","Aristolochia","Aristolochia maranonensis",1,"Aristolochia maranonensis O.Schmidt"
"2098","Aristolochiaceae","Aristolochia","Aristolochia marianensis",1,"Aristolochia marianensis Ahumada"
"2099","Aristolochiaceae","Aristolochia","Aristolochia mathewsii",1,"Aristolochia mathewsii Duch."
"2100","Aristolochiaceae","Aristolochia","Aristolochia maxima",1,"Aristolochia maxima Jacq."
"2101","Aristolochiaceae","Aristolochia","Aristolochia melastoma",1,"Aristolochia melastoma Silva Manso ex Duch."
"2102","Aristolochiaceae","Aristolochia","Aristolochia melgueiroi",1,"Aristolochia melgueiroi Barringer & F.Guánchez"
"2103","Aristolochiaceae","Aristolochia","Aristolochia mirandae",1,"Aristolochia mirandae L.Marion"
"2104","Aristolochiaceae","Aristolochia","Aristolochia mishuyacensis",1,"Aristolochia mishuyacensis O.C.Schmidt"
"2105","Aristolochiaceae","Aristolochia","Aristolochia mollis",1,"Aristolochia mollis Standl. & Steyerm."
"2106","Aristolochiaceae","Aristolochia","Aristolochia montana",1,"Aristolochia montana Ekman & O.C.Schmidt"
"2107","Aristolochiaceae","Aristolochia","Aristolochia mossii",1,"Aristolochia mossii S.Moore"
"2108","Aristolochiaceae","Aristolochia","Aristolochia nelsonii",1,"Aristolochia nelsonii Eastw."
"2109","Aristolochiaceae","Aristolochia","Aristolochia nevesarmondiana",1,"Aristolochia nevesarmondiana Hoehne"
"2110","Aristolochiaceae","Aristolochia","Aristolochia nummularifolia",1,"Aristolochia nummularifolia Kunth"
"2111","Aristolochiaceae","Aristolochia","Aristolochia oblongata",1,"Aristolochia oblongata Jacq."
"2112","Aristolochiaceae","Aristolochia","Aristolochia odora",1,"Aristolochia odora Steud."
"2113","Aristolochiaceae","Aristolochia","Aristolochia odoratissima",1,"Aristolochia odoratissima L."
"2114","Aristolochiaceae","Aristolochia","Aristolochia ophioides",1,"Aristolochia ophioides L.Marión"
"2115","Aristolochiaceae","Aristolochia","Aristolochia ovalifolia",1,"Aristolochia ovalifolia Duch."
"2116","Aristolochiaceae","Aristolochia","Aristolochia pannosoides",1,"Aristolochia pannosoides Hoehne"
"2117","Aristolochiaceae","Aristolochia","Aristolochia papillaris",1,"Aristolochia papillaris Mast."
"2118","Aristolochiaceae","Aristolochia","Aristolochia paracleta",1,"Aristolochia paracleta Pfeifer"
"2119","Aristolochiaceae","Aristolochia","Aristolochia paramaribensis",1,"Aristolochia paramaribensis Duch."
"2120","Aristolochiaceae","Aristolochia","Aristolochia passiflorifolia",1,"Aristolochia passiflorifolia A.Rich."
"2121","Aristolochiaceae","Aristolochia","Aristolochia paulistana",1,"Aristolochia paulistana Hoehne"
"2122","Aristolochiaceae","Aristolochia","Aristolochia peltata",1,"Aristolochia peltata L."
"2123","Aristolochiaceae","Aristolochia","Aristolochia peltato-deltoidea",1,"Aristolochia peltatodeltoidea Hoehne"
"2124","Aristolochiaceae","Aristolochia","Aristolochia pentandra",1,"Aristolochia pentandra Jacq."
"2125","Aristolochiaceae","Aristolochia","Aristolochia peruviana",1,"Aristolochia peruviana O.Schmidt"
"2126","Aristolochiaceae","Aristolochia","Aristolochia pfeiferi",1,"Aristolochia pfeiferi Barringer"
"2127","Aristolochiaceae","Aristolochia","Aristolochia physodes",1,"Aristolochia physodes Ule"
"2128","Aristolochiaceae","Aristolochia","Aristolochia pilosa",1,"Aristolochia pilosa Kunth"
"2129","Aristolochiaceae","Aristolochia","Aristolochia pohliana",1,"Aristolochia pohliana Duch."
"2130","Aristolochiaceae","Aristolochia","Aristolochia prostrata",1,"Aristolochia prostrata Duch."
"2131","Aristolochiaceae","Aristolochia","Aristolochia pseudo-triangularis",1,"Aristolochia pseudotriangularis O.C.Schmidt"
"2132","Aristolochiaceae","Aristolochia","Aristolochia pubescens",1,"Aristolochia pubescens Willd. ex Duch."
"2133","Aristolochiaceae","Aristolochia","Aristolochia punctata",1,"Aristolochia punctata Lam."
"2134","Aristolochiaceae","Aristolochia","Aristolochia purpusii",1,"Aristolochia purpusii Brandegee"
"2135","Aristolochiaceae","Aristolochia","Aristolochia putumayensis",1,"Aristolochia putumayensis O.C.Schmidt"
"2136","Aristolochiaceae","Aristolochia","Aristolochia raja",1,"Aristolochia raja Mart. & Zucc."
"2137","Aristolochiaceae","Aristolochia","Aristolochia ridicula",1,"Aristolochia ridicula N.E.Br."
"2138","Aristolochiaceae","Aristolochia","Aristolochia ringens",1,"Aristolochia ringens Vahl"
"2139","Aristolochiaceae","Aristolochia","Aristolochia robertii",1,"Aristolochia robertii Ahumada"
"2140","Aristolochiaceae","Aristolochia","Aristolochia rojasiana",1,"Aristolochia rojasiana (Chodat & Hassl.) F.González F.González (Chodat & Hassl.)"
"2141","Aristolochiaceae","Aristolochia","Aristolochia rugosa",1,"Aristolochia rugosa Lam."
"2142","Aristolochiaceae","Aristolochia","Aristolochia ruiziana",1,"Aristolochia ruiziana (Klotzsch) Duch. Duch. (Klotzsch)"
"2143","Aristolochiaceae","Aristolochia","Aristolochia samanensis",1,"Aristolochia samanensis O.C.Schmidt"
"2144","Aristolochiaceae","Aristolochia","Aristolochia schippii",1,"Aristolochia schippii Standl."
"2145","Aristolochiaceae","Aristolochia","Aristolochia schottii",1,"Aristolochia schottii L.Marión"
"2146","Aristolochiaceae","Aristolochia","Aristolochia schreiteri",1,"Aristolochia schreiteri Ahumada"
"2147","Aristolochiaceae","Aristolochia","Aristolochia schulzii",1,"Aristolochia schulzii Ahumada"
"2148","Aristolochiaceae","Aristolochia","Aristolochia schunkeana",1,"Aristolochia schunkeana F.González"
"2149","Aristolochiaceae","Aristolochia","Aristolochia sepicola",1,"Aristolochia sepicola Mast."
"2150","Aristolochiaceae","Aristolochia","Aristolochia sericea",1,"Aristolochia sericea Blanco"
"2151","Aristolochiaceae","Aristolochia","Aristolochia setosa",1,"Aristolochia setosa Duch."
"2152","Aristolochiaceae","Aristolochia","Aristolochia setulosa",1,"Aristolochia setulosa A.A.M.Araújo"
"2153","Aristolochiaceae","Aristolochia","Aristolochia silvatica",1,"Aristolochia silvatica Barb.Rodr."
"2154","Aristolochiaceae","Aristolochia","Aristolochia smilacina",1,"Aristolochia smilacina (Klotzsch) Duch. Duch. (Klotzsch)"
"2155","Aristolochiaceae","Aristolochia","Aristolochia sprucei",1,"Aristolochia sprucei Mast."
"2156","Aristolochiaceae","Aristolochia","Aristolochia stahelii",1,"Aristolochia stahelii O.C.Schmidt"
"2157","Aristolochiaceae","Aristolochia","Aristolochia stenocarpa",1,"Aristolochia stenocarpa Kuntze"
"2158","Aristolochiaceae","Aristolochia","Aristolochia stevensii",1,"Aristolochia stevensii Barringer"
"2159","Aristolochiaceae","Aristolochia","Aristolochia stomachoides",1,"Aristolochia stomachoides Hoehne"
"2160","Aristolochiaceae","Aristolochia","Aristolochia stuckertii",1,"Aristolochia stuckertii Speg."
"2161","Aristolochiaceae","Aristolochia","Aristolochia subglobosa",1,"Aristolochia subglobosa J.Freitas, Lírio & F.González"
"2162","Aristolochiaceae","Aristolochia","Aristolochia surinamensis",1,"Aristolochia surinamensis Willd."
"2163","Aristolochiaceae","Aristolochia","Aristolochia taliscana",1,"Aristolochia taliscana Hook. & Arn."
"2164","Aristolochiaceae","Aristolochia","Aristolochia tamnifolia",1,"Aristolochia tamnifolia (Klotzsch) Duch. Duch. (Klotzsch)"
"2165","Aristolochiaceae","Aristolochia","Aristolochia theriaca",1,"Aristolochia theriaca Mart. ex Duch."
"2166","Aristolochiaceae","Aristolochia","Aristolochia tigrina",1,"Aristolochia tigrina A.Rich."
"2167","Aristolochiaceae","Aristolochia","Aristolochia tonduzii",1,"Aristolochia tonduzii O.Schmidt"
"2168","Aristolochiaceae","Aristolochia","Aristolochia triangularis",1,"Aristolochia triangularis Cham."
"2169","Aristolochiaceae","Aristolochia","Aristolochia trichostoma",1,"Aristolochia trichostoma Griseb."
"2170","Aristolochiaceae","Aristolochia","Aristolochia trilobata",1,"Aristolochia trilobata L."
"2171","Aristolochiaceae","Aristolochia","Aristolochia trulliformis",1,"Aristolochia trulliformis Mast."
"2172","Aristolochiaceae","Aristolochia","Aristolochia truncata",1,"Aristolochia truncata Peter"
"2173","Aristolochiaceae","Aristolochia","Aristolochia urbaniana",1,"Aristolochia urbaniana Taub."
"2174","Aristolochiaceae","Aristolochia","Aristolochia urupaensis",1,"Aristolochia urupaensis Hoehne"
"2175","Aristolochiaceae","Aristolochia","Aristolochia variifolia",1,"Aristolochia variifolia Duch."
"2176","Aristolochiaceae","Aristolochia","Aristolochia veraguensis",1,"Aristolochia veraguensis (Klotzsch) Duchass. Duchass. (Klotzsch)"
"2177","Aristolochiaceae","Aristolochia","Aristolochia viperina",1,"Aristolochia viperina Chodat & Hassl."
"2178","Aristolochiaceae","Aristolochia","Aristolochia warmingii",1,"Aristolochia warmingii Mast."
"2179","Aristolochiaceae","Aristolochia","Aristolochia weberbaueri",1,"Aristolochia weberbaueri O.Schmidt"
"2180","Aristolochiaceae","Aristolochia","Aristolochia weddellii",1,"Aristolochia weddellii Duch."
"2181","Aristolochiaceae","Aristolochia","Aristolochia wendeliana",1,"Aristolochia wendeliana Hoehne"
"2182","Aristolochiaceae","Aristolochia","Aristolochia werdermanniana",1,"Aristolochia werdermanniana O.C.Schmidt"
"2183","Aristolochiaceae","Aristolochia","Aristolochia williamsii",1,"Aristolochia williamsii O.C.Schmidt"
"2184","Aristolochiaceae","Aristolochia","Aristolochia xdomingensis",1,"Aristolochia ×domingensis Ekman & O.C.Schmidt"
"2185","Aristolochiaceae","Aristolochia","Aristolochia xerophytica",1,"Aristolochia xerophytica R.E.Schult."
"2186","Aristolochiaceae","Aristolochia","Aristolochia yungasensis",1,"Aristolochia yungasensis Rusby"
"2187","Aristolochiaceae","Aristolochia","Aristolochia tentaculata ",1,"Aristolochia tentaculata O.Schmidt"
"2188","Aristolochiaceae","Aristolochia","Aristolochia veracruzana",1,"Aristolochia veracruzana J.F.Ortega"
"2189","Aristolochiaceae","Aristolochia","Aristolochia zebrina",1,"Aristolochia zebrina J.Freitas & F.González"
"2190","Asparagaceae","Herreria","Herreria bonplandii",1,"Herreria bonplandii Lecomte"
"2191","Asparagaceae","Herreria","Herreria cipoana",1,"Herreria cipoana Ravenna"
"2192","Asparagaceae","Herreria","Herreria glaziovii",1,"Herreria glaziovii Lecomte"
"2193","Asparagaceae","Herreria","Herreria grandiflora",1,"Herreria grandiflora Griseb."
"2194","Asparagaceae","Herreria","Herreria interrupta",1,"Herreria interrupta Griseb."
"2195","Asparagaceae","Herreria","Herreria latifolia",1,"Herreria latifolia Woodson"
"2196","Asparagaceae","Herreria","Herreria montevidensis",1,"Herreria montevidensis Klotzsch ex Griseb."
"2197","Asparagaceae","Herreria","Herreria salsaparilha",1,"Herreria salsaparilha Mart."
"2198","Asteraceae","Adenophyllum","Adenophyllum appendiculatum",3,"Adenophyllum appendiculatum (Lag.) Strother Strother (Lag.)"
"2199","Asteraceae","Aetheolaena","Aetheolaena campanulata",3,"Aetheolaena campanulata (Sch.Bip. ex Klatt) B.Nord. B.Nord. (Sch.Bip. ex Klatt)"
"2200","Asteraceae","Aetheolaena","Aetheolaena cuencana",3,"Aetheolaena cuencana (Hieron.) B.Nord. B.Nord. (Hieron.)"
"2201","Asteraceae","Aetheolaena","Aetheolaena decipiens",3,"Aetheolaena decipiens (Benoist) B.Nord. B.Nord. (Benoist)"
"2202","Asteraceae","Aetheolaena","Aetheolaena heterophylla",3,"Aetheolaena heterophylla (Turcz.) B.Nord. B.Nord. (Turcz.)"
"2203","Asteraceae","Aetheolaena","Aetheolaena involucrata",3,"Aetheolaena involucrata Cass."
"2204","Asteraceae","Aetheolaena","Aetheolaena loeseneri",3,"Aetheolaena loeseneri (Hieron.) Nord. Nord. (Hieron.)"
"2205","Asteraceae","Aetheolaena","Aetheolaena mochensis",3,"Aetheolaena mochensis (Hieron.) B.Nord. B.Nord. (Hieron.)"
"2206","Asteraceae","Aetheolaena","Aetheolaena otophora",3,"Aetheolaena otophora (Wedd.) B.Nord. B.Nord. (Wedd.)"
"2207","Asteraceae","Aetheolaena","Aetheolaena patens",3,"Aetheolaena patens (Kunth) Nord. Nord. (Kunth)"
"2208","Asteraceae","Aetheolaena","Aetheolaena senecioides",3,"Aetheolaena senecioides (Kunth) B.Nord. B.Nord. (Kunth)"
"2209","Asteraceae","Aetheolaena","Aetheolaena subinvolucrata",3,"Aetheolaena subinvolucrata (Cuatrec.) B.Nord. B.Nord. (Cuatrec.)"
"2210","Asteraceae","Ageratina","Ageratina gracilis",3,"Ageratina gracilis (Kunth) R.King & H.Rob. R.King & H.Rob. (Kunth)"
"2211","Asteraceae","Ageratina","Ageratina ovilla",3,"Ageratina ovilla (Standl. & Steyerm.) R.King & H.Rob. R.King & H.Rob. (Standl. & Steyerm.)"
"2212","Asteraceae","Alloispermum","Alloispermum sodiroi",3,"Alloispermum sodiroi (Hieron.) H.Rob. H.Rob. (Hieron.)"
"2213","Asteraceae","Alloispermum","Alloispermum steyermarkii",3,"Alloispermum steyermarkii H.Rob."
"2214","Asteraceae","Alloispermum","Alloispermum weberbaueri",3,"Alloispermum weberbaueri H.Rob."
"2215","Asteraceae","Antillanthus","Antillanthus acunae",3,"Antillanthus acunae (Borhidi) B.Nord. B.Nord. (Borhidi)"
"2216","Asteraceae","Antillanthus","Antillanthus carinatus",3,"Antillanthus carinatus (Greenm.) B.Nord. B.Nord. (Greenm.)"
"2217","Asteraceae","Antillanthus","Antillanthus cubensis",3,"Antillanthus cubensis (Greenm.) B.Nord. B.Nord. (Greenm.)"
"2218","Asteraceae","Antillanthus","Antillanthus eriocarphus",3,"Antillanthus eriocarphus (Greenm.) B.Nord. B.Nord. (Greenm.)"
"2219","Asteraceae","Antillanthus","Antillanthus moaensis",3,"Antillanthus moaensis (Alain) B.Nord. B.Nord. (Alain)"
"2220","Asteraceae","Antillanthus","Antillanthus pachypodus",3,"Antillanthus pachypodus (Greenm.) B.Nord. B.Nord. (Greenm.)"
"2221","Asteraceae","Antillanthus","Antillanthus saugetii",3,"Antillanthus saugetii (Alain) B.Nord. B.Nord. (Alain)"
"2222","Asteraceae","Antillanthus","Antillanthus shaferi",3,"Antillanthus shaferi (Greenm.) B.Nord. B.Nord. (Greenm.)"
"2223","Asteraceae","Antillanthus","Antillanthus trichotomus",3,"Antillanthus trichotomus (Greenm.) B.Nord. B.Nord. (Greenm.)"
"2224","Asteraceae","Archibaccharis","Archibaccharis hirtella",3,"Archibaccharis hirtella (DC.) Heering Heering (DC.)"
"2225","Asteraceae","Archibaccharis","Archibaccharis flexilis",3,"Archibaccharis flexilis (S.F.Blake) S.F.Blake S.F.Blake (S.F.Blake)"
"2226","Asteraceae","Archibaccharis","Archibaccharis salmeoides",3,"Archibaccharis salmeoides (S.F.Blake) S.F.Blake S.F.Blake (S.F.Blake)"
"2227","Asteraceae","Archibaccharis","Archibaccharis schiedeana",3,"Archibaccharis schiedeana (Benth.) J.D.Jacks. J.D.Jacks. (Benth.)"
"2228","Asteraceae","Archibaccharis","Archibaccharis subsessilis",3,"Archibaccharis subsessilis S.F.Blake"
"2229","Asteraceae","Aristeguietia","Aristeguietia lamiifolia",3,"Aristeguietia lamiifolia (Kunth) R.King & H.Rob. R.King & H.Rob. (Kunth)"
