"Family","Genus","Species","CM","taxized_names"
"Smilacaceae","Smilax","Smilax moranensis",2,"Smilax moranensis M.Martens & Galeotti"
"Smilacaceae","Smilax","Smilax muscosa",2,"Smilax muscosa Toledo"
"Smilacaceae","Smilax","Smilax oblongata",2,"Smilax oblongata Sw."
"Smilacaceae","Smilax","Smilax oblongifolia",2,"Smilax oblongifolia Pohl ex Griseb."
"Smilacaceae","Smilax","Smilax occidentalis",2,"Smilax occidentalis C.V.Morton"
"Smilacaceae","Smilax","Smilax officinalis",2,"Smilax officinalis Kunth"
"Smilacaceae","Smilax","Smilax ornata",2,"Smilax ornata Lem."
"Smilacaceae","Smilax","Smilax pilcomayensis",2,"Smilax pilcomayensis Guagl. & Gattuso"
"Smilacaceae","Smilax","Smilax pilosa",2,"Smilax pilosa Andreata & Leoni"
"Smilacaceae","Smilax","Smilax pittieriana",2,"Smilax pittieriana Steyerm."
"Smilacaceae","Smilax","Smilax poeppigii",2,"Smilax poeppigii Kunth"
"Smilacaceae","Smilax","Smilax polyantha",2,"Smilax polyantha Griseb."
"Smilacaceae","Smilax","Smilax pringlei",2,"Smilax pringlei Greenm."
"Smilacaceae","Smilax","Smilax purhampuy",2,"Smilax purhampuy Ruiz"
"Smilacaceae","Smilax","Smilax purpusii",2,"Smilax purpusii Brandegee"
"Smilacaceae","Smilax","Smilax quinquenervia",2,"Smilax quinquenervia Vell."
"Smilacaceae","Smilax","Smilax regelii",2,"Smilax regelii Killip & C.V.Morton"
"Smilacaceae","Smilax","Smilax remotinervis",2,"Smilax remotinervis Hand.-Mazz."
"Smilacaceae","Smilax","Smilax riedeliana",2,"Smilax riedeliana A.DC."
"Smilacaceae","Smilax","Smilax rufa",2,"Smilax rufa Lundell"
"Smilacaceae","Smilax","Smilax rufescens",2,"Smilax rufescens Griseb."
"Smilacaceae","Smilax","Smilax ruiziana",2,"Smilax ruiziana Kunth"
"Smilacaceae","Smilax","Smilax salicifolia",2,"Smilax salicifolia Griseb."
"Smilacaceae","Smilax","Smilax santaremensis",2,"Smilax santaremensis A.DC."
"Smilacaceae","Smilax","Smilax saülensis",2,"Smilax saulensis J.D.Mitch."
"Smilacaceae","Smilax","Smilax scabriuscula",2,"Smilax scabriuscula Humb. & Bonpl. ex Willd."
"Smilacaceae","Smilax","Smilax schomburgkiana",2,"Smilax schomburgkiana Kunth"
"Smilacaceae","Smilax","Smilax silverstonei",2,"Smilax silverstonei Botina"
"Smilacaceae","Smilax","Smilax siphilitica",2,"Smilax siphilitica Humb. & Bonpl. ex Willd."
"Smilacaceae","Smilax","Smilax spicata",2,"Smilax spicata Vell."
"Smilacaceae","Smilax","Smilax spinosa",2,"Smilax spinosa Mill."
"Smilacaceae","Smilax","Smilax spissa",2,"Smilax spissa Killip & C.V.Morton"
"Smilacaceae","Smilax","Smilax spruceana",2,"Smilax spruceana A.DC."
"Smilacaceae","Smilax","Smilax staminea",2,"Smilax staminea Griseb."
"Smilacaceae","Smilax","Smilax stenophylla",2,"Smilax stenophylla A.DC."
"Smilacaceae","Smilax","Smilax subaculeata",2,"Smilax subaculeata Spreng."
"Smilacaceae","Smilax","Smilax subpubescens",2,"Smilax subpubescens A.DC."
"Smilacaceae","Smilax","Smilax subsessiliflora",2,"Smilax subsessiliflora Duhamel"
"Smilacaceae","Smilax","Smilax syphilitica",2,"Smilax syphilitica Griseb."
"Smilacaceae","Smilax","Smilax tomentosa",2,"Smilax tomentosa Kunth"
"Smilacaceae","Smilax","Smilax triplinervia",2,"Smilax triplinervia Humb. & Bonpl. ex Willd."
"Smilacaceae","Smilax","Smilax vaga",2,"Smilax vaga J.F.Macbr."
"Smilacaceae","Smilax","Smilax vanilliodora",2,"Smilax vanilliodora F.W.Apt"
"Smilacaceae","Smilax","Smilax velutina",2,"Smilax velutina Killip & C.V.Morton"
"Smilacaceae","Smilax","Smilax verrucosa",2,"Smilax verrucosa Griseb."
"Smilacaceae","Smilax","Smilax williamsii",2,"Smilax williamsii Merr."
"Solanaceae","Brunfelsia","Brunfelsia nyctaginoides",3,"Brunfelsia nyctaginoides Standl."
"Solanaceae","Cestrum","Cestrum latifolium",3,"Cestrum latifolium Lam."
"Solanaceae","Cestrum","Cestrum reflexum",3,"Cestrum reflexum Sendtn."
"Solanaceae","Cestrum","Cestrum scandens",1,"Cestrum scandens Thibaud ex Dunal"
"Solanaceae","Hawkesiophyton","Hawkesiophyton klugii",4,"Hawkesiophyton klugii Hunz."
"Solanaceae","Hawkesiophyton","Hawkesiophyton ulei",4,"Hawkesiophyton ulei (Dammer) Hunz."
"Solanaceae","Jaltomata","Jaltomata viridiflora",3,"Jaltomata viridiflora (Kunth) M.Nee & Mione"
"Solanaceae","Juanulloa","Juanulloa ferruginea",4,"Juanulloa ferruginea Cuatrec."
"Solanaceae","Juanulloa","Juanulloa globifera",4,"Juanulloa globifera (S.Knapp & D' Arcy) S.Knapp"
"Solanaceae","Juanulloa","Juanulloa ochracea",4,"Juanulloa ochracea Cuatrec."
"Solanaceae","Juanulloa","Juanulloa parasitica",4,"Juanulloa parasitica Ruiz & Pav."
"Solanaceae","Juanulloa","Juanulloa pavonii",4,"Juanulloa pavonii (Miers) Benth. & Hook."
"Solanaceae","Juanulloa","Juanulloa speciosa",4,"Juanulloa speciosa (Miers) Dunal"
"Solanaceae","Juanulloa","Juanulloa mexicana",4,"Juanulloa mexicana (Schltdl.) Miers"
"Solanaceae","Lycianthes","Lycianthes acidochondra",1,"Lycianthes acidochondra (Bitter) Bitter"
"Solanaceae","Lycianthes","Lycianthes acutifolia",1,"Lycianthes acutifolia (Ruiz & Pav.) Bitter"
"Solanaceae","Lycianthes","Lycianthes armentalis",1,"Lycianthes armentalis J.L.Gentry"
"Solanaceae","Lycianthes","Lycianthes arrazolensis",1,"Lycianthes arrazolensis (Coult.) Bitter"
"Solanaceae","Lycianthes","Lycianthes australe",1,"Lycianthes australe (C.V.Morton) Hunz. & Barboza"
"Solanaceae","Lycianthes","Lycianthes cf.moziniana",1,"Lycianthes moziniana (Dunal) Bitter"
"Solanaceae","Lycianthes","Lycianthes chiapensis",1,"Lycianthes chiapensis (Brandegee) Standl."
"Solanaceae","Lycianthes","Lycianthes cuchumatanensis",1,"Lycianthes cuchumatanensis J.L.Gentry"
"Solanaceae","Lycianthes","Lycianthes dendriticothrix",1,"Lycianthes dendriticothrix Bitter"
"Solanaceae","Lycianthes","Lycianthes ferruginea",1,"Lycianthes ferruginea Bitter"
"Solanaceae","Lycianthes","Lycianthes fugax",3,"Lycianthes fugax (Jacq.) Bitter"
"Solanaceae","Lycianthes","Lycianthes furcatistellata",1,"Lycianthes furcatistellata Bitter"
"Solanaceae","Lycianthes","Lycianthes glandulosa",1,"Lycianthes glandulosa (Ruiz & Pav.) Bitter"
"Solanaceae","Lycianthes","Lycianthes gorgonea",1,"Lycianthes gorgonea Bitter"
"Solanaceae","Lycianthes","Lycianthes guianensis",1,"Lycianthes guianensis (Dunal) Bitter"
"Solanaceae","Lycianthes","Lycianthes heteroclita",1,"Lycianthes heteroclita (Sendtn.) Bitter"
"Solanaceae","Lycianthes","Lycianthes howardiana",1,"Lycianthes howardiana D' Arcy"
"Solanaceae","Lycianthes","Lycianthes hygrophila",1,"Lycianthes hygrophila Bitter"
"Solanaceae","Lycianthes","Lycianthes hypoleuca",1,"Lycianthes hypoleuca Standl."
"Solanaceae","Lycianthes","Lycianthes lenta",1,"Lycianthes lenta (Cav.) Bitter"
"Solanaceae","Lycianthes","Lycianthes leptocaulis",1,"Lycianthes leptocaulis (Rusby) Rusby"
"Solanaceae","Lycianthes","Lycianthes limitanea",1,"Lycianthes limitanea (Standl.) J.L.Gentry"
"Solanaceae","Lycianthes","Lycianthes luteynii",1,"Lycianthes luteynii D' Arcy"
"Solanaceae","Lycianthes","Lycianthes martiniana",1,"Lycianthes mociniana (Dunal) Bitter"
"Solanaceae","Lycianthes","Lycianthes multiflora",1,"Lycianthes multiflora Bitter"
"Solanaceae","Lycianthes","Lycianthes nitida",1,"Lycianthes nitida Bitter"
"Solanaceae","Lycianthes","Lycianthes ocellata",1,"Lycianthes ocellata (Donn.Sm.) Morton & Standl."
"Solanaceae","Lycianthes","Lycianthes pauciflora",1,"Lycianthes pauciflora (Vahl) Bitter"
"Solanaceae","Lycianthes","Lycianthes poeppigii",1,"Lycianthes poeppigii Bitter"
"Solanaceae","Lycianthes","Lycianthes porteriana",1,"Lycianthes porteriana D'Arcy"
"Solanaceae","Lycianthes","Lycianthes profunderugosa",1,"Lycianthes profunderugosa Bitter"
"Solanaceae","Lycianthes","Lycianthes pseudolycioides",1,"Lycianthes pseudolycioides (Chodat & Hassl.) Bitter"
"Solanaceae","Lycianthes","Lycianthes purpusii",1,"Lycianthes purpusii (Brandegee) Bitter"
"Solanaceae","Lycianthes","Lycianthes rantonnei",1,"Lycianthes rantonnei (Carrière) Bitter"
"Solanaceae","Lycianthes","Lycianthes rantonnetii",1,"Lycianthes rantonnetii (Carrière ex Lesc.) Bitter"
"Solanaceae","Lycianthes","Lycianthes sancti-caroli",1,"Lycianthes sancti-caroli (H.J.P.Winkl.) Bitter"
"Solanaceae","Lycianthes","Lycianthes sprucei",1,"Lycianthes sprucei (Van Heurck & Müll.Arg.) Bitter"
"Solanaceae","Lycianthes","Lycianthes synanthera",1,"Lycianthes synanthera (Sendtn.) Bitter"
"Solanaceae","Lycianthes","Lycianthes tricolor",1,"Lycianthes tricolor (Moc. & Sessé ex Dunal) Bitter"
"Solanaceae","Lycianthes","Lycianthes tysoniana",1,"Lycianthes tysoniana D' Arcy"
"Solanaceae","Lycianthes","Lycianthes variifolia",1,"Lycianthes variifolia Standl."
"Solanaceae","Lycianthes","Lycianthes virgata",1,"Lycianthes virgata (Lam.) Bitter"
"Solanaceae","Markea","Markea antioquiensis",4,"Markea antioquiensis S.Knapp"
"Solanaceae","Markea","Markea atlantica",4,"Markea atlantica Stehmann & Giacomin"
"Solanaceae","Markea","Markea camponoti",4,"Markea camponoti Ducke"
"Solanaceae","Markea","Markea coccinea",4,"Markea coccinea Rich."
"Solanaceae","Markea","Markea epifita",4,"Markea epifita S.Knapp"
"Solanaceae","Markea","Markea formicarum",4,"Markea formicarum Dammer"
"Solanaceae","Markea","Markea harlingiana",4,"Markea harlingiana Hunz."
"Solanaceae","Markea","Markea huilensis",4,"Markea huilensis A.Orejuela & J.M.Vélez"
"Solanaceae","Markea","Markea longiflora",4,"Markea longiflora Miers"
"Solanaceae","Markea","Markea lopezii",4,"Markea lopezii Hunz."
"Solanaceae","Markea","Markea panamensis",4,"Markea panamensis Standl."
"Solanaceae","Markea","Markea porphyrobaphes",4,"Markea porphyrobaphes Sandwith"
"Solanaceae","Markea","Markea sessiliflora",4,"Markea sessiliflora Ducke"
"Solanaceae","Markea","Markea spruceana",4,"Markea spruceana Hunz."
"Solanaceae","Markea","Markea ulei",4,"Markea ulei (Dammer) Cuatrec."
"Solanaceae","Markea","Markea uniflora",4,"Markea uniflora Lundell"
"Solanaceae","Merinthopodium","Merinthopodium neuranthum",4,"Merinthopodium neuranthum Donn.Sm."
"Solanaceae","Merinthopodium","Merinthopodium pendulum",4,"Merinthopodium pendulum (Cuatrec.) Hunz."
"Solanaceae","Merinthopodium","Merinthopodium vogelii",4,"Merinthopodium vogelii (Cuatrec.) Castillo & R.E.Schult."
"Solanaceae","Nicotiana","Nicotiana tabacum",3,"Nicotiana tabacum L."
"Solanaceae","Petunia","Petunia mantiqueirensis",3,"Petunia mantiqueirensis T.Ando & Hashim."
"Solanaceae","Salpichroa","Salpichroa didierana",3,"Salpichroa didierana Jaub."
"Solanaceae","Salpichroa","Salpichroa diffusa",3,"Salpichroa diffusa Walp."
"Solanaceae","Salpichroa","Salpichroa tristis",3,"Salpichroa tristis Walp."
"Solanaceae","Schultesianthus","Schultesianthus coriaceus",4,"Schultesianthus coriaceus (Kuntze) Hunz."
"Solanaceae","Schultesianthus","Schultesianthus dudleyi",4,"Schultesianthus dudleyi Bernardello & Hunz."
"Solanaceae","Schultesianthus","Schultesianthus leucanthus",4,"Schultesianthus leucanthus (Donn.Sm.) Hunz."
"Solanaceae","Schultesianthus","Schultesianthus megalandrus",4,"Schultesianthus megalandrus (Dunal) Hunz."
"Solanaceae","Schultesianthus","Schultesianthus odoriferus",4,"Schultesianthus odoriferus (Cuatrec.) Hunz."
"Solanaceae","Schwenckia","Schwenckia alvaroana",1,"Schwenckia alvaroana Benítez"
"Solanaceae","Schwenckia","Schwenckia grandiflora",1,"Schwenckia grandiflora Benth."
"Solanaceae","Schwenckia","Schwenckia volubilis",1,"Schwenckia volubilis Benth."
"Solanaceae","Solanum","Solanum appendiculatum",4,"Solanum appendiculatum Humb. & Bonpl. ex Dunal"
"Solanaceae","Solanum","Solanum arachnidanthum",3,"Solanum arachnidanthum Rusby"
"Solanaceae","Solanum","Solanum aspersum",6,"Solanum aspersum S.Knapp"
"Solanaceae","Solanum","Solanum aturense",3,"Solanum aturense Humb. & Bonpl. ex Dunal"
"Solanaceae","Solanum","Solanum aureum",6,"Solanum aureum Thunb."
"Solanaceae","Solanum","Solanum barbeyanum",3,"Solanum barbeyanum Huber"
"Solanaceae","Solanum","Solanum boerhaviaefolium",6,"Solanum boerhaviaefolium Sendtn."
"Solanaceae","Solanum","Solanum boldoense",6,"Solanum boldoense A.DC.Dunal"
"Solanaceae","Solanum","Solanum brevifolium",3,"Solanum brevifolium Humb. & Bonpl. ex Dunal"
"Solanaceae","Solanum","Solanum calileguae",6,"Solanum calileguae Cabrera"
"Solanaceae","Solanum","Solanum canense",3,"Solanum canense Rydb."
"Solanaceae","Solanum","Solanum carchiense",6,"Solanum carchiense Correll"
"Solanaceae","Solanum","Solanum caripense",4,"Solanum caripense Humb. & Bonpl. ex Dunal"
"Solanaceae","Solanum","Solanum chimborazense",4,"Solanum chimborazense Bitter"
"Solanaceae","Solanum","Solanum complectens",4,"Solanum complectens M.Nee & G.J.Anderson"
"Solanaceae","Solanum","Solanum cordovense",3,"Solanum cordovense Moc. & Sessé"
"Solanaceae","Solanum","Solanum coriaceum",3,"Solanum coriaceum Dunal"
"Solanaceae","Solanum","Solanum crassinervium",3,"Solanum crassinervium Tepe"
"Solanaceae","Solanum","Solanum crotonoides",3,"Solanum crotonoides Lam."
"Solanaceae","Solanum","Solanum dalibardiforme",4,"Solanum dalibardiforme Bitter"
"Solanaceae","Solanum","Solanum dendrophilum",4,"Solanum dendrophilum Bitter"
"Solanaceae","Solanum","Solanum depauperatum",3,"Solanum depauperatum Dunal"
"Solanaceae","Solanum","Solanum dichroandrum",6,"Solanum dichroandrum Dunal"
"Solanaceae","Solanum","Solanum dolichorhachis",3,"Solanum dolichorhachis Bitter"
"Solanaceae","Solanum","Solanum dulcamaroides",6,"Solanum dulcamaroides Dunal"
"Solanaceae","Solanum","Solanum evolvulifolium",4,"Solanum evolvulifolium Greenm."
"Solanaceae","Solanum","Solanum extensum",3,"Solanum extensum Bitter"
"Solanaceae","Solanum","Solanum flaccidum",6,"Solanum flaccidum Vell."
"Solanaceae","Solanum","Solanum fraxinifolium",3,"Solanum fraxinifolium Dunal"
"Solanaceae","Solanum","Solanum gemellum",3,"Solanum gemellum Mart. ex Sendtn."
"Solanaceae","Solanum","Solanum glaucescens",3,"Solanum glaucescens Zucc."
"Solanaceae","Solanum","Solanum hederiradiculum",4,"Solanum hederiradiculum Bitter"
"Solanaceae","Solanum","Solanum heiseri",4,"Solanum heiseri G.J.Anderson"
"Solanaceae","Solanum","Solanum hirtellum",3,"Solanum hirtellum (Spreng.) Hassl."
"Solanaceae","Solanum","Solanum inodorum",6,"Solanum inodorum Vell."
"Solanaceae","Solanum","Solanum inscendens",4,"Solanum inscendens Rydb."
"Solanaceae","Solanum","Solanum jamaicense",3,"Solanum jamaicense Mill."
"Solanaceae","Solanum","Solanum juglandifolium",3,"Solanum juglandifolium Humb. & Bonpl. ex Dunal"
"Solanaceae","Solanum","Solanum jussiaei",3,"Solanum jussiaei Dunal"
"Solanaceae","Solanum","Solanum lanceifolium",3,"Solanum lanceifolium Jacq."
"Solanaceae","Solanum","Solanum laxum",6,"Solanum laxum Spreng."
"Solanaceae","Solanum","Solanum leucopogon",3,"Solanum leucopogon Huber"
"Solanaceae","Solanum","Solanum loxophyllum",4,"Solanum loxophyllum Bitter"
"Solanaceae","Solanum","Solanum luculentum",6,"Solanum luculentum C.V.Morton ex S.Knapp"
"Solanaceae","Solanum","Solanum lycopersicum",3,"Solanum lycopersicum L."
"Solanaceae","Solanum","Solanum molinarum",3,"Solanum molinarum J.L.Gentry"
"Solanaceae","Solanum","Solanum muricatum",3,"Solanum muricatum Aiton"
"Solanaceae","Solanum","Solanum nemorense",3,"Solanum nemorense Dunal"
"Solanaceae","Solanum","Solanum nudum",3,"Solanum L."
"Solanaceae","Solanum","Solanum nuricum",3,"Solanum nuricum M.Nee"
"Solanaceae","Solanum","Solanum ochranthum",3,"Solanum ochranthum Humb. & Bonpl. ex Dunal"
"Solanaceae","Solanum","Solanum odoriferum",6,"Solanum odoriferum Vell."
"Solanaceae","Solanum","Solanum paraibanum",3,"Solanum paraibanum Agra"
"Solanaceae","Solanum","Solanum pedemontanum",3,"Solanum pedemontanum M.Nee"
"Solanaceae","Solanum","Solanum pentaphyllum",4,"Solanum pentaphyllum Bitter"
"Solanaceae","Solanum","Solanum pyrifolium",6,"Solanum pyrifolium Lam."
"Solanaceae","Solanum","Solanum refractum",3,"Solanum refractum Hook. & Arn."
"Solanaceae","Solanum","Solanum rupincola",3,"Solanum rupincola Sendtn."
"Solanaceae","Solanum","Solanum sanchez-vegae",6,"Solanum sanchez-vegae S.Knapp"
"Solanaceae","Solanum","Solanum schizandrum",3,"Solanum schizandrum Sendtn."
"Solanaceae","Solanum","Solanum seaforthianum",3,"Solanum seaforthianum Andrews"
"Solanaceae","Solanum","Solanum selleanum",3,"Solanum selleanum Urb. & Ekman"
"Solanaceae","Solanum","Solanum sendtnerianum",3,"Solanum sendtnerianum Van Heurck & Müll.Arg."
"Solanaceae","Solanum","Solanum sessiliflorum",3,"Solanum sessiliflorum Dunal"
"Solanaceae","Solanum","Solanum siphonobasis",4,"Solanum siphonobasis Bitter"
"Solanaceae","Solanum","Solanum sodiroi",4,"Solanum sodiroi Bitter"
"Solanaceae","Solanum","Solanum sousae",6,"Solanum sousae S.Knapp"
"Solanaceae","Solanum","Solanum suaveolens",3,"Solanum suaveolens Bojer"
"Solanaceae","Solanum","Solanum subinerme",3,"Solanum subinerme Jacq."
"Solanaceae","Solanum","Solanum ternatum",4,"Solanum ternatum Ruiz & Pav."
"Solanaceae","Solanum","Solanum tuberosum",3,"Solanum tuberosum L."
"Solanaceae","Solanum","Solanum uleanum",4,"Solanum uleanum Bitter"
"Solanaceae","Solanum","Solanum uncinellum",6,"Solanum uncinellum Lindl."
"Solanaceae","Solanum","Solanum velutinum",3,"Solanum velutinum Dunal"
"Solanaceae","Solanum","Solanum viscosissimum",6,"Solanum viscosissimum Sendtn."
"Solanaceae","Solanum","Solanum wendlandii",3,"Solanum wendlandii Hook.fil."
"Solanaceae","Solanum","Solanum woodsonii",3,"Solanum woodsonii Correll"
"Solanaceae","Trianaea","Trianaea brevipes",4,"Trianaea brevipes (Cuatrec.) S.Knapp"
"Solanaceae","Trianaea","Trianaea naeka",4,"Trianaea naeka S.Knapp"
"Solanaceae","Trianaea","Trianaea neovisae",4,"Trianaea neovisae Romero"
"Solanaceae","Trianaea","Trianaea nobilis",4,"Trianaea nobilis Planch. & Linden"
"Solanaceae","Trianaea","Trianaea speciosa",4,"Trianaea speciosa (Drake) Soler."
"Stegnospermataceae","Stegnosperma","Stegnosperma cubense",1,"Stegnosperma cubense A.Rich."
"Stegnospermataceae","Stegnosperma","Stegnosperma scandens",1,"Stegnosperma scandens (Lunan) Standl."
"Symplocaceae","Symplocos","Symplocos polyphylla",3,"Symplocos polyphylla B.Ståhl"
"Thymelaeaceae","Lophostoma","Lophostoma calophylloides",5,"Lophostoma calophylloides (Meisn.) Meisn."
"Thymelaeaceae","Lophostoma","Lophostoma ovatum",5,"Lophostoma ovatum Meisn."
"Trigoniaceae","Trigonia","Trigonia bahiensis",1,"Trigonia bahiensis E.F.Guim., Miguel & Fontella"
"Trigoniaceae","Trigonia","Trigonia boliviana",1,"Trigonia boliviana Warm."
"Trigoniaceae","Trigonia","Trigonia candelabra",1,"Trigonia candelabra Lleras"
"Trigoniaceae","Trigonia","Trigonia coppenamensis",1,"Trigonia coppenamensis Stafleu"
"Trigoniaceae","Trigonia","Trigonia costanensis",1,"Trigonia costanensis Steyerm. & V.M.Badillo"
"Trigoniaceae","Trigonia","Trigonia echitofolia",1,"Trigonia echiteifolia Rusby"
"Trigoniaceae","Trigonia","Trigonia ehrendorferi",1,"Trigonia ehrendorferi Lleras"
"Trigoniaceae","Trigonia","Trigonia eriosperma",1,"Trigonia eriosperma (Lam.) Fromm & E.Santos"
"Trigoniaceae","Trigonia","Trigonia floccosa",1,"Trigonia floccosa Rusby"
"Trigoniaceae","Trigonia","Trigonia floribunda",1,"Trigonia floribunda Oerst."
"Trigoniaceae","Trigonia","Trigonia hypoleuca",1,"Trigonia hypoleuca Griseb."
"Trigoniaceae","Trigonia","Trigonia killipii",1,"Trigonia killipii J.F.Macbr."
"Trigoniaceae","Trigonia","Trigonia laevis",1,"Trigonia laevis Aubl."
"Trigoniaceae","Trigonia","Trigonia microcarpa",1,"Trigonia microcarpa Sagot & Warm."
"Trigoniaceae","Trigonia","Trigonia nivea",1,"Trigonia nivea Cambess."
"Trigoniaceae","Trigonia","Trigonia paniculata",1,"Trigonia paniculata Warm."
"Trigoniaceae","Trigonia","Trigonia prancei",1,"Trigonia prancei Lleras"
"Trigoniaceae","Trigonia","Trigonia rasa",1,"Trigonia rasa Standl. & Steyerm."
"Trigoniaceae","Trigonia","Trigonia reticulata",1,"Trigonia reticulata Lleras"
"Trigoniaceae","Trigonia","Trigonia rotundifolia",1,"Trigonia rotundifolia Lleras"
"Trigoniaceae","Trigonia","Trigonia rugosa",1,"Trigonia rugosa Benth."
"Trigoniaceae","Trigonia","Trigonia rytidocarpa",1,"Trigonia rytidocarpa Casar."
"Trigoniaceae","Trigonia","Trigonia sericea",1,"Trigonia sericea Kunth"
"Trigoniaceae","Trigonia","Trigonia spruceana",1,"Trigonia spruceana Benth."
